disorder,step,phi_a,phi_b,q12
2,264016,0.135037,0.483236,0.163102
2,264032,0.144798,0.528494,0.135275
2,264048,0.170339,0.525890,0.053536
2,264064,0.204198,0.473607,0.089363
2,264080,0.218369,0.463750,0.049960
2,264096,0.176724,0.426000,0.126627
2,264112,0.114653,0.477033,0.092451
2,264128,0.163189,0.497848,0.150505
2,264144,0.147685,0.488370,0.104308
2,264160,0.124125,0.472744,0.017515
2,264176,0.115420,0.435397,0.069836
2,264192,0.160138,0.444694,0.157061
2,264208,0.068581,0.452860,-0.012764
2,264224,0.082025,0.432613,0.000588
2,264240,0.040460,0.317638,-0.016915
2,264256,-0.006167,0.360572,-0.107449
2,264272,0.133559,0.361827,0.025099
2,264288,0.145744,0.391353,0.063829
2,264304,0.079655,0.394653,-0.026329
2,264320,0.086811,0.397889,0.005766
2,264336,0.159330,0.374711,0.013923
2,264352,0.133378,0.419736,0.074531
2,264368,0.179799,0.439562,0.118687
2,264384,0.164542,0.466632,0.025976
2,264400,0.142151,0.449645,0.059248
2,264416,0.156258,0.463693,0.037297
2,264432,0.148338,0.511728,-0.038061
2,264448,0.151866,0.522852,-0.032289
2,264464,0.188156,0.413759,-0.025361
2,264480,0.190285,0.522335,0.167676
2,264496,0.181791,0.504626,0.041741
2,264512,0.146005,0.566598,0.109048
2,264528,0.091608,0.506053,0.066932
2,264544,0.168200,0.570899,0.118451
2,264560,0.163015,0.565627,0.050106
2,264576,0.102789,0.480404,0.016211
2,264592,0.065746,0.422233,-0.012498
2,264608,0.036082,0.365914,0.011458
2,264624,0.096880,0.366283,-0.041021
2,264640,0.149913,0.383158,-0.011249
2,264656,0.111787,0.403933,0.037114
2,264672,0.153739,0.425660,0.107143
2,264688,0.120690,0.429597,0.089491
2,264704,0.232885,0.399636,0.233536
2,264720,0.226816,0.363774,0.170762
2,264736,0.156692,0.391187,0.070054
2,264752,0.176841,0.410266,0.114006
2,264768,0.214599,0.506376,0.285424
2,264784,0.216928,0.509897,0.172853
2,264800,0.320810,0.517077,0.202668
2,264816,0.344862,0.496792,0.117787
2,264832,0.244483,0.529350,0.141613
2,264848,0.208994,0.525721,0.084846
2,264864,0.229609,0.506246,0.087889
2,264880,0.267282,0.480315,0.192310
2,264896,0.233836,0.484581,0.217520
2,264912,0.228521,0.511278,0.205752
2,264928,0.195144,0.457761,0.044147
2,264944,0.172435,0.469100,-0.013503
2,264960,0.219678,0.471687,0.105801
2,264976,0.247630,0.460797,0.035164
2,264992,0.263823,0.536202,-0.056234
2,265008,0.368089,0.560855,0.131242
2,265024,0.361755,0.546135,0.170208
2,265040,0.299343,0.574063,0.266126
2,265056,0.265305,0.551382,0.228504
2,265072,0.169965,0.497014,0.169947
2,265088,0.271812,0.466247,0.054699
2,265104,0.328714,0.519255,0.093414
2,265120,0.284336,0.466005,0.075614
2,265136,0.286536,0.459709,0.197104
2,265152,0.298556,0.441565,0.245604
2,265168,0.252247,0.444838,0.141448
2,265184,0.228371,0.476793,0.124736
2,265200,0.247252,0.444636,0.205179
2,265216,0.189338,0.407583,0.115459
2,265232,0.329370,0.377633,0.099280
2,265248,0.333474,0.440913,0.267747
2,265264,0.324946,0.387820,0.198435
2,265280,0.195838,0.488400,0.208453
2,265296,0.183873,0.399181,0.093889
2,265312,0.237296,0.484268,0.001121
2,265328,0.220519,0.487832,0.005331
2,265344,0.208483,0.482220,0.073325
2,265360,0.173607,0.490528,0.018319
2,265376,0.185080,0.514105,0.054991
2,265392,0.122668,0.493463,-0.089190
2,265408,0.272995,0.480795,-0.068938
2,265424,0.093217,0.442927,0.015745
2,265440,0.068839,0.445524,-0.008315
2,265456,0.086511,0.468458,0.086718
2,265472,0.096072,0.460898,0.169905
2,265488,0.140554,0.462183,0.229613
2,265504,0.099192,0.462183,0.127405
2,265520,0.121104,0.431464,0.138642
2,265536,0.120694,0.466758,0.164133
2,265552,0.155767,0.457636,0.200524
2,265568,0.089405,0.421670,0.104685
2,265584,0.119633,0.427981,0.235724
2,265600,0.139841,0.442556,0.074754
2,265616,0.165412,0.448655,0.121452
2,265632,0.010794,0.476187,-0.026284
2,265648,0.019199,0.432893,-0.007390
2,265664,-0.009515,0.395380,-0.014292
2,265680,0.072356,0.413863,-0.027490
2,265696,0.080219,0.443134,-0.062830
2,265712,0.114071,0.392283,-0.053242
2,265728,0.113911,0.382392,-0.047781
2,265744,0.111234,0.366230,-0.040406
2,265760,0.139992,0.369253,-0.064457
2,265776,0.165409,0.417951,-0.073442
2,265792,0.157457,0.336897,-0.052977
2,265808,0.165549,0.344836,0.037018
2,265824,0.269887,0.449171,0.100005
2,265840,0.347392,0.439067,0.197730
2,265856,0.274885,0.489911,0.161463
2,265872,0.219536,0.410292,0.028765
2,265888,0.227318,0.408660,0.155996
2,265904,0.245961,0.421632,0.108773
2,265920,0.350515,0.365369,0.102888
2,265936,0.243153,0.416778,0.063275
2,265952,0.248435,0.417671,0.105779
2,265968,0.217409,0.410918,0.189415
2,265984,0.200237,0.474486,0.204337
2,266000,0.134203,0.460934,0.149438
2,266016,0.158985,0.581862,0.240152
2,266032,0.150936,0.571136,0.160126
2,266048,0.158813,0.555150,0.159590
2,266064,0.183699,0.481784,0.265448
2,266080,0.184131,0.465683,0.240607
2,266096,0.173335,0.489877,0.151676
2,266112,0.262672,0.436713,0.216046
2,266128,0.286749,0.433286,0.277561
2,266144,0.261155,0.428819,0.326923
2,266160,0.247300,0.463624,0.236282
2,266176,0.239864,0.504684,0.187363
2,266192,0.262900,0.436233,0.123395
2,266208,0.301553,0.440777,0.141141
2,266224,0.253517,0.466129,0.175572
2,266240,0.267542,0.498587,0.191777
3,16400,0.847393,0.871843,0.738824
3,16416,0.871033,0.877627,0.816319
3,16432,0.873195,0.887842,0.787841
3,16448,0.904923,0.876932,0.808751
3,16464,0.906955,0.881740,0.798660
3,16480,0.925264,0.903506,0.784204
3,16496,0.929141,0.916023,0.844338
3,16512,0.924853,0.896617,0.875663
3,16528,0.905199,0.904537,0.857412
3,16544,0.879737,0.874196,0.783051
3,16560,0.891118,0.886275,0.826751
3,16576,0.873307,0.878773,0.739317
3,16592,0.875030,0.870274,0.734474
3,16608,0.852340,0.883542,0.720421
3,16624,0.863736,0.886927,0.725031
3,16640,0.864059,0.896955,0.752233
3,16656,0.858784,0.870220,0.713352
3,16672,0.858887,0.865445,0.715755
3,16688,0.852066,0.840885,0.698328
3,16704,0.867620,0.869128,0.724057
3,16720,0.876306,0.861444,0.721014
3,16736,0.858378,0.885211,0.720531
3,16752,0.847281,0.859631,0.796778
3,16768,0.841607,0.864971,0.776007
3,16784,0.849470,0.861740,0.799453
3,16800,0.845242,0.854833,0.750987
3,16816,0.844193,0.866399,0.741844
3,16832,0.861612,0.887857,0.772135
3,16848,0.868374,0.876056,0.779909
3,16864,0.872200,0.870271,0.749027
3,16880,0.896410,0.870559,0.786636
3,16896,0.879313,0.862282,0.786230
3,16912,0.878919,0.868223,0.801267
3,16928,0.872645,0.870037,0.833336
3,16944,0.847087,0.904654,0.837949
3,16960,0.887993,0.888522,0.805524
3,16976,0.884932,0.901332,0.805704
3,16992,0.883040,0.890723,0.810848
3,17008,0.870520,0.878960,0.817666
3,17024,0.874757,0.847612,0.749447
3,17040,0.903787,0.839313,0.751166
3,17056,0.913049,0.849880,0.778817
3,17072,0.893702,0.862648,0.768362
3,17088,0.893002,0.871463,0.760016
3,17104,0.878243,0.862037,0.694936
3,17120,0.889505,0.857069,0.663256
3,17136,0.899537,0.856058,0.729375
3,17152,0.901296,0.871408,0.730489
3,17168,0.896876,0.853815,0.690415
3,17184,0.888543,0.850648,0.745891
3,17200,0.874816,0.843826,0.713603
3,17216,0.870134,0.840780,0.676183
3,17232,0.859954,0.852111,0.740482
3,17248,0.849770,0.869965,0.755913
3,17264,0.838799,0.872293,0.723994
3,17280,0.865098,0.849308,0.774057
3,17296,0.866136,0.855088,0.776759
3,17312,0.870445,0.856664,0.795246
3,17328,0.861844,0.843061,0.795747
3,17344,0.880128,0.854043,0.784953
3,17360,0.873247,0.847339,0.764768
3,17376,0.871582,0.869477,0.778662
3,17392,0.886829,0.845117,0.783293
3,17408,0.875927,0.858975,0.780144
3,17424,0.888148,0.870998,0.773766
3,17440,0.865579,0.878427,0.758980
3,17456,0.868877,0.896051,0.770643
3,17472,0.886513,0.883134,0.815810
3,17488,0.909468,0.907952,0.834566
3,17504,0.915708,0.896833,0.826873
3,17520,0.916894,0.850951,0.770630
3,17536,0.860624,0.851560,0.725893
3,17552,0.840649,0.851241,0.779925
3,17568,0.855979,0.866259,0.734431
3,17584,0.864104,0.873215,0.761679
3,17600,0.872792,0.896406,0.804509
3,17616,0.868901,0.910312,0.856931
3,17632,0.895363,0.880507,0.797626
3,17648,0.913064,0.865696,0.743425
3,17664,0.889587,0.856025,0.696914
3,17680,0.886071,0.839117,0.683200
3,17696,0.884651,0.840764,0.690411
3,17712,0.877764,0.831849,0.672460
3,17728,0.888334,0.869035,0.718258
3,17744,0.887969,0.843471,0.712255
3,17760,0.880169,0.842943,0.722648
3,17776,0.867031,0.813989,0.671662
3,17792,0.862434,0.825543,0.665462
3,17808,0.873615,0.823390,0.713403
3,17824,0.847429,0.819887,0.713676
3,17840,0.835755,0.832088,0.758072
3,17856,0.866560,0.833413,0.741359
3,17872,0.856043,0.861565,0.761048
3,17888,0.849676,0.893272,0.764783
3,17904,0.836244,0.901529,0.812005
3,17920,0.858446,0.869269,0.773003
3,17936,0.874047,0.865570,0.761204
3,17952,0.886227,0.850649,0.778142
3,17968,0.880370,0.864055,0.789812
3,17984,0.869327,0.874816,0.818930
3,18000,0.893803,0.853525,0.749476
3,18016,0.869813,0.862996,0.754139
3,18032,0.875587,0.872498,0.801377
3,18048,0.847617,0.867974,0.789965
3,18064,0.838936,0.867974,0.778807
3,18080,0.865926,0.862905,0.784106
3,18096,0.865451,0.862597,0.784271
3,18112,0.881944,0.853823,0.818472
3,18128,0.872576,0.845563,0.764066
3,18144,0.873936,0.846117,0.745721
3,18160,0.865634,0.842959,0.751799
3,18176,0.855561,0.836398,0.737234
3,18192,0.868121,0.839653,0.749618
3,18208,0.881003,0.863162,0.781420
3,18224,0.850790,0.885645,0.723136
3,18240,0.848072,0.893988,0.715394
3,18256,0.866717,0.889893,0.780400
3,18272,0.893016,0.882565,0.782497
3,18288,0.881025,0.880843,0.787524
3,18304,0.873474,0.873849,0.818434
3,18320,0.896757,0.874899,0.799161
3,18336,0.895666,0.891544,0.803699
3,18352,0.879892,0.897075,0.801754
3,18368,0.857212,0.882875,0.789275
3,18384,0.863356,0.900741,0.840706
3,18400,0.881418,0.906561,0.786514
3,18416,0.873223,0.904024,0.776289
3,18432,0.883560,0.903479,0.777558
3,18448,0.864837,0.890591,0.744887
3,18464,0.866634,0.907530,0.813635
3,18480,0.854473,0.915508,0.813857
3,18496,0.835567,0.913175,0.776974
3,18512,0.823679,0.896781,0.702960
3,18528,0.830644,0.889360,0.709114
3,18544,0.842505,0.876859,0.702518
3,18560,0.832112,0.878511,0.758628
3,18576,0.822557,0.873869,0.707319
3,18592,0.843138,0.887132,0.747463
3,18608,0.848308,0.871518,0.731503
3,18624,0.856457,0.871111,0.700219
3,18640,0.877810,0.868487,0.735536
3,18656,0.858433,0.849321,0.725773
3,18672,0.866575,0.846142,0.772206
3,18688,0.840133,0.827647,0.699097
3,18704,0.854513,0.897021,0.742073
3,18720,0.862462,0.904285,0.781536
3,18736,0.838645,0.884030,0.726294
3,18752,0.855047,0.853707,0.653250
3,18768,0.844526,0.859077,0.673391
3,18784,0.812158,0.889199,0.728223
3,18800,0.832285,0.892410,0.712064
3,18816,0.845780,0.898768,0.711228
3,18832,0.850891,0.889735,0.705640
3,18848,0.868491,0.885829,0.790939
3,18864,0.875618,0.852854,0.783863
3,18880,0.879639,0.858725,0.746861
3,18896,0.885774,0.859182,0.724461
3,18912,0.866692,0.861420,0.704204
3,18928,0.863889,0.854961,0.752558
3,18944,0.849747,0.842741,0.763315
3,18960,0.849994,0.836660,0.794535
3,18976,0.843797,0.871388,0.764378
3,18992,0.863986,0.893007,0.757398
3,19008,0.863354,0.878414,0.733652
3,19024,0.868746,0.845736,0.711774
3,19040,0.866603,0.855812,0.755143
3,19056,0.874295,0.859082,0.731286
3,19072,0.905163,0.859773,0.799571
3,19088,0.874682,0.866134,0.720371
3,19104,0.872303,0.852110,0.686264
3,19120,0.866845,0.861068,0.725291
3,19136,0.856266,0.860706,0.744244
3,19152,0.877895,0.837376,0.738234
3,19168,0.901896,0.842674,0.798144
3,19184,0.899329,0.857544,0.734558
3,19200,0.896401,0.858549,0.723047
3,19216,0.889423,0.864854,0.727461
3,19232,0.882442,0.863642,0.756046
3,19248,0.881536,0.867410,0.795178
3,19264,0.880522,0.866958,0.753406
3,19280,0.848757,0.857215,0.729068
3,19296,0.865450,0.854320,0.764979
3,19312,0.884617,0.862008,0.815320
3,19328,0.913116,0.863657,0.809949
3,19344,0.900720,0.879530,0.772050
3,19360,0.892972,0.876248,0.767294
3,19376,0.867883,0.888998,0.764099
3,19392,0.885117,0.895682,0.775626
3,19408,0.886849,0.889260,0.778557
3,19424,0.883325,0.883183,0.798651
3,19440,0.859553,0.854159,0.737221
3,19456,0.852310,0.857752,0.682940
3,19472,0.881272,0.865256,0.774162
3,19488,0.878014,0.861674,0.769431
3,19504,0.904861,0.858643,0.782522
3,19520,0.891839,0.856709,0.728064
3,19536,0.888650,0.847738,0.733969
3,19552,0.900221,0.852821,0.807584
3,19568,0.868916,0.880060,0.771567
3,19584,0.869242,0.882747,0.732200
3,19600,0.842690,0.891465,0.761712
3,19616,0.853742,0.874860,0.755319
3,19632,0.852505,0.878960,0.714826
3,19648,0.832396,0.870618,0.702974
3,19664,0.877914,0.869570,0.708574
3,19680,0.877592,0.873304,0.732267
3,19696,0.880711,0.852491,0.702040
3,19712,0.858363,0.860107,0.732817
3,19728,0.850332,0.876872,0.737418
3,19744,0.867149,0.857207,0.790139
3,19760,0.876039,0.851501,0.760514
3,19776,0.874658,0.856682,0.734808
3,19792,0.881847,0.851643,0.728093
3,19808,0.892949,0.841081,0.765264
3,19824,0.892972,0.863722,0.796590
3,19840,0.867028,0.872888,0.839901
3,19856,0.852957,0.866066,0.802575
3,19872,0.869600,0.862402,0.766969
3,19888,0.863799,0.858897,0.774135
3,19904,0.860131,0.862902,0.711136
3,19920,0.857670,0.848098,0.674271
3,19936,0.839959,0.856634,0.712543
3,19952,0.852169,0.860553,0.745171
3,19968,0.834903,0.858717,0.697812
3,19984,0.840071,0.852094,0.727683
3,20000,0.876167,0.891433,0.828107
3,20016,0.872093,0.891420,0.802315
3,20032,0.857855,0.885116,0.832301
3,20048,0.856867,0.899829,0.832964
3,20064,0.881294,0.894936,0.819268
3,20080,0.887872,0.898020,0.807996
3,20096,0.875295,0.900090,0.765091
3,20112,0.884556,0.883448,0.761346
3,20128,0.880224,0.872887,0.755889
3,20144,0.874457,0.887427,0.811643
3,20160,0.858906,0.899413,0.828016
3,20176,0.862823,0.893455,0.761479
3,20192,0.882675,0.882704,0.707527
3,20208,0.907538,0.903651,0.787434
3,20224,0.876010,0.892172,0.713912
3,20240,0.873186,0.884874,0.733330
3,20256,0.871563,0.888533,0.770790
3,20272,0.864582,0.875452,0.766547
3,20288,0.844734,0.881952,0.720405
3,20304,0.861327,0.879538,0.724162
3,20320,0.843074,0.853106,0.721483
3,20336,0.872132,0.853922,0.770358
3,20352,0.853549,0.863451,0.749849
3,20368,0.828096,0.873841,0.693209
3,20384,0.854653,0.869953,0.764316
3,20400,0.859501,0.880557,0.770984
3,20416,0.840125,0.879004,0.705154
3,20432,0.859442,0.885503,0.794989
3,20448,0.872969,0.877163,0.788194
3,20464,0.857712,0.896068,0.755612
3,20480,0.850003,0.884556,0.777349
3,65552,0.889820,0.852633,0.770223
3,65568,0.894012,0.844176,0.787182
3,65584,0.894434,0.870129,0.807137
3,65600,0.876460,0.893076,0.806633
3,65616,0.860851,0.923210,0.821878
3,65632,0.870215,0.917712,0.807177
3,65648,0.871719,0.906627,0.770373
3,65664,0.889702,0.899129,0.808651
3,65680,0.883209,0.895228,0.801232
3,65696,0.907533,0.912335,0.808781
3,65712,0.894283,0.919404,0.812126
3,65728,0.905547,0.899766,0.784150
3,65744,0.909521,0.901258,0.860104
3,65760,0.858815,0.868856,0.703777
3,65776,0.827038,0.880088,0.740412
3,65792,0.846937,0.869726,0.699977
3,65808,0.878687,0.879598,0.780488
3,65824,0.889061,0.909679,0.790127
3,65840,0.873050,0.878144,0.754912
3,65856,0.897101,0.861892,0.786706
3,65872,0.884402,0.866104,0.826444
3,65888,0.860907,0.890192,0.816060
3,65904,0.886811,0.895056,0.834993
3,65920,0.892827,0.883653,0.841509
3,65936,0.885017,0.897381,0.845921
3,65952,0.869416,0.887229,0.746725
3,65968,0.868608,0.877604,0.670480
3,65984,0.875136,0.862184,0.689881
3,66000,0.861711,0.863197,0.691237
3,66016,0.896351,0.874873,0.798289
3,66032,0.899833,0.891318,0.796759
3,66048,0.876583,0.902587,0.811171
3,66064,0.869830,0.892977,0.780890
3,66080,0.897275,0.891976,0.856776
3,66096,0.895322,0.873059,0.855441
3,66112,0.914590,0.880083,0.825129
3,66128,0.895421,0.870709,0.847863
3,66144,0.905477,0.864284,0.793976
3,66160,0.898439,0.879059,0.789487
3,66176,0.893083,0.900766,0.851274
3,66192,0.890588,0.888913,0.845926
3,66208,0.906246,0.897715,0.805595
3,66224,0.917706,0.902344,0.823615
3,66240,0.905060,0.917913,0.831524
3,66256,0.866967,0.892253,0.785205
3,66272,0.867485,0.893978,0.787443
3,66288,0.868438,0.891390,0.782952
3,66304,0.883097,0.879999,0.823631
3,66320,0.895447,0.879885,0.816584
3,66336,0.895398,0.884605,0.810353
3,66352,0.867014,0.854490,0.805698
3,66368,0.852516,0.874983,0.797529
3,66384,0.873029,0.876118,0.775497
3,66400,0.874499,0.881478,0.806684
3,66416,0.865244,0.882954,0.815299
3,66432,0.885730,0.894631,0.834880
3,66448,0.889099,0.864738,0.819371
3,66464,0.902837,0.853956,0.809370
3,66480,0.908379,0.854531,0.782427
3,66496,0.882646,0.882685,0.754123
3,66512,0.896925,0.903561,0.817108
3,66528,0.888652,0.914074,0.834328
3,66544,0.877330,0.882289,0.746958
3,66560,0.861197,0.890738,0.785994
3,66576,0.860116,0.869048,0.710441
3,66592,0.872818,0.875107,0.756203
3,66608,0.862330,0.892459,0.751631
3,66624,0.860441,0.903419,0.766846
3,66640,0.860605,0.882367,0.733151
3,66656,0.854721,0.912630,0.807087
3,66672,0.835632,0.893785,0.743592
3,66688,0.844200,0.864302,0.699451
3,66704,0.844033,0.878304,0.723860
3,66720,0.851278,0.884806,0.718615
3,66736,0.842325,0.881370,0.777559
3,66752,0.850760,0.869340,0.760286
3,66768,0.891967,0.923123,0.844247
3,66784,0.883595,0.879413,0.778328
3,66800,0.866675,0.869697,0.787257
3,66816,0.887575,0.876266,0.796212
3,66832,0.896456,0.862996,0.780028
3,66848,0.912103,0.872777,0.800072
3,66864,0.915491,0.893361,0.804068
3,66880,0.900279,0.905439,0.797868
3,66896,0.906074,0.891740,0.819122
3,66912,0.905464,0.889846,0.832035
3,66928,0.906357,0.866839,0.760180
3,66944,0.904871,0.871185,0.746224
3,66960,0.908215,0.849595,0.758508
3,66976,0.906827,0.866030,0.776387
3,66992,0.909516,0.867134,0.804942
3,67008,0.885013,0.861936,0.798253
3,67024,0.875102,0.846953,0.733884
3,67040,0.848241,0.850584,0.655863
3,67056,0.856687,0.881562,0.715953
3,67072,0.857357,0.871128,0.764520
3,67088,0.859491,0.860974,0.752979
3,67104,0.896301,0.866634,0.791740
3,67120,0.905958,0.866646,0.777758
3,67136,0.892941,0.861231,0.722289
3,67152,0.896169,0.851446,0.724719
3,67168,0.900337,0.847572,0.728687
3,67184,0.884073,0.850249,0.766923
3,67200,0.855660,0.852825,0.720968
3,67216,0.856300,0.884387,0.778528
3,67232,0.883892,0.877147,0.776260
3,67248,0.873278,0.874898,0.767173
3,67264,0.878606,0.901656,0.795294
3,67280,0.879254,0.888833,0.777001
3,67296,0.870059,0.880895,0.720189
3,67312,0.892233,0.892924,0.768354
3,67328,0.910879,0.882241,0.796437
3,67344,0.893492,0.920308,0.777094
3,67360,0.879247,0.891956,0.759108
3,67376,0.881741,0.897093,0.794958
3,67392,0.857968,0.906838,0.780426
3,67408,0.870615,0.899806,0.750577
3,67424,0.904794,0.895535,0.860899
3,67440,0.892253,0.875089,0.795808
3,67456,0.895189,0.876921,0.805524
3,67472,0.913333,0.852040,0.786666
3,67488,0.921430,0.872975,0.798008
3,67504,0.919695,0.869891,0.870978
3,67520,0.894636,0.848153,0.786393
3,67536,0.888810,0.822824,0.734118
3,67552,0.886982,0.849912,0.722207
3,67568,0.892355,0.857675,0.755804
3,67584,0.892317,0.852860,0.762764
3,67600,0.880596,0.871683,0.746391
3,67616,0.880862,0.868098,0.763642
3,67632,0.869400,0.886257,0.785468
3,67648,0.871616,0.896329,0.777143
3,67664,0.863684,0.888420,0.766878
3,67680,0.882641,0.863459,0.809182
3,67696,0.882321,0.854912,0.843808
3,67712,0.872707,0.843136,0.720759
3,67728,0.839761,0.846543,0.669533
3,67744,0.846703,0.842203,0.697372
3,67760,0.874235,0.842345,0.708429
3,67776,0.865520,0.839153,0.668845
3,67792,0.893363,0.830190,0.682594
3,67808,0.880501,0.849937,0.710007
3,67824,0.888165,0.804722,0.714793
3,67840,0.875177,0.812442,0.698718
3,67856,0.883443,0.838382,0.713097
3,67872,0.873205,0.864219,0.742667
3,67888,0.850197,0.841412,0.717218
3,67904,0.856748,0.865807,0.709769
3,67920,0.885900,0.874162,0.735978
3,67936,0.901104,0.875083,0.797011
3,67952,0.923498,0.881487,0.829619
3,67968,0.917915,0.897641,0.850471
3,67984,0.917395,0.880687,0.826356
3,68000,0.931871,0.882949,0.859234
3,68016,0.915518,0.865965,0.815055
3,68032,0.891817,0.880654,0.749416
3,68048,0.887683,0.869220,0.727019
3,68064,0.879942,0.868336,0.666945
3,68080,0.869141,0.887314,0.685829
3,68096,0.848777,0.880701,0.688818
3,68112,0.888467,0.894591,0.814855
3,68128,0.853684,0.882654,0.720487
3,68144,0.851469,0.870993,0.725558
3,68160,0.880563,0.876534,0.765618
3,68176,0.868723,0.884443,0.756224
3,68192,0.846255,0.896229,0.753377
3,68208,0.881877,0.876694,0.741717
3,68224,0.874801,0.864946,0.728969
3,68240,0.872352,0.887102,0.751757
3,68256,0.857359,0.890094,0.818867
3,68272,0.840065,0.881254,0.747744
3,68288,0.853030,0.875008,0.719020
3,68304,0.853892,0.868527,0.784354
3,68320,0.852937,0.866966,0.766399
3,68336,0.846682,0.879846,0.764404
3,68352,0.860692,0.908391,0.781186
3,68368,0.871503,0.901677,0.759766
3,68384,0.860890,0.878285,0.684963
3,68400,0.850007,0.891281,0.726042
3,68416,0.858242,0.866997,0.777905
3,68432,0.886717,0.868551,0.815600
3,68448,0.877945,0.874293,0.791278
3,68464,0.893900,0.868558,0.798828
3,68480,0.868638,0.888834,0.755633
3,68496,0.865943,0.881369,0.748156
3,68512,0.854898,0.888669,0.775359
3,68528,0.866666,0.888858,0.765939
3,68544,0.861903,0.876990,0.734394
3,68560,0.861833,0.863027,0.739101
3,68576,0.849670,0.858330,0.733795
3,68592,0.857439,0.887486,0.740258
3,68608,0.856668,0.865465,0.690200
3,68624,0.864931,0.869264,0.733898
3,68640,0.868602,0.904585,0.748682
3,68656,0.851895,0.911816,0.722407
3,68672,0.852927,0.904893,0.773290
3,68688,0.858007,0.892693,0.765541
3,68704,0.863756,0.893587,0.755409
3,68720,0.879638,0.909573,0.782374
3,68736,0.845732,0.901376,0.729456
3,68752,0.854609,0.874380,0.665937
3,68768,0.861678,0.839524,0.676655
3,68784,0.843681,0.853257,0.722731
3,68800,0.841751,0.859744,0.789342
3,68816,0.838274,0.853974,0.683568
3,68832,0.871050,0.844743,0.708792
3,68848,0.883446,0.854751,0.752306
3,68864,0.860662,0.860258,0.790854
3,68880,0.882743,0.850013,0.757536
3,68896,0.892516,0.856476,0.751077
3,68912,0.898949,0.854035,0.736844
3,68928,0.928269,0.850493,0.778974
3,68944,0.901528,0.872329,0.806432
3,68960,0.908737,0.858831,0.746893
3,68976,0.876666,0.852936,0.742538
3,68992,0.889409,0.870867,0.725630
3,69008,0.874281,0.878840,0.711783
3,69024,0.857597,0.878942,0.706221
3,69040,0.862873,0.861991,0.687081
3,69056,0.889098,0.857696,0.692329
3,69072,0.894063,0.848024,0.701607
3,69088,0.856307,0.848162,0.628825
3,69104,0.872619,0.859778,0.707211
3,69120,0.867619,0.878348,0.758633
3,69136,0.892696,0.878516,0.757765
3,69152,0.881881,0.872388,0.796164
3,69168,0.854859,0.862048,0.715719
3,69184,0.851942,0.849792,0.717358
3,69200,0.832422,0.862083,0.686348
3,69216,0.869168,0.872756,0.779470
3,69232,0.865912,0.856603,0.757329
3,69248,0.862991,0.852277,0.728461
3,69264,0.843021,0.842843,0.677246
3,69280,0.839736,0.845744,0.795691
3,69296,0.827066,0.853973,0.676477
3,69312,0.857419,0.854904,0.717849
3,69328,0.857419,0.824965,0.671064
3,69344,0.858211,0.846773,0.713656
3,69360,0.857981,0.858856,0.725574
3,69376,0.871133,0.847756,0.746123
3,69392,0.856601,0.838826,0.678206
3,69408,0.874542,0.842775,0.752866
3,69424,0.876259,0.864617,0.752603
3,69440,0.872960,0.889803,0.812268
3,69456,0.871825,0.890658,0.821696
3,69472,0.895372,0.870724,0.823325
3,69488,0.906670,0.892037,0.847494
3,69504,0.894487,0.873416,0.830977
3,69520,0.894703,0.877950,0.824736
3,69536,0.917729,0.856320,0.825978
3,69552,0.895623,0.851431,0.727793
3,69568,0.885564,0.870108,0.780291
3,69584,0.877737,0.862187,0.808095
3,69600,0.865484,0.860308,0.780182
3,69616,0.876368,0.853412,0.783317
3,69632,0.882162,0.861437,0.785754
3,262160,0.080605,0.930641,0.063550
3,262176,-0.015172,0.914740,-0.037952
3,262192,-0.026674,0.896582,-0.124179
3,262208,0.030673,0.891154,-0.049115
3,262224,0.042804,0.886158,-0.002188
3,262240,0.094668,0.857062,0.055488
3,262256,0.028057,0.855762,0.026661
3,262272,0.142260,0.846175,0.114625
3,262288,0.170961,0.851767,0.055521
3,262304,0.127722,0.883087,0.037987
3,262320,0.084798,0.874761,-0.017768
3,262336,0.069878,0.874378,-0.017322
3,262352,0.084045,0.892085,0.021103
3,262368,0.059562,0.892632,0.048345
3,262384,0.090537,0.890239,-0.055013
3,262400,0.084034,0.863270,-0.022377
3,262416,0.088674,0.873658,-0.049140
3,262432,0.141071,0.866074,0.135846
3,262448,0.120978,0.853611,0.062094
3,262464,-0.029025,0.866114,-0.148217
3,262480,0.014007,0.821892,0.038145
3,262496,0.028260,0.827968,0.043040
3,262512,0.052949,0.845488,-0.003197
3,262528,-0.008801,0.865877,-0.070843
3,262544,0.072750,0.842557,-0.031999
3,262560,0.116283,0.840650,0.019082
3,262576,0.113175,0.828521,0.043977
3,262592,-0.010501,0.856201,-0.118721
3,262608,0.005448,0.867832,-0.083778
3,262624,0.043578,0.884564,-0.017880
3,262640,0.049940,0.883062,0.019468
3,262656,0.059929,0.881855,0.051333
3,262672,0.042069,0.854483,0.089879
3,262688,0.073277,0.850592,0.073117
3,262704,0.190178,0.862304,0.181835
3,262720,0.157872,0.872877,0.128314
3,262736,0.150222,0.876768,0.146791
3,262752,0.176978,0.841310,0.160230
3,262768,0.139653,0.842709,0.183287
3,262784,0.108368,0.871560,0.162337
3,262800,-0.001839,0.843921,-0.039868
3,262816,-0.046106,0.843558,-0.059090
3,262832,-0.068143,0.855658,-0.043506
3,262848,-0.038773,0.879704,-0.065148
