alpha,T,N,t_escape,t_centroid,mu_escape,phi_1mu,Dv_retrieval,Dv_prebarrier,Dv_postbarrier,Dv_centroid
0.22,0.80,45,1800,-1,4069,0.5474,9.9012e-05,NaN,1.2670e-04,NaN
0.22,0.80,45,1508,-1,3799,0.5303,1.1308e-04,NaN,1.1681e-04,NaN
0.22,0.80,45,4980,-1,12786,0.4434,2.6080e-05,NaN,1.3713e-04,NaN
0.22,0.80,45,5168,-1,10062,0.5283,2.8495e-05,NaN,9.8484e-05,NaN
0.22,0.80,45,7052,9444,4954,0.5264,2.5613e-05,NaN,3.0219e-03,6.5906e-04
0.22,0.80,45,5848,-1,12439,0.5176,3.5054e-05,NaN,2.2031e-04,NaN
0.22,0.80,45,2304,7172,17468,0.5566,7.9788e-05,NaN,2.9065e-04,4.1327e-04
0.22,0.80,45,2968,7260,16076,0.5752,6.6279e-05,NaN,5.1408e-04,1.4619e-04
0.22,0.80,45,200,404,19483,0.5889,7.7378e-04,NaN,2.2110e-02,2.3598e-03
0.22,0.80,45,904,1860,6604,0.5806,2.0995e-04,NaN,1.5295e-03,8.5261e-04
0.22,0.80,45,6708,-1,12658,0.5449,3.6299e-05,NaN,6.1776e-04,NaN
0.22,0.80,45,5552,8896,3356,0.5698,4.1290e-05,NaN,4.2656e-04,3.5143e-04
0.22,0.80,45,4716,-1,8877,0.5415,3.9685e-05,NaN,6.3355e-04,NaN
0.22,0.80,45,2900,3932,9468,0.5464,5.4434e-05,NaN,1.2699e-03,1.9625e-04
0.22,0.80,45,4100,4304,15294,0.5850,5.0234e-05,NaN,1.1479e-02,5.3140e-03
0.22,0.80,45,1192,1396,9582,0.5566,1.4018e-04,NaN,1.3235e-02,2.3256e-04
0.22,0.80,45,2504,8512,12987,0.6069,8.7639e-05,NaN,2.6819e-04,1.4154e-03
0.22,0.80,45,6320,6528,12554,0.6187,2.9181e-05,NaN,3.0759e-02,9.4173e-03
0.22,0.80,45,2768,4724,12017,0.5640,5.4699e-05,NaN,1.3874e-03,9.4671e-04
0.22,0.80,45,6104,6308,19933,0.5068,2.9959e-05,NaN,7.6346e-04,6.4278e-04
0.22,0.80,45,2392,3720,6922,0.4910,4.5023e-05,NaN,1.3619e-03,5.7562e-05
0.22,0.80,45,5300,-1,6612,0.5449,4.3365e-05,NaN,1.2036e-04,NaN
0.22,0.80,45,1540,-1,16911,0.4932,9.5551e-05,NaN,1.1063e-04,NaN
0.22,0.80,45,1332,1540,7781,0.6245,1.5708e-04,NaN,2.4614e-02,1.5737e-03
0.22,0.80,45,1372,2236,211,0.6206,1.3585e-04,NaN,4.1641e-03,6.4044e-05
0.22,0.80,45,1596,1800,2192,0.6279,1.2356e-04,NaN,1.4440e-02,1.7205e-03
0.22,0.80,45,972,1176,19758,0.5103,1.1064e-04,NaN,1.5363e-02,3.1559e-04
0.22,0.80,45,2776,-1,7584,0.4431,5.6784e-05,NaN,1.1667e-04,NaN
0.22,0.80,45,4736,4944,19821,0.5210,3.5286e-05,NaN,3.0703e-02,2.2017e-03
0.22,0.80,45,3688,-1,10405,0.5420,3.8339e-05,NaN,3.2472e-04,NaN
0.22,0.80,45,7120,-1,17576,0.5894,3.3432e-05,NaN,6.3407e-04,NaN
0.22,0.80,45,4568,-1,5628,0.4307,2.5165e-05,NaN,1.2451e-04,NaN
0.22,0.80,45,9196,-1,3218,0.5381,2.4833e-05,NaN,1.0950e-03,NaN
0.22,0.80,45,8980,-1,2270,0.4822,2.7433e-05,NaN,8.6260e-04,NaN
0.22,0.80,45,3516,3720,9769,0.5918,6.8155e-05,NaN,5.2563e-03,2.1489e-03
0.22,0.80,45,6824,-1,274,0.6016,2.6222e-05,NaN,1.9013e-03,NaN
0.22,0.80,45,7600,7804,5272,0.5181,3.4291e-05,NaN,5.3687e-02,1.2149e-03
0.22,0.80,45,8240,-1,17630,0.5518,2.9478e-05,NaN,5.6631e-04,NaN
0.22,0.80,45,9728,-1,6295,0.4678,1.9470e-05,NaN,2.6813e-03,NaN
0.22,0.80,45,4948,5152,19853,0.4919,3.9800e-05,NaN,2.1966e-02,2.2232e-04
0.22,0.80,45,2092,-1,11939,0.5366,7.7210e-05,NaN,6.4485e-04,NaN
0.22,0.80,45,5184,7008,11843,0.5811,5.0048e-05,NaN,8.3221e-04,1.3175e-04
0.22,0.80,45,412,6844,4395,0.6152,4.5619e-04,NaN,2.4952e-04,5.4615e-03
0.22,0.80,45,5144,9948,18760,0.5029,2.7256e-05,NaN,1.4945e-03,1.6200e-04
0.22,0.80,45,8616,8820,16063,0.5596,2.6294e-05,NaN,1.0838e-02,1.7322e-02
0.22,0.80,45,1708,-1,13153,0.5356,1.0100e-04,NaN,1.6626e-04,NaN
0.22,0.80,45,5072,-1,16743,0.4817,3.9547e-05,NaN,1.8671e-04,NaN
0.22,0.80,45,1272,-1,18775,0.4937,9.0366e-05,NaN,9.5931e-05,NaN
0.22,0.80,45,7608,-1,12484,0.6079,3.7989e-05,NaN,8.4836e-04,NaN
0.22,0.80,45,7372,-1,1646,0.5762,2.9172e-05,NaN,3.7596e-04,NaN
0.22,0.80,45,8108,-1,3062,0.5439,3.1554e-05,NaN,5.1046e-04,NaN
0.22,0.80,45,4328,8748,19406,0.5825,4.1789e-05,NaN,1.1451e-03,3.1319e-03
0.22,0.80,45,5576,5780,15482,0.5820,3.8523e-05,NaN,3.1273e-02,9.0387e-04
0.22,0.80,45,752,4616,18320,0.5889,2.6198e-03,NaN,4.0256e-04,7.7898e-05
0.22,0.80,45,6648,-1,8765,0.5688,3.5088e-05,NaN,2.9816e-04,NaN
0.22,0.80,45,1232,3888,7918,0.5283,1.2600e-04,NaN,5.0332e-04,1.7948e-04
0.22,0.80,45,5580,5784,14900,0.5952,4.4184e-05,NaN,1.3569e-02,1.6360e-03
0.22,0.80,45,1656,3440,1642,0.6313,1.5552e-04,NaN,9.8095e-04,7.5360e-04
0.22,0.80,45,4276,6400,18493,0.6016,4.9596e-05,NaN,6.9001e-04,5.8374e-03
0.22,0.80,45,8380,-1,13627,0.5176,3.2408e-05,NaN,6.0290e-04,NaN
0.22,0.80,45,564,768,4603,0.5513,2.0377e-04,NaN,1.2941e-02,1.2161e-03
0.22,0.80,45,360,604,3219,0.5913,5.1597e-04,NaN,6.1321e-03,4.8877e-05
0.22,0.80,45,2968,3172,3592,0.5977,5.9102e-05,NaN,3.2671e-02,3.6614e-03
0.22,0.80,45,4744,4948,2350,0.5762,4.1617e-05,NaN,4.3420e-02,1.0433e-03
0.22,0.80,45,7676,-1,5583,0.4907,3.0213e-05,NaN,3.8602e-04,NaN
0.22,0.80,45,4116,7792,11290,0.5640,4.7382e-05,NaN,5.7923e-04,1.7222e-04
0.22,0.80,45,4848,-1,10696,0.5547,4.3843e-05,NaN,1.9629e-04,NaN
0.22,0.80,45,4472,4676,12597,0.5933,4.9169e-05,NaN,3.9799e-02,8.7013e-04
0.22,0.80,45,3748,4672,5107,0.5825,5.9225e-05,NaN,1.5824e-03,7.8615e-05
0.22,0.80,45,2108,7724,3314,0.6265,9.0070e-05,NaN,1.9545e-04,1.3863e-03
0.22,0.80,45,7272,-1,16974,0.5522,3.1409e-05,NaN,3.4700e-04,NaN
0.22,0.80,45,9640,-1,10708,0.5498,2.8423e-05,NaN,2.8639e-03,NaN
0.22,0.80,45,8524,-1,17482,0.4341,2.3645e-05,NaN,5.2210e-04,NaN
0.22,0.80,45,4112,-1,7284,0.5054,4.5166e-05,NaN,1.5566e-04,NaN
0.22,0.80,45,5960,-1,17428,0.5146,3.7415e-05,NaN,2.3828e-04,NaN
0.22,0.80,45,1764,4160,5729,0.5044,8.4017e-05,NaN,5.2342e-04,6.4704e-05
0.22,0.80,45,6016,-1,17089,0.5581,3.5319e-05,NaN,9.2165e-04,NaN
0.22,0.80,45,944,5304,5601,0.4558,1.2387e-04,NaN,2.6088e-04,7.3245e-05
0.22,0.80,45,3164,8060,8318,0.4871,4.4750e-05,NaN,2.3798e-04,1.8003e-04
0.22,0.80,45,3496,-1,1193,0.5190,5.1063e-05,NaN,7.9224e-05,NaN
0.22,0.80,45,4196,-1,1414,0.4819,2.8664e-05,NaN,9.9341e-04,NaN
0.22,0.80,45,3588,6468,19363,0.6025,6.9854e-05,NaN,3.7784e-04,5.7128e-04
0.22,0.80,45,8788,-1,5836,0.5225,2.3469e-05,NaN,6.9434e-04,NaN
0.22,0.80,45,2068,9992,17430,0.4241,6.1597e-05,NaN,1.3820e-04,3.9066e-02
0.22,0.80,45,656,6292,663,0.6367,3.2031e-04,NaN,3.0739e-04,1.2735e-04
0.22,0.80,45,6928,7364,3946,0.5854,2.9985e-05,NaN,1.5090e-02,2.4385e-04
0.22,0.80,45,452,2004,4440,0.5957,4.2708e-04,NaN,1.0024e-03,1.0253e-03
0.22,0.80,45,3680,3884,13636,0.5088,4.0605e-05,NaN,2.1579e-02,1.7268e-04
0.22,0.80,45,3100,-1,11843,0.4604,3.9821e-05,NaN,6.2822e-04,NaN
0.22,0.80,45,3176,3380,5345,0.5342,4.5683e-05,NaN,1.8973e-02,3.9491e-03
0.22,0.80,45,2128,5472,12987,0.6147,1.3065e-04,NaN,5.8735e-04,8.6131e-04
0.22,0.80,45,8600,8804,2961,0.6074,2.5160e-05,NaN,1.3622e-02,7.7225e-03
0.22,0.80,45,2616,6248,8608,0.6089,7.2239e-05,NaN,4.1245e-04,1.1824e-04
0.22,0.80,45,8636,-1,4840,0.5513,3.2076e-05,NaN,7.4796e-04,NaN
0.22,0.80,45,484,-1,2106,0.5713,3.6376e-04,NaN,2.8108e-04,NaN
0.22,0.80,45,3920,-1,5145,0.5142,4.5049e-05,NaN,2.0231e-04,NaN
0.22,0.80,45,9684,9888,19164,0.6050,2.9242e-05,NaN,3.0252e-02,2.7999e-02
0.22,0.80,45,432,9616,19418,0.5508,3.4820e-04,NaN,1.5282e-04,9.9839e-04
0.22,0.80,45,4732,-1,6664,0.5518,4.5892e-05,NaN,6.2197e-04,NaN
0.22,0.80,45,5032,-1,17584,0.5908,3.7961e-05,NaN,2.0227e-04,NaN
0.22,0.80,45,1296,1888,8750,0.5225,1.0802e-04,NaN,4.5366e-03,1.3749e-04
0.22,0.80,45,4428,-1,7269,0.6011,5.1071e-05,NaN,1.9894e-04,NaN
0.22,0.80,45,204,836,8588,0.6431,9.5665e-04,NaN,1.6871e-03,3.2047e-03
0.22,0.80,45,4488,4692,4377,0.5400,3.6657e-05,NaN,4.5232e-03,9.5741e-05
0.22,0.80,45,7276,7736,6816,0.5776,2.8784e-05,NaN,7.1068e-03,1.8223e-04
0.22,0.80,45,3780,5688,4195,0.5977,5.2769e-05,NaN,7.7004e-04,1.6855e-03
0.22,0.80,45,2068,4608,6547,0.5459,8.8005e-05,NaN,5.3777e-04,7.2629e-05
0.22,0.80,45,4916,5120,8593,0.5352,3.3994e-05,NaN,2.4297e-02,1.3685e-03
0.22,0.80,45,2044,2248,15161,0.5913,5.6774e-05,NaN,1.3453e-02,4.8455e-03
0.22,0.80,45,6248,8876,11706,0.5718,3.5227e-05,NaN,5.5118e-04,9.5922e-04
0.22,0.80,45,3284,-1,2955,0.4932,6.0461e-05,NaN,1.4482e-04,NaN
0.22,0.80,45,6088,7816,13419,0.5181,3.4686e-05,NaN,7.5702e-04,6.1966e-03
0.22,0.80,45,444,-1,5402,0.5400,3.2700e-04,NaN,1.0404e-04,NaN
0.22,0.80,45,8740,-1,11095,0.5127,2.6056e-05,NaN,1.2421e-03,NaN
0.22,0.80,45,2604,-1,5204,0.5889,6.3598e-05,NaN,1.3473e-04,NaN
0.22,0.80,45,668,872,9638,0.6113,2.6167e-04,NaN,2.0635e-02,8.1220e-04
0.22,0.80,45,824,-1,16388,0.4685,1.3001e-04,NaN,8.8172e-05,NaN
0.22,0.80,45,7524,-1,6112,0.4746,2.3841e-05,NaN,7.8686e-04,NaN
0.22,0.80,45,6868,7096,1708,0.6045,3.9890e-05,NaN,6.7676e-03,4.2712e-03
0.22,0.80,45,8900,-1,13698,0.5366,2.8853e-05,NaN,8.9242e-04,NaN
0.22,0.80,45,4892,5096,13662,0.7051,3.2338e-03,NaN,1.8536e-02,1.2497e-02
0.22,0.80,45,6436,-1,240,0.6030,4.2014e-05,NaN,3.3034e-04,NaN
0.22,0.80,45,5176,5896,7476,0.6143,4.3101e-05,NaN,2.0225e-03,3.0786e-04
0.22,0.80,45,3112,4680,3884,0.5327,4.3950e-05,NaN,3.8349e-03,9.4747e-04
0.22,0.80,45,3448,3664,15222,0.6250,3.2930e-05,NaN,2.8849e-02,2.7150e-03
0.22,0.80,45,164,688,12010,0.6133,1.0960e-03,NaN,2.9073e-03,1.1662e-03
0.22,0.80,45,9360,-1,1287,0.4937,2.4345e-05,NaN,1.8352e-03,NaN
0.22,0.80,45,92,-1,9203,0.4385,8.7993e-04,NaN,7.4895e-05,NaN
0.22,0.80,45,3424,4400,19202,0.6211,6.8605e-05,NaN,1.6042e-03,2.2857e-04
0.22,0.80,45,1064,1432,6813,0.5161,1.0738e-04,NaN,9.4418e-03,7.8540e-04
0.22,0.80,45,828,3080,666,0.5571,1.8242e-04,NaN,2.2895e-03,9.4775e-04
0.22,0.80,45,2628,2832,6210,0.6475,8.9277e-05,NaN,1.0122e-02,5.2207e-03
0.22,0.80,45,8700,-1,16026,0.4392,2.5037e-05,NaN,6.2087e-04,NaN
0.22,0.80,45,8292,-1,4232,0.5986,3.1595e-05,NaN,6.7638e-04,NaN
0.22,0.80,45,3424,-1,19734,0.5347,6.1186e-05,NaN,1.5424e-04,NaN
0.22,0.80,45,2068,-1,2879,0.5547,8.2896e-05,NaN,1.2566e-04,NaN
0.22,0.80,45,356,560,11689,0.6094,4.8058e-04,NaN,1.4786e-02,5.5145e-04
0.22,0.80,45,6688,-1,105,0.5322,3.5360e-05,NaN,2.9900e-04,NaN
0.22,0.80,45,8128,-1,17313,0.5498,2.9439e-05,NaN,2.3384e-03,NaN
0.22,0.80,45,736,944,16951,0.6084,2.2353e-04,NaN,2.8409e-02,3.3182e-04
0.22,0.80,45,7992,8196,14914,0.5679,3.9225e-05,NaN,7.4105e-03,2.5414e-03
0.22,0.80,45,9444,-1,6106,0.3889,2.1485e-05,NaN,1.3432e-03,NaN
0.22,0.80,45,5828,6032,4740,0.5596,5.2152e-05,NaN,1.3224e-02,2.4829e-04
0.22,0.80,45,6432,-1,14544,0.5259,3.3949e-05,NaN,2.7554e-04,NaN
0.22,0.80,45,1080,1284,12737,0.5786,1.3356e-04,NaN,1.9257e-02,7.3135e-04
0.22,0.80,45,4144,-1,3147,0.5288,4.3766e-05,NaN,1.5905e-04,NaN
0.22,0.80,45,8632,-1,14950,0.5029,2.7677e-05,NaN,6.5493e-04,NaN
0.22,0.80,45,2364,2568,15349,0.6094,6.1715e-05,NaN,4.2270e-02,8.3803e-04
0.22,0.80,45,2608,2816,12337,0.6255,7.6917e-05,NaN,2.4989e-02,1.5147e-03
0.22,0.80,45,2536,3580,4646,0.6055,7.0183e-05,NaN,1.0192e-03,3.6527e-03
0.22,0.80,45,1340,-1,11563,0.4736,9.1070e-05,NaN,4.1107e-04,NaN
0.22,0.80,45,5560,-1,19492,0.5386,4.1472e-05,NaN,2.3615e-04,NaN
0.22,0.80,45,7320,-1,6031,0.5957,2.8584e-05,NaN,3.9480e-04,NaN
0.22,0.80,45,4580,-1,143,0.5396,3.3740e-05,NaN,4.4210e-04,NaN
0.22,0.80,45,3604,4796,7747,0.4878,4.4327e-05,NaN,1.0184e-03,1.9908e-04
0.22,0.80,45,240,684,17606,0.6450,7.8603e-04,NaN,6.8157e-03,1.0964e-03
0.22,0.80,45,4432,-1,16667,0.5576,4.4655e-05,NaN,1.8194e-04,NaN
0.22,0.80,45,5336,-1,12944,0.4639,2.6478e-05,NaN,3.0276e-04,NaN
0.22,0.80,45,2236,2556,6755,0.4919,7.0605e-05,NaN,3.8529e-03,5.0839e-05
0.22,0.80,45,1860,2064,1551,0.5029,3.7297e-05,NaN,1.8294e-02,5.8710e-04
0.22,0.80,45,3420,-1,14601,0.5381,4.3615e-05,NaN,6.1982e-04,NaN
0.22,0.80,45,7944,8148,19144,0.5835,3.5059e-05,NaN,9.0817e-03,2.2940e-04
0.22,0.80,45,2524,7312,12765,0.6035,8.4619e-05,NaN,3.8461e-04,3.4330e-03
0.22,0.80,45,5844,6584,10963,0.5337,4.1058e-05,NaN,1.7581e-03,1.0382e-04
0.22,0.80,45,1516,-1,4012,0.5693,1.1259e-04,NaN,1.2638e-04,NaN
0.22,0.80,45,2344,7220,11739,0.5303,6.4225e-05,NaN,2.6403e-04,1.3298e-04
0.22,0.80,45,6264,6468,5355,0.5151,2.8506e-05,NaN,2.2397e-02,1.9055e-03
0.22,0.80,45,6748,-1,6155,0.4607,2.5453e-05,NaN,2.4245e-04,NaN
0.22,0.80,45,2116,2784,8673,0.6689,9.2424e-05,NaN,2.6354e-03,3.7618e-03
0.22,0.80,45,3872,6628,2490,0.6582,5.7505e-04,NaN,1.3548e-03,8.6261e-04
0.22,0.80,45,2888,3092,963,0.6055,7.4499e-05,NaN,2.4415e-02,3.2455e-03
0.22,0.80,45,236,-1,18229,0.4175,3.7037e-04,NaN,7.4941e-05,NaN
0.22,0.80,45,1236,1440,9887,0.6836,1.8403e-03,NaN,1.6314e-02,4.1659e-03
0.22,0.80,45,1140,-1,9798,0.4407,7.7078e-05,NaN,1.1910e-03,NaN
0.22,0.80,45,176,2764,15001,0.6704,1.1189e-03,NaN,7.0372e-04,2.5612e-03
0.22,0.80,45,320,5608,5761,0.6270,7.2838e-04,NaN,3.3258e-04,3.7438e-03
0.22,0.80,45,1160,-1,12692,0.5522,1.7015e-04,NaN,1.2266e-04,NaN
0.22,0.80,45,4288,-1,1691,0.5068,3.5999e-05,NaN,1.4817e-04,NaN
0.22,0.80,45,1740,4684,5238,0.5420,8.5641e-05,NaN,5.5186e-04,6.3841e-04
0.22,0.80,45,8136,-1,862,0.4875,1.8996e-05,NaN,2.7001e-03,NaN
0.22,0.80,45,2456,5820,15637,0.5029,6.8106e-05,NaN,4.5108e-04,8.7924e-05
0.22,0.80,45,2000,4692,9409,0.5391,8.0750e-05,NaN,4.8992e-04,7.3004e-05
0.22,0.80,45,1104,3796,2308,0.6592,1.8637e-04,NaN,9.6964e-04,4.5387e-03
0.22,0.80,45,4180,-1,11293,0.5386,3.7095e-05,NaN,4.9155e-04,NaN
0.22,0.80,45,4124,8056,8301,0.6191,4.4891e-05,NaN,7.2924e-04,4.3615e-03
0.22,0.80,45,5980,8840,12446,0.5693,3.9901e-05,NaN,7.7047e-04,3.3103e-04
0.22,0.80,45,608,-1,8459,0.4907,2.1876e-04,NaN,9.5713e-05,NaN
0.22,0.80,45,4340,5180,4181,0.5859,5.0012e-05,NaN,2.0654e-03,4.0852e-04
0.22,0.80,45,1508,1712,3666,0.6245,1.1645e-04,NaN,1.2637e-02,1.6407e-03
0.22,0.80,45,3920,8900,11998,0.5059,4.0558e-05,NaN,2.3760e-04,4.9329e-03
0.22,0.80,45,1988,-1,16458,0.5596,8.3467e-05,NaN,1.2857e-04,NaN
0.22,0.80,45,5120,-1,15353,0.5532,3.1753e-05,NaN,1.8568e-04,NaN
0.22,0.80,45,4204,-1,6985,0.5293,4.0383e-05,NaN,1.5395e-04,NaN
0.22,0.80,45,2012,5740,7112,0.5581,8.4395e-05,NaN,3.5829e-04,4.5077e-04
0.22,0.80,45,6156,-1,4445,0.5186,3.5827e-05,NaN,2.4947e-04,NaN
0.22,0.80,45,4,228,17536,0.6851,NaN,NaN,2.3758e-02,1.0921e-02
0.22,0.80,45,708,1572,8626,0.4778,1.5412e-04,NaN,1.3271e-03,1.4426e-03
0.22,0.80,45,3568,-1,8119,0.4761,4.4809e-05,NaN,3.4417e-04,NaN
0.22,0.80,45,2712,5956,18900,0.5996,8.8198e-05,NaN,5.0346e-04,2.3653e-04
0.22,0.80,45,8364,8568,6936,0.5298,2.8682e-05,NaN,1.1090e-02,7.4475e-04
0.22,0.80,45,2512,2908,10044,0.5908,8.6234e-05,NaN,2.8137e-03,7.3536e-04
0.22,0.80,45,8688,8892,14321,0.6025,2.8847e-05,NaN,2.2291e-02,1.0509e-02
0.22,0.80,45,960,3964,6757,0.5889,1.7326e-04,NaN,3.3074e-04,2.0353e-04
0.22,0.80,45,1024,1228,15349,0.5010,1.1913e-04,NaN,1.9134e-02,2.5265e-03
0.22,0.80,45,4220,-1,5334,0.4744,3.5549e-05,NaN,1.4155e-04,NaN
0.22,0.80,45,6832,-1,14036,0.5308,3.0902e-05,NaN,2.9678e-04,NaN
0.22,0.80,45,3316,-1,5665,0.5483,4.0915e-05,NaN,1.3736e-04,NaN
0.22,0.80,45,1152,1356,8304,0.6309,1.4727e-04,NaN,7.8433e-03,3.7073e-03
0.22,0.80,45,2688,2892,6917,0.5195,3.3046e-05,NaN,1.3145e-02,1.4169e-03
0.22,0.80,45,1288,1492,8193,0.6011,1.4230e-04,NaN,1.3392e-02,1.5579e-03
0.22,0.80,45,2208,3612,17172,0.6006,9.9946e-05,NaN,1.1007e-03,5.9397e-04
0.22,0.80,45,1612,6252,14540,0.5947,1.1924e-04,NaN,3.8820e-04,1.4633e-03
0.22,0.80,45,9060,9264,4881,0.5854,2.1816e-05,NaN,1.1541e-02,9.6348e-03
0.22,0.80,45,9480,-1,6426,0.5293,2.4951e-05,NaN,3.3062e-03,NaN
0.22,0.80,45,4340,5372,11634,0.5776,4.9519e-05,NaN,1.3949e-03,9.0173e-05
0.22,0.80,45,2992,-1,18321,0.4836,5.1724e-05,NaN,1.2352e-04,NaN
0.22,0.80,45,6444,-1,8258,0.5708,3.1180e-05,NaN,2.7414e-04,NaN
0.22,0.80,45,168,4648,3912,0.5356,9.1473e-04,NaN,3.0457e-04,6.1555e-04
0.22,0.80,45,1092,1296,11767,0.5498,1.3871e-04,NaN,8.6453e-03,5.0841e-04
0.22,0.80,45,5760,5964,18575,0.4827,2.7241e-05,NaN,1.8168e-02,8.2440e-04
0.22,0.80,45,1856,8996,9688,0.5454,8.9286e-05,NaN,1.8802e-04,1.1234e-03
0.22,0.80,45,348,-1,10701,0.6099,6.2349e-04,NaN,1.2918e-04,NaN
0.22,0.80,45,8800,-1,7095,0.5278,2.7506e-05,NaN,1.3756e-03,NaN
0.22,0.80,45,5340,-1,14534,0.6040,4.7460e-05,NaN,2.5107e-04,NaN
0.22,0.80,45,1440,1644,6350,0.5874,1.3791e-04,NaN,3.5380e-02,1.4841e-03
0.22,0.80,45,1640,9756,19959,0.5718,1.1629e-04,NaN,1.8712e-04,2.9889e-02
0.22,0.80,45,5580,-1,15368,0.5464,3.8893e-05,NaN,2.2348e-04,NaN
0.22,0.80,45,4232,4436,7846,0.5996,5.6964e-05,NaN,1.5949e-02,4.1494e-04
0.22,0.80,45,3220,3768,17401,0.5981,6.9499e-05,NaN,2.7640e-03,9.4465e-04
0.22,0.80,45,3456,-1,8444,0.5117,6.0033e-05,NaN,1.5361e-04,NaN
0.22,0.80,45,2536,-1,6389,0.5078,5.7698e-05,NaN,1.1559e-04,NaN
0.22,0.80,45,4784,-1,13903,0.5093,3.9260e-05,NaN,1.8109e-04,NaN
0.22,0.80,45,5804,9552,2575,0.5693,3.2198e-05,NaN,1.9869e-03,2.5193e-03
0.22,0.80,45,5276,5480,17940,0.5757,4.6323e-05,NaN,3.2135e-02,2.3342e-04
0.22,0.80,45,3248,6572,12257,0.5669,6.3187e-05,NaN,4.3279e-04,1.1614e-04
0.22,0.80,45,1576,2852,11129,0.5991,8.5934e-05,NaN,3.3601e-03,6.5759e-05
0.22,0.80,45,8608,8940,12477,0.6064,2.7622e-05,NaN,4.7816e-03,1.9982e-03
0.22,0.80,45,2188,2392,17047,0.6294,8.7606e-05,NaN,1.3067e-02,3.1974e-03
0.22,0.80,45,5960,6416,17910,0.5913,3.2370e-05,NaN,8.7371e-03,2.3701e-04
0.22,0.80,45,8968,-1,12823,0.5171,2.0504e-05,NaN,1.4893e-03,NaN
0.22,0.80,45,2032,2236,6576,0.6123,7.6774e-05,NaN,2.0641e-02,3.0801e-03
0.22,0.80,45,3108,7736,11301,0.5991,6.9558e-05,NaN,3.3443e-04,5.5502e-04
0.22,0.80,45,348,-1,13430,0.5049,3.4246e-04,NaN,9.3636e-05,NaN
0.22,0.80,45,7504,-1,4139,0.5273,3.1084e-05,NaN,3.8235e-04,NaN
0.22,0.80,45,296,500,1356,0.6484,7.9199e-04,NaN,1.9458e-02,2.2636e-03
0.22,0.80,45,928,4364,11186,0.5171,1.8216e-04,NaN,3.8135e-04,6.8338e-05
0.22,0.80,45,7216,-1,1361,0.6089,3.6379e-05,NaN,1.9681e-03,NaN
0.22,0.80,45,1564,2352,14150,0.6436,1.2568e-04,NaN,2.5259e-03,9.1416e-04
0.22,0.80,45,5264,-1,3623,0.5342,3.6232e-05,NaN,1.9397e-04,NaN
0.22,0.80,45,5292,-1,3102,0.5483,4.3336e-05,NaN,1.0354e-03,NaN
0.22,0.80,45,7236,-1,14427,0.5684,2.8918e-05,NaN,8.9452e-04,NaN
0.22,0.80,45,420,624,208,0.5186,1.9400e-04,NaN,1.7270e-02,8.3533e-04
0.22,0.80,45,2236,2444,3376,0.5947,1.1461e-04,NaN,4.5243e-02,8.6595e-04
0.22,0.80,45,5688,-1,8654,0.5483,3.9209e-05,NaN,2.2733e-04,NaN
0.22,0.80,45,7244,8048,12255,0.5947,3.1528e-05,NaN,5.7534e-03,2.1373e-04
0.22,0.80,45,7760,7964,13002,0.5894,3.3089e-05,NaN,2.8231e-02,1.0618e-03
0.22,0.80,45,4636,-1,7537,0.5737,4.7073e-05,NaN,1.9699e-04,NaN
0.22,0.80,45,544,-1,18294,0.5537,2.8527e-04,NaN,1.1010e-04,NaN
0.22,0.80,45,3816,4256,5351,0.5747,4.6466e-05,NaN,3.0568e-03,7.5964e-05
0.22,0.80,45,1856,7808,16062,0.4895,9.4655e-05,NaN,2.1747e-04,3.6538e-03
0.22,0.80,45,5760,-1,4185,0.5869,4.0184e-05,NaN,3.2946e-04,NaN
0.22,0.80,45,1208,-1,17604,0.4780,1.0102e-04,NaN,9.4223e-05,NaN
0.22,0.80,45,9188,9404,14091,0.4966,2.5500e-05,NaN,5.5968e-03,1.0120e-02
0.22,0.80,45,1820,2024,9587,0.6216,1.0096e-04,NaN,6.0719e-03,1.8261e-03
0.22,0.80,45,5772,9652,12201,0.4253,2.5598e-05,NaN,2.7072e-04,2.9196e-03
0.22,0.80,45,1320,6004,19037,0.6475,1.3222e-04,NaN,2.3014e-04,3.4107e-03
0.22,0.80,45,7184,9800,19248,0.5571,2.7776e-05,NaN,4.9026e-04,1.8309e-03
0.22,0.80,45,788,992,17677,0.6226,9.3909e-05,NaN,1.0668e-02,1.4609e-03
0.22,0.80,45,2920,-1,385,0.4978,5.0804e-05,NaN,2.9748e-04,NaN
0.22,0.80,45,5180,6384,11990,0.6606,4.6716e-05,NaN,1.3880e-03,5.2446e-03
0.22,0.80,45,1128,-1,13343,0.4597,1.0529e-04,NaN,9.3262e-05,NaN
0.22,0.80,45,1284,1488,18507,0.5117,6.9542e-05,NaN,2.9160e-02,1.1961e-03
0.22,0.80,45,8844,-1,16934,0.5195,2.6395e-05,NaN,7.8621e-04,NaN
0.22,0.80,45,3744,8088,6131,0.6016,7.5528e-05,NaN,3.8379e-04,1.1742e-03
0.22,0.80,45,6748,-1,10261,0.4622,3.1310e-05,NaN,4.6139e-04,NaN
0.22,0.80,45,408,612,885,0.5522,2.7326e-04,NaN,3.1411e-02,1.2677e-04
0.22,0.80,45,3956,-1,6267,0.4517,4.2810e-05,NaN,1.3936e-04,NaN
0.22,0.80,45,1656,1860,7662,0.5840,1.1267e-04,NaN,5.0134e-03,2.6728e-03
