# N=500  K=10000  betanet=1.0  generated=2026-05-30T22:57:02.395
alpha,T,disorder,phi_a,phi_b,q12,phi_max_other
0.500,0.17171,20,0.922032,0.919617,0.852298,0.765024
0.500,0.17171,21,0.920537,0.923090,0.847065,0.761785
0.500,0.17171,22,0.918768,0.919232,0.848639,0.763108
0.500,0.17171,23,0.921815,0.920872,0.849207,0.765638
0.500,0.17171,24,0.923301,0.921466,0.854909,0.765767
0.500,0.17171,25,0.916064,0.919256,0.838815,0.759986
0.500,0.17171,26,0.914396,0.912243,0.836246,0.760281
0.500,0.17171,27,0.921508,0.917694,0.843688,0.764339
0.500,0.17171,28,0.917656,0.913572,0.834218,0.760621
0.500,0.17171,29,0.915963,0.919895,0.844919,0.760970
0.500,0.17171,30,0.920056,0.915773,0.839664,0.762986
0.500,0.17171,31,0.920242,0.913863,0.841888,0.763380
0.500,0.17171,32,0.917105,0.918333,0.840745,0.761878
0.500,0.17171,33,0.917186,0.917533,0.845994,0.762103
0.500,0.17171,34,0.917348,0.920820,0.848840,0.760084
0.500,0.17171,35,0.915630,0.921357,0.845476,0.760483
0.500,0.17171,36,0.921402,0.912298,0.837256,0.763524
0.500,0.17171,37,0.917163,0.916048,0.842538,0.761310
0.500,0.17171,38,0.919311,0.919914,0.847001,0.761864
0.500,0.17171,39,0.921697,0.917490,0.847489,0.762700
0.500,0.17171,40,0.922530,0.915174,0.842512,0.765266
0.500,0.17171,41,0.915198,0.913352,0.833583,0.760079
0.500,0.17171,42,0.912854,0.917514,0.836871,0.758628
0.500,0.17171,43,0.916472,0.919796,0.844458,0.762036
0.500,0.17171,44,0.918320,0.916090,0.842079,0.761694
0.500,0.17171,45,0.921801,0.916783,0.840745,0.764132
0.500,0.17171,46,0.919648,0.919132,0.844390,0.763420
0.500,0.17171,47,0.921059,0.918518,0.850075,0.763806
0.500,0.17171,48,0.918668,0.916472,0.834303,0.762315
0.500,0.17171,49,0.916419,0.920532,0.847081,0.761437
0.500,0.17171,50,0.918492,0.919950,0.844060,0.763690
0.500,0.17171,51,0.915173,0.914294,0.835848,0.760362
0.500,0.17171,52,0.919540,0.916436,0.843470,0.762620
0.500,0.17171,53,0.920031,0.921567,0.850505,0.763334
0.500,0.17171,54,0.912795,0.912979,0.832706,0.759555
0.500,0.17171,55,0.916295,0.912104,0.831882,0.761005
0.500,0.17171,56,0.918002,0.923577,0.847376,0.760387
0.500,0.17171,57,0.918600,0.921491,0.849050,0.761646
0.500,0.17171,58,0.921513,0.910996,0.835479,0.763377
0.500,0.17171,59,0.916853,0.921879,0.843980,0.762553
0.500,0.17171,60,0.920193,0.921246,0.846582,0.762776
0.500,0.17171,61,0.921702,0.918727,0.843245,0.764194
0.500,0.17171,62,0.915822,0.915467,0.839517,0.761748
0.500,0.17171,63,0.920920,0.922142,0.853076,0.764068
0.500,0.17171,64,0.916335,0.915568,0.836714,0.761103
0.500,0.17171,65,0.917939,0.915626,0.841669,0.762215
0.500,0.17171,66,0.917627,0.915616,0.836850,0.762865
0.500,0.17171,67,0.919641,0.916298,0.841694,0.763243
0.500,0.17171,68,0.912544,0.919313,0.832497,0.757593
0.500,0.17171,69,0.919291,0.923877,0.850486,0.762942
0.500,0.17171,70,0.916091,0.914515,0.839586,0.762266
0.500,0.17171,71,0.916261,0.919242,0.841859,0.761939
0.500,0.17171,72,0.913305,0.920871,0.837328,0.759447
0.500,0.17171,73,0.916247,0.912473,0.840230,0.762311
0.500,0.17171,74,0.920616,0.916548,0.843548,0.763289
0.500,0.17171,75,0.917768,0.919545,0.843720,0.762041
0.500,0.17171,76,0.916254,0.918116,0.840613,0.761452
0.500,0.17171,77,0.915038,0.917178,0.842948,0.760412
0.500,0.17171,78,0.922655,0.920893,0.854557,0.763618
0.500,0.17171,79,0.920116,0.920344,0.841967,0.763943
0.500,0.17171,80,0.914379,0.913698,0.835176,0.760829
0.500,0.17171,81,0.915118,0.917688,0.840904,0.761085
0.500,0.17171,82,0.916484,0.920186,0.838551,0.758827
0.500,0.17171,83,0.918000,0.918344,0.842207,0.764007
0.500,0.17171,84,0.919888,0.911219,0.837498,0.762784
0.500,0.17171,85,0.913619,0.919267,0.840236,0.760468
0.500,0.17171,86,0.918595,0.918930,0.840726,0.761306
0.500,0.17171,87,0.918110,0.917282,0.841838,0.761146
0.500,0.17171,88,0.920487,0.922347,0.849401,0.763389
0.500,0.17171,89,0.920082,0.917674,0.842151,0.762306
0.500,0.17171,90,0.916608,0.916114,0.837465,0.761098
0.500,0.17171,91,0.922148,0.917257,0.847996,0.764074
0.500,0.17171,92,0.918579,0.915264,0.840121,0.762494
0.500,0.17171,93,0.914401,0.915705,0.836119,0.758991
0.500,0.17171,94,0.917843,0.919009,0.842261,0.763315
0.500,0.17171,95,0.917980,0.921688,0.851215,0.762102
0.500,0.17171,96,0.915801,0.914868,0.838154,0.760264
0.500,0.17171,97,0.915684,0.916210,0.837557,0.759876
0.500,0.17171,98,0.917938,0.921388,0.845571,0.761331
0.500,0.17171,99,0.917292,0.916528,0.839849,0.760777
0.500,0.17171,100,0.916853,0.917382,0.836752,0.762492
0.500,0.17171,101,0.915290,0.919650,0.840221,0.760686
0.500,0.17171,102,0.920093,0.920039,0.852112,0.763420
0.500,0.17171,103,0.920540,0.917049,0.846320,0.764007
0.500,0.17171,104,0.921207,0.922127,0.851180,0.764095
0.500,0.17171,105,0.916922,0.922503,0.844029,0.761191
0.500,0.17171,106,0.916089,0.922754,0.843585,0.761028
0.500,0.17171,107,0.914740,0.915643,0.839713,0.759168
0.500,0.17171,108,0.920590,0.913554,0.843358,0.762187
0.500,0.17171,109,0.917060,0.916349,0.844804,0.763113
0.500,0.17171,110,0.922154,0.918913,0.846520,0.765261
0.500,0.17171,111,0.918585,0.916722,0.842156,0.762093
0.500,0.17171,112,0.918947,0.917506,0.846630,0.762033
0.500,0.18687,1,0.912912,0.913306,0.830029,0.760085
0.500,0.18687,2,0.904946,0.909111,0.818999,0.756481
0.500,0.18687,3,0.908397,0.912690,0.826881,0.758490
0.500,0.18687,4,0.907614,0.906796,0.829420,0.756360
0.500,0.18687,5,0.913253,0.911102,0.827333,0.759631
0.500,0.18687,6,0.911382,0.913212,0.833990,0.758816
0.500,0.18687,7,0.910353,0.910912,0.829179,0.757818
0.500,0.18687,8,0.909710,0.912721,0.828638,0.758404
0.500,0.18687,9,0.910928,0.908788,0.832021,0.757238
0.500,0.18687,10,0.910540,0.917583,0.842189,0.758091
0.500,0.18687,11,0.914038,0.909139,0.834326,0.760027
0.500,0.18687,12,0.912200,0.908132,0.825556,0.757437
0.500,0.18687,13,0.915503,0.912971,0.837553,0.761135
0.500,0.18687,14,0.913695,0.911827,0.828414,0.759141
0.500,0.18687,15,0.912590,0.910685,0.829659,0.758630
0.500,0.18687,16,0.910312,0.915875,0.832266,0.758711
0.500,0.18687,17,0.908165,0.909213,0.826533,0.757214
0.500,0.18687,18,0.904943,0.911046,0.824453,0.754290
0.500,0.18687,19,0.915247,0.908119,0.833211,0.759486
0.500,0.18687,20,0.909234,0.908492,0.818304,0.755515
0.500,0.18687,21,0.910029,0.907974,0.825638,0.758604
0.500,0.18687,22,0.910281,0.914102,0.824856,0.758211
0.500,0.18687,23,0.910785,0.907996,0.831090,0.758472
0.500,0.18687,24,0.913612,0.911023,0.835615,0.760620
0.500,0.18687,25,0.913340,0.911746,0.834968,0.757971
0.500,0.18687,26,0.910430,0.908393,0.826256,0.757304
0.500,0.18687,27,0.911475,0.911186,0.824963,0.760311
0.500,0.18687,28,0.909346,0.912753,0.830751,0.758629
0.500,0.18687,29,0.909242,0.911163,0.826985,0.757496
0.500,0.18687,30,0.913331,0.908469,0.824759,0.759469
0.500,0.18687,31,0.912289,0.906698,0.825321,0.758857
0.500,0.18687,32,0.909404,0.906771,0.828649,0.757906
0.500,0.18687,33,0.912956,0.915683,0.833890,0.759311
0.500,0.18687,34,0.911301,0.908753,0.828249,0.759449
0.500,0.18687,35,0.909886,0.910366,0.830021,0.758483
0.500,0.18687,36,0.909654,0.911147,0.832635,0.757792
0.500,0.18687,37,0.908787,0.915012,0.828743,0.757534
0.500,0.18687,38,0.908691,0.914009,0.830019,0.757097
0.500,0.18687,39,0.917275,0.911056,0.832139,0.761072
0.500,0.18687,40,0.906062,0.913695,0.827715,0.756384
0.500,0.18687,41,0.912443,0.911780,0.833440,0.759409
0.500,0.18687,42,0.911859,0.912113,0.830485,0.759224
0.500,0.18687,43,0.910346,0.912008,0.827431,0.758063
0.500,0.18687,44,0.910793,0.912711,0.831625,0.757913
0.500,0.18687,45,0.907839,0.911025,0.824075,0.757193
0.500,0.18687,46,0.905060,0.909884,0.822936,0.755981
0.500,0.18687,47,0.914844,0.909401,0.830362,0.760089
0.500,0.18687,48,0.912556,0.908950,0.825626,0.757995
0.500,0.18687,49,0.911727,0.907129,0.826530,0.759200
0.500,0.18687,50,0.911701,0.913088,0.832215,0.758577
0.500,0.18687,51,0.908921,0.911006,0.830969,0.756157
0.500,0.18687,52,0.911480,0.914668,0.831866,0.758325
0.500,0.18687,53,0.910134,0.908232,0.824647,0.756723
0.500,0.18687,54,0.910093,0.910350,0.832982,0.756821
0.500,0.18687,55,0.909511,0.909674,0.830072,0.756549
0.500,0.18687,56,0.908316,0.910386,0.828005,0.757340
0.500,0.18687,57,0.910882,0.903991,0.821148,0.757425
0.500,0.18687,58,0.912932,0.910504,0.839510,0.758629
0.500,0.18687,59,0.912028,0.907792,0.825244,0.758053
0.500,0.18687,60,0.912874,0.905859,0.823251,0.759285
0.500,0.18687,61,0.909479,0.908519,0.817932,0.758574
0.500,0.18687,62,0.912396,0.913236,0.833795,0.760768
0.500,0.18687,63,0.914903,0.907493,0.828567,0.760384
0.500,0.18687,64,0.910746,0.909349,0.826721,0.756716
0.500,0.18687,65,0.910650,0.908798,0.829099,0.757725
0.500,0.18687,66,0.913985,0.913098,0.834435,0.759050
0.500,0.18687,67,0.910053,0.910705,0.829576,0.757160
0.500,0.18687,68,0.910708,0.907314,0.823235,0.757229
0.500,0.18687,69,0.906073,0.909046,0.829744,0.756540
0.500,0.18687,70,0.912420,0.914901,0.837507,0.759776
0.500,0.18687,71,0.912818,0.910300,0.832698,0.759064
0.500,0.18687,72,0.913350,0.911054,0.833521,0.759749
0.500,0.18687,73,0.912448,0.913773,0.836944,0.759420
0.500,0.18687,74,0.917659,0.911833,0.833907,0.761964
0.500,0.18687,75,0.911188,0.915694,0.830763,0.758773
0.500,0.18687,76,0.909089,0.910549,0.827552,0.756240
0.500,0.18687,77,0.912066,0.914745,0.831194,0.758999
0.500,0.18687,78,0.908931,0.909904,0.830631,0.756964
0.500,0.18687,79,0.911904,0.915182,0.834635,0.759841
0.500,0.18687,80,0.913092,0.909453,0.836014,0.758458
0.500,0.18687,81,0.909550,0.914331,0.832475,0.758806
0.500,0.18687,82,0.914892,0.911623,0.830361,0.760520
0.500,0.18687,83,0.912865,0.912446,0.832637,0.758380
0.500,0.18687,84,0.907882,0.909585,0.822363,0.755882
0.500,0.18687,85,0.913127,0.913120,0.832959,0.759179
0.500,0.18687,86,0.915233,0.909597,0.830176,0.762095
0.500,0.18687,87,0.913032,0.911965,0.832494,0.759870
0.500,0.18687,88,0.910400,0.910804,0.831252,0.757991
0.500,0.18687,89,0.910514,0.910253,0.830626,0.758474
0.500,0.18687,90,0.910759,0.907277,0.830760,0.757429
0.500,0.18687,91,0.913218,0.913212,0.835717,0.760034
0.500,0.18687,92,0.915329,0.910341,0.831387,0.760476
0.500,0.18687,93,0.905810,0.912617,0.829310,0.754243
0.500,0.18687,94,0.908057,0.910993,0.823319,0.757182
0.500,0.18687,95,0.916536,0.909308,0.831159,0.761018
0.500,0.18687,96,0.912614,0.906967,0.828375,0.758947
0.500,0.18687,97,0.914192,0.906636,0.830246,0.760708
0.500,0.18687,98,0.905224,0.910035,0.820913,0.754342
0.500,0.18687,99,0.909474,0.914534,0.834701,0.757284
0.500,0.18687,100,0.911333,0.912505,0.833429,0.757833
0.500,0.18687,101,0.909199,0.911285,0.828519,0.756982
0.500,0.18687,102,0.911002,0.904791,0.825950,0.758481
0.500,0.18687,103,0.911976,0.911871,0.829736,0.758475
0.500,0.18687,104,0.911218,0.909949,0.834057,0.757457
0.500,0.18687,105,0.911121,0.909959,0.828039,0.757523
0.500,0.18687,106,0.912042,0.912656,0.830293,0.757238
0.500,0.18687,107,0.911101,0.910573,0.831593,0.758824
0.500,0.18687,108,0.907532,0.910097,0.822864,0.755468
0.500,0.18687,109,0.913029,0.910594,0.827925,0.759117
0.500,0.18687,110,0.905975,0.906190,0.814978,0.754447
0.500,0.18687,111,0.915565,0.907005,0.828095,0.761277
0.500,0.18687,112,0.913398,0.909499,0.834770,0.758290
0.500,0.20202,1,0.904045,0.903851,0.814424,0.753680
0.500,0.20202,2,0.904626,0.905058,0.817034,0.754727
0.500,0.20202,3,0.901962,0.907181,0.818896,0.754161
0.500,0.20202,4,0.902675,0.902833,0.815756,0.754224
0.500,0.20202,5,0.905214,0.903259,0.814745,0.755322
0.500,0.20202,6,0.908740,0.907645,0.822836,0.756610
0.500,0.20202,7,0.906789,0.903916,0.815220,0.757954
0.500,0.20202,8,0.904342,0.903899,0.816516,0.755823
0.500,0.20202,9,0.899074,0.898907,0.809454,0.753891
0.500,0.20202,10,0.902590,0.061379,0.054855,0.753699
0.500,0.20202,11,0.898803,0.906322,0.810244,0.751179
0.500,0.20202,12,0.902959,0.904681,0.816549,0.754036
0.500,0.20202,13,0.901953,0.021387,0.015262,0.752700
0.500,0.20202,14,0.907581,0.903787,0.822394,0.756574
0.500,0.20202,15,0.904654,0.903701,0.816745,0.753897
0.500,0.20202,16,0.906163,0.905481,0.819832,0.755566
0.500,0.20202,17,0.062678,0.906090,0.055469,0.150018
0.500,0.20202,18,0.905733,-0.008452,0.000308,0.755863
0.500,0.20202,19,0.906299,0.904230,0.820140,0.754902
0.500,0.20202,20,0.904135,0.905890,0.818300,0.754174
0.500,0.20202,21,0.904629,0.904580,0.813286,0.753783
0.500,0.20202,22,0.906970,0.907633,0.824624,0.755645
0.500,0.20202,23,0.902929,0.904032,0.817846,0.752505
0.500,0.20202,24,0.905665,0.908709,0.824806,0.755532
0.500,0.20202,25,0.910925,0.904089,0.824463,0.760260
0.500,0.20202,26,0.903306,0.903106,0.816070,0.755272
0.500,0.20202,27,0.904197,0.903563,0.814403,0.754448
0.500,0.20202,28,0.901350,0.905945,0.814533,0.752757
0.500,0.20202,29,0.905724,0.896784,0.810678,0.756257
0.500,0.20202,30,-0.036307,0.903004,-0.033243,0.075056
0.500,0.20202,31,0.908761,0.903171,0.819259,0.758063
0.500,0.20202,32,0.903503,0.900045,0.821404,0.753099
0.500,0.20202,33,0.906173,0.904714,0.820283,0.755957
0.500,0.20202,34,-0.052611,0.900845,-0.038871,0.069042
0.500,0.20202,35,0.903290,0.905109,0.818433,0.753387
0.500,0.20202,36,0.907452,0.902382,0.823606,0.756239
0.500,0.20202,37,0.902421,0.904209,0.817069,0.754292
0.500,0.20202,38,0.901462,0.901669,0.808910,0.752460
0.500,0.20202,39,0.907488,0.901156,0.816944,0.755631
0.500,0.20202,40,0.904864,0.906239,0.822578,0.755010
0.500,0.20202,41,0.904663,0.906451,0.820598,0.753794
0.500,0.20202,42,0.904527,0.900565,0.816053,0.755547
0.500,0.20202,43,0.903331,0.906280,0.819633,0.752940
0.500,0.20202,44,0.907913,0.903557,0.822679,0.756546
0.500,0.20202,45,0.905596,0.905661,0.819327,0.754684
0.500,0.20202,46,0.908335,0.907614,0.827361,0.757295
0.500,0.20202,47,0.905096,0.905976,0.817621,0.755317
0.500,0.20202,48,0.908554,0.903560,0.818132,0.757177
0.500,0.20202,49,0.900664,0.902985,0.812593,0.751939
0.500,0.20202,50,0.908091,0.905015,0.820570,0.756518
0.500,0.20202,51,0.906152,0.902667,0.823254,0.754736
0.500,0.20202,52,0.904514,0.906864,0.821147,0.755619
0.500,0.20202,53,0.905681,0.906461,0.825811,0.754400
0.500,0.20202,54,0.909605,0.904097,0.824563,0.756904
0.500,0.20202,55,0.899671,0.903893,0.814893,0.753091
0.500,0.20202,56,0.044389,0.906037,0.034655,0.137360
0.500,0.20202,57,0.903710,0.901600,0.813110,0.754189
0.500,0.20202,58,0.905395,0.907763,0.821323,0.756330
0.500,0.20202,59,0.905990,0.904112,0.818622,0.756706
0.500,0.20202,60,0.901839,0.907352,0.818403,0.753152
0.500,0.20202,61,0.903144,0.905333,0.815357,0.754477
0.500,0.20202,62,0.904721,0.904115,0.814911,0.754469
0.500,0.20202,63,0.908204,0.906185,0.822229,0.756715
0.500,0.20202,64,0.903022,0.901668,0.816138,0.754330
0.500,0.20202,65,0.906806,0.905199,0.818655,0.756260
0.500,0.20202,66,0.904838,0.908452,0.820992,0.753824
0.500,0.20202,67,0.902260,0.907677,0.812339,0.753060
0.500,0.20202,68,0.903559,0.907232,0.815259,0.753385
0.500,0.20202,69,0.901523,0.907569,0.823016,0.752254
0.500,0.20202,70,0.901426,0.908914,0.814362,0.753245
0.500,0.20202,71,0.905998,0.906883,0.819158,0.754664
0.500,0.20202,72,0.907260,0.906370,0.825299,0.756089
0.500,0.20202,73,0.903895,0.903947,0.815919,0.755302
0.500,0.20202,74,0.900241,0.908038,0.818187,0.751971
0.500,0.20202,75,0.906961,0.905531,0.816946,0.755392
0.500,0.20202,76,0.906477,0.899495,0.812035,0.755162
0.500,0.20202,77,0.908767,0.900550,0.816563,0.756334
0.500,0.20202,78,0.905286,0.906902,0.821524,0.755295
0.500,0.20202,79,0.906566,0.157740,0.138316,0.756148
0.500,0.20202,80,0.907303,0.905928,0.819027,0.756356
0.500,0.20202,81,0.903279,0.909093,0.818449,0.755246
0.500,0.20202,82,0.903575,0.909281,0.823760,0.754852
0.500,0.20202,83,0.906362,0.901424,0.817635,0.754994
0.500,0.20202,84,0.000197,0.900986,-0.008276,0.107419
0.500,0.20202,85,0.908444,0.901651,0.821486,0.757199
0.500,0.20202,86,0.902020,0.907734,0.813141,0.753732
0.500,0.20202,87,0.905274,0.903181,0.815281,0.755691
0.500,0.20202,88,0.904857,0.907357,0.822645,0.754620
0.500,0.20202,89,0.908245,0.906467,0.825302,0.756309
0.500,0.20202,90,0.906294,0.904717,0.821099,0.755182
0.500,0.20202,91,0.902629,0.908141,0.827540,0.753844
0.500,0.20202,92,0.904092,0.896886,0.814512,0.753822
0.500,0.20202,93,0.910285,0.911225,0.829383,0.758350
0.500,0.20202,94,0.905834,0.899289,0.818334,0.755306
0.500,0.20202,95,0.905149,0.906397,0.820725,0.754897
0.500,0.20202,96,0.905842,0.905524,0.819053,0.756778
0.500,0.20202,97,0.904391,0.903199,0.814861,0.754579
0.500,0.20202,98,0.900084,0.906440,0.812999,0.751627
0.500,0.20202,99,0.902871,0.903332,0.811845,0.753504
0.500,0.20202,100,0.906336,0.902679,0.821342,0.755448
0.500,0.20202,101,0.905628,0.905045,0.820220,0.755145
0.500,0.20202,102,0.900739,0.907803,0.813737,0.752297
0.500,0.20202,103,0.904789,0.903243,0.816165,0.754901
0.500,0.20202,104,0.904966,0.909015,0.822419,0.755612
0.500,0.20202,105,0.901841,0.903244,0.813720,0.754019
0.500,0.20202,106,0.905559,0.907960,0.823891,0.756192
0.500,0.20202,107,0.906299,0.903057,0.819388,0.755856
0.500,0.20202,108,0.907122,0.907900,0.822233,0.755598
0.500,0.20202,109,0.906169,0.900548,0.814832,0.755260
0.500,0.20202,110,0.907046,0.904063,0.819726,0.756062
0.500,0.20202,111,0.906592,0.908773,0.821706,0.754060
0.500,0.20202,112,0.909404,0.907616,0.825052,0.757095
0.500,0.21718,1,-0.024509,0.894401,-0.019630,0.086304
0.500,0.21718,2,0.897303,0.058987,0.033683,0.752220
0.500,0.21718,3,-0.045031,0.899930,-0.047107,0.066633
0.500,0.21718,4,-0.022309,0.150238,-0.002212,0.094227
0.500,0.21718,5,0.011303,0.896203,0.011788,0.115224
0.500,0.21718,6,-0.016203,0.007507,0.040813,0.088152
0.500,0.21718,7,0.114511,0.078783,0.012376,0.192783
0.500,0.21718,8,0.823534,0.033859,0.023010,0.701153
0.500,0.21718,9,0.898178,0.481846,0.443758,0.751638
0.500,0.21718,10,0.882722,-0.049224,-0.037722,0.740032
0.500,0.21718,11,0.898769,-0.029135,-0.022318,0.751388
0.500,0.21718,12,-0.006927,-0.030648,-0.013139,0.098829
0.500,0.21718,13,0.134646,0.006524,0.016833,0.211459
0.500,0.21718,14,0.018814,0.020698,0.029857,0.121547
0.500,0.21718,15,0.828379,0.896338,0.740719,0.706493
0.500,0.21718,16,-0.052945,0.140984,-0.036239,0.062927
0.500,0.21718,17,0.676500,0.032645,0.033855,0.600063
0.500,0.21718,18,0.905698,0.000171,-0.011436,0.754606
0.500,0.21718,19,0.172426,0.017043,0.031616,0.237908
0.500,0.21718,20,0.899285,0.902509,0.814066,0.751908
0.500,0.21718,21,0.725608,0.034152,-0.002500,0.636825
0.500,0.21718,22,-0.018111,0.011737,0.008394,0.097349
0.500,0.21718,23,-0.000758,0.194259,-0.024671,0.102534
0.500,0.21718,24,-0.006308,0.113539,0.017091,0.100022
0.500,0.21718,25,0.894836,0.897394,0.801097,0.748640
0.500,0.21718,26,-0.019123,0.027284,0.009852,0.092438
0.500,0.21718,27,0.897946,0.897104,0.806990,0.750215
0.500,0.21718,28,0.012637,0.001015,0.006051,0.112155
0.500,0.21718,29,0.059345,-0.019410,0.031535,0.150383
0.500,0.21718,30,0.038724,-0.027046,0.012423,0.136121
0.500,0.21718,31,-0.017738,0.899179,-0.018404,0.088463
0.500,0.21718,32,0.004941,0.667363,0.009132,0.105948
0.500,0.21718,33,-0.001337,0.022848,0.049038,0.103942
0.500,0.21718,34,0.056408,0.899224,0.051095,0.155794
0.500,0.21718,35,0.066513,0.904145,0.062454,0.154900
0.500,0.21718,36,0.000034,0.007657,-0.009380,0.108772
0.500,0.21718,37,-0.016685,0.535117,-0.004937,0.094444
0.500,0.21718,38,0.892896,0.898833,0.800453,0.750450
0.500,0.21718,39,0.893494,0.060843,0.041922,0.748469
0.500,0.21718,40,0.006259,0.009537,0.007489,0.114357
0.500,0.21718,41,0.898682,0.896963,0.808731,0.754804
0.500,0.21718,42,0.008552,0.030698,0.048065,0.108142
0.500,0.21718,43,0.024386,0.896550,0.015840,0.124073
0.500,0.21718,44,0.145040,0.062120,-0.046743,0.219077
0.500,0.21718,45,0.019224,-0.041307,-0.000040,0.123284
0.500,0.21718,46,-0.027084,0.900116,-0.014782,0.084175
0.500,0.21718,47,0.081674,0.200511,0.023836,0.168767
0.500,0.21718,48,-0.059395,-0.039993,-0.017734,0.057602
0.500,0.21718,49,-0.056816,-0.051504,0.003957,0.065909
0.500,0.21718,50,0.093787,0.027746,0.025122,0.174101
0.500,0.21718,51,0.049056,0.003943,0.028155,0.142591
0.500,0.21718,52,-0.006024,0.044281,-0.001500,0.103507
0.500,0.21718,53,0.897091,-0.006055,-0.009629,0.749698
0.500,0.21718,54,0.067900,0.310355,0.042891,0.159727
0.500,0.21718,55,0.602891,0.133268,0.107078,0.554287
0.500,0.21718,56,0.064297,0.207832,0.033234,0.159409
0.500,0.21718,57,0.053396,-0.024786,0.005601,0.149629
0.500,0.21718,58,0.008373,-0.069988,-0.007011,0.111553
0.500,0.21718,59,0.434899,0.005457,0.005534,0.432430
0.500,0.21718,60,0.063551,0.022900,-0.051444,0.155613
0.500,0.21718,61,0.898432,0.756628,0.679059,0.751012
0.500,0.21718,62,-0.048557,0.895743,-0.044696,0.067971
0.500,0.21718,63,0.022002,-0.012269,0.010260,0.121954
0.500,0.21718,64,0.024238,0.007687,0.010496,0.121256
0.500,0.21718,65,0.174703,0.001922,0.040336,0.242315
0.500,0.21718,66,-0.035163,0.433050,0.007205,0.076826
0.500,0.21718,67,0.049583,0.021748,-0.011866,0.140251
0.500,0.21718,68,0.005363,0.897002,0.004084,0.110143
0.500,0.21718,69,0.013641,0.898730,0.011026,0.112717
0.500,0.21718,70,0.891638,0.098486,0.101999,0.747391
0.500,0.21718,71,0.019078,0.059382,0.019761,0.118911
0.500,0.21718,72,-0.040309,0.045728,0.026564,0.072646
0.500,0.21718,73,0.005536,0.131539,0.003602,0.110634
0.500,0.21718,74,-0.019841,0.017383,-0.052707,0.085271
0.500,0.21718,75,0.663271,0.035756,0.013576,0.591897
0.500,0.21718,76,0.083934,0.054598,-0.003256,0.172846
0.500,0.21718,77,0.022564,0.065680,-0.027491,0.123127
0.500,0.21718,78,0.897692,0.026974,0.011728,0.750725
0.500,0.21718,79,0.900793,0.038013,0.033725,0.752694
0.500,0.21718,80,-0.010921,0.026384,0.015672,0.102760
0.500,0.21718,81,0.893960,0.024885,0.035169,0.748317
0.500,0.21718,82,0.511727,0.036357,-0.003603,0.484865
