alpha,T,N,t_escape,t_centroid,mu_escape,phi_1mu,Dv_retrieval,Dv_prebarrier,Dv_postbarrier,Dv_centroid
0.24,2.00,41,2632,4548,9954,0.5117,3.8887e-05,NaN,6.1691e-04,7.1391e-04
0.24,2.00,41,1196,3960,15767,0.3535,6.1107e-05,NaN,3.6720e-04,1.7290e-02
0.24,2.00,41,1412,4484,19870,0.4382,4.5497e-05,NaN,3.1425e-04,4.0895e-04
0.24,2.00,41,2028,3180,18322,0.5737,6.5845e-05,NaN,1.8355e-03,1.7920e-02
0.24,2.00,41,292,4640,10489,0.5010,3.5575e-04,NaN,2.6078e-04,7.1397e-03
0.24,2.00,41,1136,1580,1924,0.4839,3.0249e-05,NaN,1.0828e-02,2.2954e-02
0.24,2.00,41,636,2740,16903,0.4475,1.6776e-04,NaN,5.0834e-04,2.2094e-04
0.24,2.00,41,5352,7836,2665,0.3333,1.1986e-05,NaN,3.5134e-04,1.3425e-04
0.24,2.00,41,800,2372,14063,0.4539,1.0998e-04,NaN,2.1926e-02,2.1025e-02
0.24,2.00,41,2108,3496,15522,0.4709,3.0147e-05,NaN,7.3176e-04,2.5421e-04
0.24,2.00,41,360,2364,6608,0.4961,2.9198e-04,NaN,5.3328e-04,1.9816e-02
0.24,2.00,41,2328,3632,19924,0.4192,4.7504e-05,NaN,1.2887e-03,2.4477e-02
0.24,2.00,41,300,1312,14316,0.5879,5.1225e-04,NaN,1.3790e-03,4.0792e-04
0.24,2.00,41,1444,-1,10860,0.2075,3.5430e-05,NaN,1.2296e-02,NaN
0.24,2.00,41,2580,3660,8829,0.4207,2.6942e-05,NaN,8.7984e-04,2.5303e-04
0.24,2.00,41,3364,8296,17272,0.5181,3.0274e-05,NaN,2.3727e-04,6.1547e-04
0.24,2.00,41,356,1168,10774,0.5190,2.9589e-04,NaN,1.4204e-03,2.0038e-02
0.24,2.00,41,1584,-1,6283,0.3843,2.3402e-05,NaN,1.9752e-02,NaN
0.24,2.00,41,436,-1,19028,0.2225,8.6025e-05,NaN,2.4622e-03,NaN
0.24,2.00,41,236,1692,16984,0.4417,4.0628e-04,NaN,7.2868e-04,3.4710e-04
0.24,2.00,41,2800,3308,287,0.4910,3.2983e-05,NaN,2.0707e-03,7.9303e-03
0.24,2.00,41,352,3412,744,0.3662,2.3196e-04,NaN,3.0318e-04,1.5196e-02
0.24,2.00,41,272,1680,19811,0.3328,3.3063e-04,NaN,7.0175e-04,4.5687e-04
0.24,2.00,41,752,2648,18780,0.4192,8.0658e-05,NaN,4.9944e-04,3.0935e-04
0.24,2.00,41,9012,-1,10383,0.3562,1.2881e-05,NaN,6.8945e-04,NaN
0.24,2.00,41,1796,2624,8440,0.3025,2.9213e-05,NaN,1.0425e-03,5.9886e-04
0.24,2.00,41,732,1224,10634,0.3848,8.0198e-05,NaN,1.7880e-03,2.4796e-03
0.24,2.00,41,2496,2736,19183,0.4753,4.0529e-05,NaN,4.5504e-03,7.0690e-03
0.24,2.00,41,620,1232,10879,0.5547,2.3936e-04,NaN,2.1769e-03,4.8715e-04
0.24,2.00,41,3620,5924,10703,0.4333,2.2920e-05,NaN,4.3066e-04,2.2995e-04
0.24,2.00,41,88,3308,578,0.4744,1.3320e-03,NaN,3.4105e-04,5.9208e-03
0.24,2.00,41,404,4388,2477,0.2268,9.4474e-05,NaN,1.8678e-04,2.4679e-04
0.24,2.00,41,1052,2960,16366,0.4333,7.3812e-05,NaN,5.1266e-04,4.0574e-04
0.24,2.00,41,1592,1832,5675,0.6396,5.1807e-05,NaN,2.4198e-02,3.0395e-02
0.24,2.00,41,3336,3704,2468,0.4033,7.7056e-04,NaN,2.6526e-03,1.4866e-04
0.24,2.00,41,3832,4740,11594,0.5869,3.0745e-05,NaN,1.4364e-03,8.3458e-04
0.24,2.00,41,1092,1428,5260,0.4805,6.7594e-05,NaN,3.1087e-03,1.1844e-04
0.24,2.00,41,3400,4668,7333,0.5112,1.3242e-05,NaN,1.3690e-02,1.6971e-02
0.24,2.00,41,2140,4940,12580,0.4395,3.9313e-05,NaN,3.6278e-04,3.1367e-04
0.24,2.00,41,5948,7184,879,0.4634,1.7071e-05,NaN,8.2364e-04,7.7894e-03
0.24,2.00,41,3848,4224,4647,0.3762,1.7921e-05,NaN,2.4067e-03,9.4290e-03
0.24,2.00,41,632,2212,2357,0.4702,1.3764e-04,NaN,6.6154e-04,1.3772e-02
0.24,2.00,41,736,6236,12873,0.4871,1.8299e-04,NaN,2.1404e-04,8.2245e-04
0.24,2.00,41,1172,2564,1895,0.4707,1.1037e-04,NaN,8.3324e-04,1.3170e-04
0.24,2.00,41,1352,3356,5763,0.3459,4.4429e-05,NaN,4.2042e-04,1.3544e-04
0.24,2.00,41,6016,6552,18241,0.5869,1.9119e-05,NaN,2.3276e-03,3.5310e-04
0.24,2.00,41,756,3376,11099,0.4436,7.9050e-05,NaN,3.7106e-04,5.4063e-04
0.24,2.00,41,5152,7772,269,0.3994,1.3498e-05,NaN,3.4425e-04,1.3533e-04
0.24,2.00,41,8536,-1,19757,0.5479,1.5856e-05,NaN,6.1206e-04,NaN
0.24,2.00,41,272,2948,15093,0.5635,6.4486e-04,NaN,5.2432e-04,4.5549e-03
0.24,2.00,41,3124,-1,5215,0.5469,3.7171e-05,NaN,1.2394e-04,NaN
0.24,2.00,41,3356,3932,19141,0.3865,2.1681e-05,NaN,1.4708e-03,1.4684e-04
0.24,2.00,41,7696,-1,11171,0.5356,1.6364e-05,NaN,3.7454e-04,NaN
0.24,2.00,41,1972,6624,18849,0.3647,2.9117e-05,NaN,1.8774e-04,9.0945e-05
0.24,2.00,41,4848,5884,10503,0.2380,7.2152e-06,NaN,6.7973e-04,6.4705e-05
0.24,2.00,41,7596,8256,4443,0.4648,1.5163e-05,NaN,1.6528e-03,1.9694e-04
0.24,2.00,41,1356,2396,3959,0.5283,1.0085e-04,NaN,1.2050e-03,1.4973e-02
0.24,2.00,41,1828,2368,17808,0.4578,3.2305e-05,NaN,1.7936e-03,3.0563e-04
0.24,2.00,41,4612,8620,8524,0.5811,3.3770e-05,NaN,3.3353e-04,2.0787e-03
0.24,2.00,41,2352,2616,4345,0.5186,9.1595e-06,NaN,1.8694e-02,2.2562e-02
0.24,2.00,41,48,1232,2327,0.2979,8.8589e-04,NaN,6.3805e-04,4.0551e-03
0.24,2.00,41,4188,6488,4920,0.3584,1.6029e-05,NaN,3.6214e-04,2.5254e-04
0.24,2.00,41,356,592,4769,0.6436,4.3154e-04,NaN,1.8558e-02,2.3765e-04
0.24,2.00,41,4860,7788,17329,0.5503,2.1847e-05,NaN,3.9575e-04,1.6420e-04
0.24,2.00,41,1972,2224,3180,0.4790,4.6604e-05,NaN,6.8304e-03,1.8589e-02
0.24,2.00,41,1404,4276,2263,0.1536,2.2520e-05,NaN,2.2655e-04,1.4135e-02
0.24,2.00,41,4172,5260,2942,0.4626,2.6741e-05,NaN,9.6798e-04,7.0286e-05
0.24,2.00,41,3316,8016,4515,0.4805,3.6792e-05,NaN,2.4095e-04,1.6715e-04
0.24,2.00,41,2944,4532,11300,0.5684,3.9746e-05,NaN,7.8821e-04,2.1650e-04
0.24,2.00,41,1668,2240,13331,0.3850,5.9700e-05,NaN,1.7139e-03,5.8553e-04
0.24,2.00,41,756,5880,14920,0.3303,7.0234e-05,NaN,1.6366e-04,3.4943e-04
0.24,2.00,41,588,5308,11232,0.4883,1.4906e-04,NaN,2.3293e-04,1.5322e-02
0.24,2.00,41,5912,9604,2323,0.5703,2.6245e-05,NaN,1.2461e-02,1.3216e-02
0.24,2.00,41,1648,2136,9030,0.5469,5.4876e-05,NaN,2.0523e-02,2.4622e-02
0.24,2.00,41,540,1416,12303,0.3845,1.3986e-04,NaN,1.0532e-03,3.9426e-04
0.24,2.00,41,232,492,14273,0.5283,6.1776e-04,NaN,1.3389e-02,2.2037e-02
0.24,2.00,41,2852,6784,14541,0.5537,1.2718e-05,NaN,2.3638e-02,1.9136e-02
0.24,2.00,41,532,1896,12085,0.4570,1.9460e-04,NaN,8.2891e-04,2.0650e-04
0.24,2.00,41,4864,5324,6357,0.4382,2.2724e-05,NaN,2.2860e-03,3.4166e-04
0.24,2.00,41,3848,4552,848,0.4661,3.1483e-05,NaN,1.5715e-03,5.9612e-05
0.24,2.00,41,1912,2364,7208,0.6069,7.5686e-05,NaN,4.9146e-03,5.5058e-05
0.24,2.00,41,700,8284,5388,0.4092,2.0111e-04,NaN,1.5599e-04,9.1281e-04
0.24,2.00,41,8252,-1,9514,0.5303,1.5816e-05,NaN,4.7193e-04,NaN
0.24,2.00,41,1308,1568,7651,0.5679,8.0510e-05,NaN,1.3449e-02,1.8319e-02
0.24,2.00,41,3404,8868,19868,0.4456,2.3624e-05,NaN,1.8286e-04,2.8439e-04
0.24,2.00,41,4016,5320,15473,0.5854,2.5121e-05,NaN,1.5263e-03,5.9075e-04
0.24,2.00,41,4008,5268,6409,0.4961,2.3826e-05,NaN,9.2017e-04,7.3420e-05
0.24,2.00,41,876,4992,17776,0.4299,7.7468e-05,NaN,2.3781e-04,1.4324e-03
0.24,2.00,41,1116,1588,12932,0.5894,1.1803e-04,NaN,2.8475e-03,1.4501e-04
0.24,2.00,41,3088,4384,11781,0.6084,4.8018e-05,NaN,1.1060e-03,2.2170e-04
0.24,2.00,41,2428,9944,7538,0.4231,2.5690e-05,NaN,2.0682e-04,5.9414e-03
0.24,2.00,41,452,2704,5833,0.6216,3.2285e-04,NaN,6.5285e-04,2.0185e-02
0.24,2.00,41,1580,5308,13152,0.5181,7.6833e-05,NaN,3.3369e-04,6.8858e-04
0.24,2.00,41,64,1660,7357,0.4817,1.9406e-03,NaN,7.1702e-04,4.0671e-05
0.24,2.00,41,836,2760,8840,0.3779,1.1668e-04,NaN,5.1669e-04,3.9528e-04
0.24,2.00,41,2932,8676,4372,0.3130,1.6004e-05,NaN,1.3785e-04,2.0983e-04
0.24,2.00,41,3220,3816,2161,0.5332,3.0506e-05,NaN,1.8889e-03,1.8089e-03
0.24,2.00,41,1220,1912,8235,0.3066,4.6738e-05,NaN,1.1800e-03,3.2142e-04
0.24,2.00,41,3384,4748,11066,0.4260,2.6801e-05,NaN,7.4331e-04,3.3432e-03
0.24,2.00,41,1784,2416,12149,0.5952,7.0319e-05,NaN,2.2417e-03,8.8989e-03
0.24,2.00,41,5024,9704,14411,0.6353,3.1751e-04,NaN,5.0851e-04,4.4021e-03
0.24,2.00,41,80,2196,5776,0.3433,1.3177e-03,NaN,4.9042e-04,1.8028e-02
0.24,2.00,41,4544,5528,6607,0.4558,2.6618e-05,NaN,1.1500e-03,2.1935e-04
0.24,2.00,41,2080,3692,8986,0.3450,2.4773e-05,NaN,4.9226e-04,1.4272e-04
0.24,2.00,41,1128,2180,9693,0.2981,4.9594e-05,NaN,7.6600e-04,3.2526e-04
0.24,2.00,41,1132,1408,21,0.5718,9.8514e-05,NaN,4.5827e-03,4.6536e-05
0.24,2.00,41,1456,1756,4380,0.4536,5.6800e-05,NaN,3.4195e-03,1.1634e-02
0.24,2.00,41,864,1200,15220,0.3577,6.7921e-05,NaN,4.5113e-03,1.6891e-04
0.24,2.00,41,1168,2568,13925,0.5444,9.8464e-05,NaN,9.6299e-04,2.0667e-02
0.24,2.00,41,1968,3420,692,0.5703,7.0091e-05,NaN,9.1727e-04,1.1273e-02
0.24,2.00,41,136,-1,6310,0.4124,1.0819e-04,NaN,1.8291e-02,NaN
0.24,2.00,41,1020,2696,15615,0.4214,6.8557e-05,NaN,5.8130e-04,9.1851e-03
0.24,2.00,41,1924,2456,11011,0.6602,2.7452e-03,NaN,3.5310e-03,2.8563e-02
0.24,2.00,41,3576,-1,13987,0.5444,2.1042e-05,NaN,1.2459e-04,NaN
0.24,2.00,41,1160,1600,7167,0.4441,8.1605e-05,NaN,2.4171e-03,1.9995e-04
0.24,2.00,41,448,3448,554,0.5337,9.5122e-05,NaN,8.3185e-04,2.8563e-04
0.24,2.00,41,1348,6028,11199,0.2372,2.5545e-05,NaN,1.5108e-04,2.0731e-04
0.24,2.00,41,644,2648,11289,0.6294,2.2109e-04,NaN,7.3633e-04,1.5309e-02
0.24,2.00,41,4292,9140,11739,0.4023,8.7547e-06,NaN,1.7980e-02,2.3074e-02
0.24,2.00,41,1616,4440,5214,0.5215,8.0200e-05,NaN,4.1468e-04,4.4961e-04
0.24,2.00,41,1204,1668,10545,0.3286,4.8245e-05,NaN,1.7931e-03,1.7452e-04
0.24,2.00,41,3608,-1,5385,0.4573,2.5803e-05,NaN,1.0397e-02,NaN
0.24,2.00,41,696,-1,1858,0.4353,1.7912e-04,NaN,2.1168e-02,NaN
0.24,2.00,41,5012,7400,2441,0.5903,3.1312e-05,NaN,5.6503e-04,1.5298e-04
0.24,2.00,41,5956,-1,17608,0.4470,1.5888e-05,NaN,1.7373e-04,NaN
0.24,2.00,41,1524,1828,11350,0.6240,8.0010e-05,NaN,4.7074e-03,2.3856e-02
0.24,2.00,41,2572,7892,12014,0.2974,2.4243e-05,NaN,1.6190e-04,3.9399e-04
0.24,2.00,41,2592,2944,2502,0.5493,7.0327e-05,NaN,3.9775e-03,2.1367e-02
0.24,2.00,41,8140,-1,11923,0.3484,9.8371e-06,NaN,3.0967e-04,NaN
0.24,2.00,41,2120,2592,15604,0.3640,2.8698e-05,NaN,1.8890e-03,4.4833e-04
0.24,2.00,41,1744,2360,4283,0.5674,6.8377e-05,NaN,2.1310e-03,8.9863e-03
0.24,2.00,41,580,2612,17681,0.5264,1.8968e-04,NaN,5.8045e-04,3.4809e-04
0.24,2.00,41,4188,-1,6149,0.4932,2.7431e-05,NaN,1.3343e-04,NaN
0.24,2.00,41,1592,1984,18324,0.5288,7.2320e-05,NaN,4.9656e-03,3.1771e-04
0.24,2.00,41,3456,-1,17341,0.4417,1.8513e-05,NaN,2.0975e-02,NaN
0.24,2.00,41,5264,6544,8923,0.4658,2.1760e-05,NaN,1.3498e-03,9.4468e-03
0.24,2.00,41,780,2728,88,0.3499,8.0326e-05,NaN,7.4718e-04,2.0233e-02
0.24,2.00,41,5976,-1,16279,0.4788,1.2351e-05,NaN,1.9378e-02,NaN
0.24,2.00,41,2892,9088,13014,0.5732,4.7698e-05,NaN,2.1438e-04,4.1558e-04
0.24,2.00,41,1676,2284,13349,0.4424,4.6213e-05,NaN,1.6901e-03,3.8552e-04
0.24,2.00,41,944,3384,14347,0.4172,6.5328e-05,NaN,4.0972e-04,1.9171e-02
0.24,2.00,41,5596,9488,19965,0.4890,2.4180e-05,NaN,3.0267e-04,2.0630e-03
0.24,2.00,41,2148,-1,12279,0.4116,8.5614e-06,NaN,1.8800e-02,NaN
0.24,2.00,41,1076,2288,5314,0.4695,1.0763e-04,NaN,9.5225e-04,2.1408e-04
0.24,2.00,41,4560,5656,14597,0.5278,2.9190e-05,NaN,1.1460e-03,8.3201e-05
0.24,2.00,41,5428,5744,16490,0.3528,1.3659e-05,NaN,2.8024e-03,7.0162e-05
0.24,2.00,41,916,-1,15732,0.4490,5.9539e-05,NaN,2.1807e-02,NaN
0.24,2.00,41,240,3764,14548,0.5674,1.4364e-03,NaN,5.1150e-04,4.2405e-04
0.24,2.00,41,2900,-1,8389,0.4668,3.7047e-05,NaN,1.0440e-04,NaN
0.24,2.00,41,740,1180,6179,0.4966,1.6503e-04,NaN,2.6429e-03,3.5168e-04
0.24,2.00,41,524,3392,19476,0.3894,1.3990e-04,NaN,3.3275e-04,2.3271e-04
0.24,2.00,41,2084,3044,4616,0.4905,4.8471e-05,NaN,1.1392e-03,1.4613e-04
0.24,2.00,41,396,1520,6613,0.4395,1.9966e-04,NaN,8.7972e-04,3.3739e-03
0.24,2.00,41,1744,2244,6978,0.4607,3.5998e-05,NaN,2.0024e-03,2.0908e-04
0.24,2.00,41,440,5600,2795,0.4172,1.8182e-04,NaN,1.9354e-04,8.1840e-05
0.24,2.00,41,1232,1484,6620,0.6572,1.2296e-04,NaN,9.8637e-03,8.0977e-04
0.24,2.00,41,8676,-1,13174,0.4924,1.1545e-05,NaN,5.5689e-04,NaN
0.24,2.00,41,3248,4248,6380,0.4497,2.1253e-05,NaN,9.5500e-04,5.5746e-05
0.24,2.00,41,2380,-1,11722,0.5547,1.4357e-05,NaN,1.9097e-02,NaN
0.24,2.00,41,1308,2088,6194,0.3879,5.6143e-05,NaN,1.1999e-03,1.9745e-04
0.24,2.00,41,2576,4224,1598,0.4578,2.6044e-05,NaN,6.1815e-04,1.7151e-04
0.24,2.00,41,1340,1816,17502,0.4041,4.4232e-05,NaN,1.9156e-03,1.9116e-04
0.24,2.00,41,4056,5544,16287,0.3757,1.7855e-05,NaN,5.9478e-04,1.2677e-02
0.24,2.00,41,4628,4832,17784,0.5225,1.4675e-05,NaN,3.7109e-02,2.3014e-02
0.24,2.00,41,5328,7036,9616,0.4163,1.3035e-05,NaN,5.4560e-04,3.1390e-04
0.24,2.00,41,2396,7524,8086,0.5449,4.6037e-05,NaN,2.3704e-04,1.8156e-02
0.24,2.00,41,2720,-1,5363,0.5835,5.3730e-05,NaN,1.3409e-04,NaN
0.24,2.00,41,3096,3648,6240,0.3467,2.0607e-05,NaN,1.5945e-03,3.3219e-04
0.24,2.00,41,2624,-1,11022,0.4558,2.7408e-05,NaN,2.1138e-02,NaN
0.24,2.00,41,1092,1824,6395,0.5049,8.7186e-05,NaN,1.5249e-03,3.8512e-04
0.24,2.00,41,452,828,9084,0.3713,1.6530e-04,NaN,2.5172e-03,9.7221e-03
0.24,2.00,41,988,3280,6795,0.4966,8.4394e-05,NaN,4.7340e-04,3.5555e-04
0.24,2.00,41,4520,4984,4187,0.3899,2.3584e-05,NaN,2.2317e-03,1.8486e-04
0.24,2.00,41,1452,2468,8095,0.4492,4.6058e-05,NaN,9.4720e-04,6.6224e-04
0.24,2.00,41,1584,7112,10546,0.2255,4.2180e-05,NaN,1.3375e-04,2.8496e-04
0.24,2.00,41,3552,4632,18011,0.4851,3.7208e-05,NaN,1.0700e-03,1.8611e-04
0.24,2.00,41,1172,1412,10169,0.4761,9.2852e-05,NaN,4.5174e-03,2.0321e-04
0.24,2.00,41,2616,4600,18573,0.3767,2.2826e-05,NaN,4.5924e-04,1.7441e-04
0.24,2.00,41,3016,5220,16480,0.5396,7.4636e-05,NaN,6.7499e-04,7.8141e-05
0.24,2.00,41,492,2980,11999,0.4680,1.6157e-04,NaN,4.0676e-04,4.2916e-04
0.24,2.00,41,400,2056,9871,0.4482,2.8270e-04,NaN,6.4774e-04,3.6478e-04
0.24,2.00,41,3920,4168,14248,0.4673,1.8527e-05,NaN,9.5589e-03,2.2437e-02
0.24,2.00,41,324,1360,2398,0.4565,2.9819e-04,NaN,1.0494e-03,1.6825e-02
0.24,2.00,41,1908,-1,8155,0.3599,3.3462e-05,NaN,7.3718e-05,NaN
0.24,2.00,41,6796,7296,19398,0.5728,2.1894e-05,NaN,2.6583e-03,1.3930e-04
0.24,2.00,41,228,568,10346,0.4832,5.3954e-04,NaN,3.6129e-03,4.8188e-04
0.24,2.00,41,444,1452,12432,0.3718,1.2875e-04,NaN,8.7246e-04,1.9064e-02
0.24,2.00,41,6548,-1,1566,0.4285,1.5273e-05,NaN,1.9481e-04,NaN
0.24,2.00,41,1056,4164,15979,0.5459,8.9137e-05,NaN,3.8446e-04,3.1009e-04
0.24,2.00,41,5148,9272,2314,0.5840,2.5827e-05,NaN,3.1609e-04,5.3153e-04
0.24,2.00,41,3168,8312,6196,0.3755,2.3213e-05,NaN,1.8505e-04,9.0664e-04
0.24,2.00,41,684,-1,10582,0.4199,2.5979e-05,NaN,1.9150e-02,NaN
0.24,2.00,41,3632,4648,8414,0.4138,5.1264e-04,NaN,9.6383e-04,5.7364e-05
0.24,2.00,41,1312,3144,11037,0.5054,3.2353e-05,NaN,1.9808e-02,2.7062e-02
0.24,2.00,41,572,2636,11440,0.4370,1.4844e-04,NaN,5.1590e-04,1.5375e-02
0.24,2.00,41,1400,3896,9770,0.2585,3.8841e-05,NaN,3.4954e-04,1.6666e-02
0.24,2.00,41,592,1604,13175,0.5562,2.2592e-04,NaN,1.2858e-03,1.3699e-04
0.24,2.00,41,1196,3648,9248,0.4109,7.7923e-05,NaN,6.6852e-04,4.7881e-05
0.24,2.00,41,2184,8716,19279,0.4961,1.6772e-05,NaN,2.0248e-02,2.1541e-02
0.24,2.00,41,324,808,344,0.2411,2.5136e-04,NaN,1.9221e-03,1.4300e-02
0.24,2.00,41,168,3492,10963,0.5151,1.7533e-03,NaN,5.0047e-04,2.7581e-02
0.24,2.00,41,6476,-1,17018,0.5195,1.9263e-05,NaN,2.3889e-04,NaN
0.24,2.00,41,444,3364,363,0.4988,1.8639e-04,NaN,3.6826e-04,2.2407e-02
0.24,2.00,41,2216,2528,11054,0.5107,3.3421e-05,NaN,8.0585e-03,2.4778e-02
0.24,2.00,41,7836,-1,7973,0.3811,1.0787e-05,NaN,2.8102e-04,NaN
0.24,2.00,41,1280,4336,9936,0.5630,6.8491e-05,NaN,3.9399e-04,2.0186e-04
0.24,2.00,41,652,1208,12705,0.4700,1.2777e-04,NaN,1.8545e-03,1.6221e-02
0.24,2.00,41,2428,4700,5740,0.5215,4.6113e-05,NaN,5.3603e-04,2.0474e-04
0.24,2.00,41,1840,5352,10054,0.4075,6.1824e-05,NaN,2.7734e-04,3.4440e-04
0.24,2.00,41,1988,3580,19867,0.5288,4.4988e-05,NaN,6.9383e-04,2.9173e-04
0.24,2.00,41,4760,-1,9523,0.2722,8.5270e-06,NaN,1.7334e-02,NaN
0.24,2.00,41,1004,1896,547,0.4172,8.6946e-05,NaN,1.0935e-03,4.3339e-03
0.24,2.00,41,1768,2264,17195,0.5913,8.7941e-05,NaN,2.7589e-03,1.5115e-04
0.24,2.00,41,2120,6804,6201,0.4280,4.1883e-05,NaN,2.1470e-04,3.1097e-04
0.24,2.00,41,4284,4968,12098,0.5229,2.5455e-05,NaN,1.6566e-03,4.8750e-04
0.24,2.00,41,1136,2196,6272,0.5962,1.4485e-04,NaN,1.4029e-03,9.9123e-04
0.24,2.00,41,6372,8828,10771,0.4783,1.6160e-05,NaN,4.4975e-04,2.1219e-03
0.24,2.00,41,364,632,14363,0.4382,2.4427e-04,NaN,3.8296e-03,2.4143e-04
0.24,2.00,41,6688,7904,19977,0.4707,2.0926e-05,NaN,9.4711e-04,1.5631e-04
0.24,2.00,41,4232,8032,18070,0.4128,1.6277e-05,NaN,2.4157e-04,1.2826e-02
0.24,2.00,41,2012,3060,6297,0.5381,5.6708e-05,NaN,1.1213e-03,4.8207e-04
0.24,2.00,41,8284,-1,14154,0.4485,7.8988e-06,NaN,1.5356e-02,NaN
0.24,2.00,41,388,856,15048,0.3096,2.0150e-04,NaN,1.9729e-03,9.5621e-03
0.24,2.00,41,564,4856,7093,0.4524,1.5904e-04,NaN,2.4796e-04,4.5416e-04
0.24,2.00,41,1520,1772,17736,0.6274,1.0620e-04,NaN,1.3023e-02,2.3130e-02
0.24,2.00,41,4524,5324,8242,0.2439,1.5243e-05,NaN,1.0134e-03,3.0934e-04
0.24,2.00,41,3576,5356,2612,0.5039,2.0704e-05,NaN,5.8747e-04,1.9928e-02
0.24,2.00,41,2072,2968,8564,0.3557,3.3359e-05,NaN,1.6464e-03,1.2648e-04
0.24,2.00,41,168,7140,11414,0.6406,2.3120e-03,NaN,6.8556e-04,2.0489e-03
0.24,2.00,41,1176,3208,5823,0.3652,5.1772e-05,NaN,4.3325e-04,2.3215e-04
0.24,2.00,41,2216,3136,13904,0.4084,3.9158e-05,NaN,1.1381e-03,1.7987e-02
0.24,2.00,41,408,4244,9065,0.5864,2.7533e-04,NaN,3.3594e-04,2.0492e-03
0.24,2.00,41,236,9692,1085,0.5649,6.8114e-04,NaN,1.9276e-02,3.5512e-02
0.24,2.00,41,1408,1632,18808,0.4939,8.6708e-05,NaN,5.1070e-03,3.6919e-04
0.24,2.00,41,248,5420,114,0.4482,4.9769e-04,NaN,2.2662e-04,3.8732e-04
0.24,2.00,41,2072,-1,15904,0.3696,8.1744e-06,NaN,1.8858e-02,NaN
0.24,2.00,41,2084,-1,15655,0.3911,2.0175e-05,NaN,1.9547e-02,NaN
0.24,2.00,41,516,1224,5303,0.3928,1.6979e-04,NaN,1.4283e-03,6.3562e-03
0.24,2.00,41,1328,4644,19788,0.5039,9.4180e-05,NaN,3.6051e-04,1.9269e-04
0.24,2.00,41,1532,6468,9193,0.4951,2.5069e-05,NaN,2.7589e-02,2.1856e-02
0.24,2.00,41,596,860,11640,0.4360,2.0866e-04,NaN,4.5734e-03,3.1467e-04
0.24,2.00,41,1436,2092,2746,0.4668,8.5447e-05,NaN,1.7599e-03,2.0464e-02
0.24,2.00,41,2412,3532,1294,0.3113,2.3353e-05,NaN,7.4710e-04,1.0110e-02
0.24,2.00,41,188,-1,11230,0.4504,3.3209e-04,NaN,1.9364e-02,NaN
0.24,2.00,41,3748,4356,7313,0.4607,2.1072e-05,NaN,2.6875e-03,1.5258e-02
0.24,2.00,41,3356,4300,2497,0.3352,1.6365e-05,NaN,8.5689e-04,2.5073e-04
0.24,2.00,41,4568,-1,7567,0.4033,2.3933e-05,NaN,1.2965e-04,NaN
0.24,2.00,41,1000,5104,5841,0.5454,9.9845e-05,NaN,2.3082e-02,2.4574e-02
0.24,2.00,41,2016,-1,18089,0.4614,4.3660e-05,NaN,1.1418e-03,NaN
0.24,2.00,41,2988,-1,9667,0.3630,2.3654e-05,NaN,8.6118e-05,NaN
0.24,2.00,41,432,724,10076,0.5249,2.6613e-04,NaN,4.2614e-03,2.8356e-04
0.24,2.00,41,2540,-1,3072,0.5459,4.3799e-05,NaN,2.6873e-02,NaN
0.24,2.00,41,2748,4296,11913,0.5171,3.3970e-05,NaN,1.2160e-03,1.8550e-04
0.24,2.00,41,3256,5148,1127,0.4668,3.2849e-05,NaN,5.7650e-04,2.0807e-04
0.24,2.00,41,1180,2460,3930,0.4658,6.2098e-05,NaN,7.8489e-04,1.2645e-02
0.24,2.00,41,156,1688,12352,0.4893,1.7777e-03,NaN,1.0309e-03,6.3653e-04
0.24,2.00,41,464,3864,3495,0.5723,2.9535e-04,NaN,4.0777e-04,4.4338e-04
0.24,2.00,41,2784,6056,2986,0.4993,3.3172e-05,NaN,3.3692e-04,2.5795e-03
0.24,2.00,41,3188,5560,15314,0.1880,9.3981e-06,NaN,2.8429e-04,1.8176e-04
0.24,2.00,41,8044,8576,8268,0.4226,1.4845e-05,NaN,1.8924e-03,6.6346e-04
0.24,2.00,41,852,2772,5642,0.5332,1.4312e-04,NaN,6.2705e-04,1.5662e-04
0.24,2.00,41,9308,-1,1401,0.5425,1.5278e-05,NaN,1.1653e-03,NaN
0.24,2.00,41,8588,9252,8073,0.5059,1.0633e-05,NaN,1.5621e-03,1.1409e-02
0.24,2.00,41,4008,6428,506,0.5249,1.4068e-05,NaN,1.8702e-02,2.0936e-02
0.24,2.00,41,1932,7344,11341,0.5513,5.6695e-05,NaN,3.6775e-04,2.4026e-02
0.24,2.00,41,900,3988,18647,0.5962,1.1951e-04,NaN,4.1627e-04,1.8712e-03
0.24,2.00,41,1228,-1,17725,0.4622,2.7464e-05,NaN,2.1375e-02,NaN
0.24,2.00,41,3940,4668,19751,0.4897,2.9002e-05,NaN,1.5366e-03,7.3294e-04
0.24,2.00,41,2592,3248,9659,0.4431,3.1663e-05,NaN,1.5026e-03,2.8294e-03
0.24,2.00,41,1540,2576,764,0.2458,3.4897e-05,NaN,7.4609e-04,2.6095e-04
0.24,2.00,41,2008,2320,7456,0.4771,5.3360e-05,NaN,3.5507e-03,4.8447e-03
0.24,2.00,41,924,-1,18008,0.4109,1.9617e-05,NaN,1.5993e-02,NaN
0.24,2.00,41,5780,8496,3140,0.5723,2.0358e-05,NaN,4.5746e-04,2.4875e-04
