alpha,T0.0100,T0.0112,T0.0125,T0.0140,T0.0157,T0.0176,T0.0197,T0.0220,T0.0246,T0.0276,T0.0309,T0.0345,T0.0387,T0.0433,T0.0484,T0.0542,T0.0607,T0.0679,T0.0760,T0.0851,T0.0952,T0.1066,T0.1193,T0.1335,T0.1495,T0.1673,T0.1872,T0.2096,T0.2346,T0.2625,T0.2939,T0.3289,T0.3681,T0.4120,T0.4612,T0.5162,T0.5778,T0.6467,T0.7238,T0.8101,T0.9068,T1.0149,T1.1360,T1.2715,T1.4232,T1.5929,T1.7829,T1.9956,T2.2336,T2.5000
0.42,0.7343,0.7314,0.7196,0.7322,0.7288,0.7348,0.7253,0.7371,0.7236,0.7229,0.7267,0.7197,0.7303,0.7060,0.7281,0.7123,0.7158,0.7017,0.7029,0.6827,0.6967,0.6777,0.6660,0.6469,0.5897,0.5780,0.5276,0.4976,0.3984,0.3138,0.2136,0.1030,0.0489,0.0089,-0.0050,0.0058,-0.0128,0.0017,-0.0044,-0.0014,0.0090,-0.0024,-0.0028,-0.0021,0.0017,0.0003,0.0010,0.0014,-0.0011,0.0013
0.43,0.6726,0.6706,0.6728,0.6770,0.6885,0.6889,0.6639,0.6714,0.6683,0.6615,0.6740,0.6723,0.6661,0.6746,0.6633,0.6521,0.6476,0.6622,0.6582,0.6357,0.6240,0.6115,0.5940,0.5924,0.5417,0.5045,0.4575,0.4048,0.3379,0.2307,0.1253,0.0425,0.0076,0.0056,0.0056,0.0023,0.0076,-0.0025,-0.0011,0.0028,-0.0001,-0.0037,-0.0024,0.0019,0.0036,0.0005,0.0016,0.0001,-0.0017,-0.0048
0.44,0.6910,0.6802,0.6620,0.6608,0.6710,0.6721,0.6615,0.6857,0.6692,0.6824,0.6700,0.6746,0.6712,0.6698,0.6592,0.6547,0.6529,0.6480,0.6241,0.6381,0.6231,0.6071,0.5975,0.5879,0.5369,0.5102,0.4616,0.4312,0.3173,0.2335,0.1179,0.0678,0.0145,-0.0011,-0.0064,-0.0087,0.0077,0.0024,0.0021,-0.0003,-0.0007,-0.0008,0.0010,-0.0027,-0.0013,0.0002,0.0010,-0.0030,0.0006,0.0005
0.45,0.6786,0.6813,0.6737,0.6693,0.6970,0.6753,0.6862,0.6746,0.6799,0.6847,0.6688,0.6741,0.6684,0.6710,0.6632,0.6674,0.6621,0.6593,0.6438,0.6468,0.6127,0.6205,0.5930,0.5678,0.5364,0.5032,0.4712,0.4045,0.2979,0.2186,0.1280,0.0395,0.0185,-0.0033,0.0030,0.0029,0.0033,0.0016,-0.0022,0.0009,-0.0021,-0.0042,0.0010,0.0017,-0.0005,-0.0035,0.0005,0.0011,0.0023,0.0002
0.46,0.6627,0.6482,0.6546,0.6502,0.6461,0.6510,0.6480,0.6476,0.6369,0.6386,0.6543,0.6556,0.6391,0.6444,0.6134,0.6463,0.6305,0.6042,0.6168,0.6151,0.5964,0.5702,0.5998,0.5329,0.5191,0.4669,0.3864,0.3454,0.2465,0.1405,0.0364,0.0200,-0.0020,0.0217,0.0076,-0.0038,-0.0021,-0.0027,-0.0019,-0.0035,0.0010,0.0010,-0.0007,0.0017,0.0010,-0.0025,-0.0001,0.0009,0.0025,-0.0019
0.47,0.6154,0.6378,0.6265,0.6402,0.6094,0.6256,0.6080,0.6180,0.6215,0.6242,0.6167,0.5988,0.6216,0.6104,0.6037,0.6136,0.5928,0.6183,0.5898,0.5822,0.5617,0.5514,0.5400,0.5107,0.4956,0.4386,0.3914,0.3230,0.2356,0.1471,0.0713,0.0034,0.0036,0.0006,-0.0093,-0.0093,0.0004,0.0027,0.0031,0.0005,-0.0008,0.0005,0.0015,0.0035,0.0029,0.0008,-0.0000,-0.0011,0.0056,-0.0030
0.48,0.5983,0.6151,0.5870,0.5851,0.6031,0.6031,0.5964,0.5971,0.5989,0.5986,0.5891,0.5903,0.5801,0.5730,0.5719,0.5646,0.5719,0.5700,0.5515,0.5332,0.5412,0.5068,0.4687,0.4847,0.4450,0.3908,0.3136,0.2103,0.1089,0.0862,-0.0089,-0.0062,0.0190,-0.0068,0.0035,-0.0054,0.0041,-0.0023,-0.0028,0.0010,-0.0018,0.0019,-0.0002,0.0014,-0.0005,-0.0007,-0.0009,0.0001,-0.0031,0.0011
0.49,0.5990,0.5993,0.6132,0.6034,0.6116,0.5988,0.6069,0.5907,0.5945,0.6085,0.5908,0.5851,0.5767,0.5945,0.5753,0.5806,0.5666,0.5526,0.5633,0.5541,0.5363,0.5151,0.4865,0.4773,0.4606,0.3774,0.3044,0.2168,0.1493,0.0746,0.0215,-0.0050,0.0093,-0.0000,0.0021,0.0021,0.0032,-0.0034,-0.0019,-0.0037,0.0046,-0.0033,0.0012,-0.0039,0.0012,0.0008,-0.0005,0.0008,0.0012,-0.0009
0.50,0.5673,0.5771,0.6016,0.5824,0.5845,0.5738,0.5881,0.5644,0.5878,0.5785,0.5818,0.5889,0.5664,0.5851,0.5610,0.5595,0.5673,0.5345,0.5513,0.5380,0.5105,0.5171,0.4794,0.4413,0.4470,0.3422,0.3176,0.2340,0.1135,0.0631,0.0105,0.0062,0.0150,0.0015,0.0007,-0.0021,0.0018,-0.0029,-0.0022,0.0002,-0.0017,-0.0036,-0.0010,0.0020,0.0010,0.0005,-0.0001,-0.0020,-0.0017,0.0016
0.51,0.5693,0.5518,0.5684,0.5674,0.5706,0.5693,0.5712,0.5569,0.5528,0.5730,0.5528,0.5530,0.5585,0.5473,0.5589,0.5464,0.5422,0.5060,0.5309,0.5030,0.5022,0.4614,0.4400,0.4011,0.3572,0.3053,0.2517,0.1458,0.0670,0.0237,0.0128,0.0022,0.0064,0.0029,-0.0088,0.0007,-0.0006,0.0028,0.0038,0.0015,-0.0010,-0.0006,0.0024,-0.0005,0.0004,0.0004,0.0004,-0.0018,-0.0003,-0.0012
0.52,0.5672,0.5488,0.5667,0.5638,0.5480,0.5355,0.5484,0.5408,0.5433,0.5378,0.5542,0.5365,0.5473,0.5300,0.5239,0.5313,0.5174,0.5222,0.4997,0.5056,0.4709,0.4614,0.4411,0.3769,0.3475,0.2927,0.2100,0.1150,0.0582,0.0006,-0.0008,-0.0082,-0.0060,0.0048,0.0067,0.0116,-0.0036,-0.0118,-0.0008,-0.0015,0.0007,0.0035,-0.0008,-0.0037,-0.0006,0.0006,0.0010,-0.0009,-0.0002,0.0012
0.53,0.5300,0.5326,0.5415,0.5371,0.5571,0.5257,0.5363,0.5374,0.5450,0.5310,0.5213,0.5573,0.5231,0.5367,0.5282,0.5182,0.4926,0.5069,0.4943,0.5001,0.4759,0.4524,0.4267,0.3817,0.3297,0.2849,0.2002,0.1364,0.0576,0.0250,0.0008,0.0054,-0.0139,-0.0027,-0.0074,-0.0025,0.0005,-0.0027,0.0025,0.0030,0.0011,0.0002,-0.0018,0.0017,0.0029,0.0011,-0.0006,0.0019,0.0002,-0.0017
0.54,0.4854,0.5002,0.5029,0.4836,0.5116,0.5003,0.5093,0.4708,0.4909,0.4954,0.4826,0.4936,0.4856,0.4576,0.4546,0.4718,0.4462,0.4622,0.4396,0.4260,0.4177,0.3689,0.3481,0.3002,0.2501,0.2035,0.0922,0.0429,0.0044,-0.0071,0.0139,-0.0006,0.0075,0.0024,0.0051,-0.0009,0.0016,-0.0028,-0.0016,0.0013,-0.0018,-0.0008,0.0010,0.0007,0.0001,-0.0024,0.0003,0.0005,-0.0011,0.0020
0.55,0.4775,0.4827,0.4809,0.5023,0.4979,0.5088,0.5068,0.4819,0.5102,0.4961,0.4700,0.4659,0.4792,0.4869,0.4603,0.4573,0.4500,0.4478,0.4444,0.4294,0.4109,0.3829,0.3321,0.3143,0.2760,0.1597,0.0788,0.0239,0.0306,-0.0098,-0.0002,-0.0021,-0.0082,0.0047,0.0046,-0.0005,-0.0018,-0.0004,0.0045,-0.0023,0.0029,0.0013,0.0004,0.0009,0.0010,0.0004,0.0009,0.0002,-0.0019,0.0018
