# generator=basin_stab_LSE_semismart_AAAI_Nramp.jl  M_TARGET=4.4e+06  K_TARGET=30000  N_FLOOR=12  betanet=1.0
# N_EQ=32768  N_SAMP=8192  N_DIS_TARGET=64  MEM_BUDGET_GB=40.0  generated=2026-06-07T21:59:16.649
alpha,T,N_used,K_retained,disorder,phi_a,phi_b,q12,phi_max_retained
0.300,0.15500,51,30059,41,0.926909,0.928487,0.860489,0.650967
0.300,0.15500,51,29883,42,0.923816,0.925155,0.854791,0.642041
0.300,0.15500,51,30058,43,0.931698,0.931725,0.869057,0.645368
0.300,0.15500,51,29539,44,0.927209,0.928816,0.859409,0.640995
0.300,0.15500,51,30338,45,0.928219,0.925986,0.858532,0.649253
0.300,0.15500,51,29852,46,0.930533,0.923856,0.861092,0.655727
0.300,0.15500,51,30046,47,0.925126,0.926605,0.858223,0.644967
0.300,0.15500,51,29842,48,0.924812,0.933226,0.868011,0.643865
0.300,0.15500,51,29908,49,0.925097,0.922148,0.850898,0.645366
0.300,0.15500,51,29844,50,0.932310,0.923515,0.865245,0.647712
0.300,0.15500,51,29961,51,0.925067,0.928487,0.857188,0.658148
0.300,0.15500,51,30131,52,0.924694,0.927089,0.857097,0.631841
0.300,0.15500,51,30362,53,0.929744,0.928850,0.870288,0.650532
0.300,0.15500,51,30183,54,0.930105,0.923161,0.857138,0.644438
0.300,0.15500,51,30140,55,0.926220,0.927581,0.859481,0.637024
0.300,0.15500,51,30101,56,0.926567,0.928188,0.859170,0.637684
0.300,0.15500,51,30257,57,0.927367,0.927156,0.864629,0.648266
0.300,0.15500,51,29695,58,0.925448,0.925612,0.863050,0.637581
0.300,0.15500,51,29834,59,0.923764,0.929742,0.861332,0.638594
0.300,0.15500,51,29798,60,0.928827,0.926746,0.858106,0.637682
0.300,0.15500,51,29981,61,0.930057,0.927457,0.862194,0.651516
0.300,0.15500,51,29615,62,0.919167,0.927899,0.854763,0.656202
0.300,0.15500,51,29873,63,0.928133,0.925712,0.861702,0.648982
0.300,0.15500,51,30036,64,0.922925,0.925797,0.858171,0.647571
0.300,0.16500,51,29972,1,0.920116,0.918709,0.844797,0.642663
0.300,0.16500,51,30266,2,0.924528,0.919255,0.848326,0.641712
0.300,0.16500,51,29962,3,0.923417,0.921286,0.852271,0.661570
0.300,0.16500,51,30017,4,0.920077,0.920952,0.849603,0.644885
0.300,0.16500,51,30266,5,0.919800,0.922754,0.852090,0.636238
0.300,0.16500,51,30106,6,0.919874,0.921675,0.844793,0.636622
0.300,0.16500,51,29807,7,0.920510,0.927075,0.853577,0.642367
0.300,0.16500,51,29982,8,0.921792,0.919850,0.846385,0.641847
0.300,0.16500,51,29896,9,0.922996,0.918042,0.849456,0.633330
0.300,0.16500,51,30003,10,0.921574,0.919616,0.849910,0.636057
0.300,0.16500,51,30160,11,0.924839,0.921863,0.852483,0.642309
0.300,0.16500,51,29917,12,0.920772,0.924300,0.852045,0.632311
0.300,0.16500,51,30114,13,0.923905,0.923941,0.858500,0.633659
0.300,0.16500,51,30156,14,0.921860,0.922301,0.851125,0.642223
0.300,0.16500,51,30154,15,0.924629,0.918950,0.846060,0.645573
0.300,0.16500,51,29891,16,0.921582,0.920744,0.847658,0.638327
0.300,0.16500,51,30228,17,0.921916,0.916696,0.845653,0.633786
0.300,0.16500,51,30082,18,0.922887,0.925398,0.852123,0.659107
0.300,0.16500,51,29713,19,0.923631,0.921392,0.851310,0.641281
0.300,0.16500,51,30194,20,0.921289,0.921509,0.849798,0.636741
0.300,0.16500,51,30387,21,0.926199,0.921434,0.854042,0.647356
0.300,0.16500,51,30085,22,0.920345,0.922202,0.844515,0.642450
0.300,0.16500,51,29779,23,0.921075,0.924344,0.853637,0.643951
0.300,0.16500,51,29792,24,0.922178,0.916616,0.843595,0.663524
0.300,0.16500,51,30172,25,0.921200,0.924080,0.851236,0.640142
0.300,0.16500,51,29823,26,0.920819,0.919815,0.846486,0.653926
0.300,0.16500,51,30066,27,0.923309,0.919131,0.849409,0.649909
0.300,0.16500,51,30014,28,0.920098,0.924866,0.852794,0.635268
0.300,0.16500,51,29808,29,0.923324,0.922492,0.859781,0.638717
0.300,0.16500,51,30009,30,0.920509,0.927167,0.850234,0.650499
0.300,0.16500,51,29891,31,0.916159,0.925507,0.845269,0.639522
0.300,0.16500,51,30309,32,0.921476,0.921069,0.848227,0.651615
0.300,0.16500,51,29858,33,0.920737,0.922532,0.845899,0.651647
0.300,0.16500,51,29782,34,0.922174,0.920738,0.848226,0.642278
0.300,0.16500,51,29937,35,0.919188,0.921214,0.851673,0.631835
0.300,0.16500,51,29766,36,0.922067,0.924587,0.849294,0.643747
0.300,0.16500,51,29827,37,0.922608,0.921115,0.847396,0.643288
0.300,0.16500,51,29985,38,0.927385,0.922401,0.852570,0.657158
0.300,0.16500,51,30230,39,0.923618,0.923426,0.855520,0.645755
0.300,0.16500,51,30043,40,0.922882,0.922252,0.854987,0.637282
0.300,0.16500,51,30059,41,0.925060,0.922636,0.856014,0.648540
0.300,0.16500,51,29883,42,0.924343,0.925770,0.857709,0.636557
0.300,0.16500,51,30058,43,0.925469,0.924330,0.852692,0.647097
0.300,0.16500,51,29539,44,0.921811,0.919424,0.847658,0.638878
0.300,0.16500,51,30338,45,0.919620,0.917579,0.845650,0.651914
0.300,0.16500,51,29852,46,0.919126,0.922632,0.849752,0.652386
0.300,0.16500,51,30046,47,0.920893,0.918711,0.848083,0.643643
0.300,0.16500,51,29842,48,0.917729,0.925247,0.847312,0.650737
0.300,0.16500,51,29908,49,0.917068,0.918957,0.843825,0.646871
0.300,0.16500,51,29844,50,0.926027,0.925364,0.857414,0.647720
0.300,0.16500,51,29961,51,0.925610,0.921457,0.855971,0.647743
0.300,0.16500,51,30131,52,0.919721,0.924108,0.851082,0.639035
0.300,0.16500,51,30362,53,0.921640,0.921563,0.849408,0.652142
0.300,0.16500,51,30183,54,0.923099,0.921454,0.844900,0.644810
0.300,0.16500,51,30140,55,0.919982,0.921697,0.849576,0.636497
0.300,0.16500,51,30101,56,0.922695,0.921946,0.851398,0.639612
0.300,0.16500,51,30257,57,0.922245,0.921808,0.855183,0.649286
0.300,0.16500,51,29695,58,0.923090,0.920535,0.847425,0.638025
0.300,0.16500,51,29834,59,0.920599,0.923172,0.849952,0.640015
0.300,0.16500,51,29798,60,0.927061,0.920590,0.854373,0.640541
0.300,0.16500,51,29981,61,0.921637,0.923683,0.850999,0.658701
0.300,0.16500,51,29615,62,0.929178,0.915582,0.845239,0.652341
0.300,0.16500,51,29873,63,0.919763,0.924141,0.846298,0.649003
0.300,0.16500,51,30036,64,0.922584,0.921776,0.855296,0.647603
0.300,0.17500,51,29972,1,0.921116,0.916411,0.843304,0.637081
0.300,0.17500,51,30266,2,0.915432,0.920868,0.841071,0.640963
0.300,0.17500,51,29962,3,0.918189,0.922182,0.848779,0.662080
0.300,0.17500,51,30017,4,0.915273,0.916270,0.836904,0.642722
0.300,0.17500,51,30266,5,0.917767,0.922512,0.845723,0.644014
0.300,0.17500,51,30106,6,0.918615,0.916055,0.839574,0.646133
0.300,0.17500,51,29807,7,0.915661,0.916822,0.836032,0.641338
0.300,0.17500,51,29982,8,0.916972,0.914866,0.840085,0.640479
0.300,0.17500,51,29896,9,0.921033,0.918377,0.845349,0.632479
0.300,0.17500,51,30003,10,0.917270,0.919309,0.847526,0.635821
0.300,0.17500,51,30160,11,0.915349,0.915947,0.840919,0.640786
0.300,0.17500,51,29917,12,0.918480,0.916102,0.845013,0.635402
0.300,0.17500,51,30114,13,0.920826,0.917497,0.842459,0.640748
0.300,0.17500,51,30156,14,0.917911,0.913829,0.839586,0.639856
0.300,0.17500,51,30154,15,0.914832,0.922691,0.846104,0.643184
0.300,0.17500,51,29891,16,0.917723,0.918004,0.840562,0.643242
0.300,0.17500,51,30228,17,0.924824,0.921616,0.850842,0.641139
0.300,0.17500,51,30082,18,0.915698,0.917345,0.837870,0.653118
0.300,0.17500,51,29713,19,0.918758,0.921110,0.845301,0.637406
0.300,0.17500,51,30194,20,0.919161,0.918674,0.842646,0.631940
0.300,0.17500,51,30387,21,0.917541,0.915918,0.840051,0.656261
0.300,0.17500,51,30085,22,0.919837,0.918865,0.842559,0.641342
0.300,0.17500,51,29779,23,0.922024,0.916703,0.843426,0.653928
0.300,0.17500,51,29792,24,0.915644,0.912385,0.836905,0.651309
0.300,0.17500,51,30172,25,0.916456,0.919131,0.838914,0.644656
0.300,0.17500,51,29823,26,0.921595,0.917704,0.840668,0.650485
0.300,0.17500,51,30066,27,0.919414,0.921322,0.847267,0.643473
0.300,0.17500,51,30014,28,0.919338,0.919477,0.844185,0.634212
0.300,0.17500,51,29808,29,0.917355,0.922297,0.850099,0.641654
0.300,0.17500,51,30009,30,0.924752,0.918582,0.848545,0.643540
0.300,0.17500,51,29891,31,0.919848,0.919039,0.844613,0.640581
0.300,0.17500,51,30309,32,0.914026,0.919349,0.847090,0.653622
0.300,0.17500,51,29858,33,0.921357,0.918400,0.846822,0.653333
0.300,0.17500,51,29782,34,0.918044,0.921301,0.852971,0.634855
0.300,0.17500,51,29937,35,0.917750,0.921563,0.842488,0.633590
0.300,0.17500,51,29766,36,0.916241,0.922931,0.842695,0.643278
0.300,0.17500,51,29827,37,0.916335,0.917838,0.838768,0.643766
0.300,0.17500,51,29985,38,0.915758,0.921965,0.845985,0.653785
0.300,0.17500,51,30230,39,0.913860,0.916248,0.837162,0.643104
0.300,0.17500,51,30043,40,0.918808,0.920032,0.843645,0.637843
0.300,0.17500,51,30059,41,0.913169,0.918733,0.840943,0.652359
0.300,0.17500,51,29883,42,0.918829,0.922097,0.848879,0.644261
0.300,0.17500,51,30058,43,0.919545,0.918428,0.852048,0.645401
0.300,0.17500,51,29539,44,0.919077,0.915752,0.840316,0.643809
0.300,0.17500,51,30338,45,0.917304,0.918047,0.842522,0.648624
0.300,0.17500,51,29852,46,0.916530,0.921819,0.846081,0.651875
0.300,0.17500,51,30046,47,0.916566,0.916409,0.842797,0.648807
0.300,0.17500,51,29842,48,0.920328,0.919745,0.844037,0.648231
0.300,0.17500,51,29908,49,0.918302,0.916063,0.842662,0.653982
0.300,0.17500,51,29844,50,0.921220,0.919206,0.850357,0.646131
0.300,0.17500,51,29961,51,0.917503,0.915681,0.839520,0.651528
0.300,0.17500,51,30131,52,0.913883,0.917485,0.840839,0.638641
0.300,0.17500,51,30362,53,0.913581,0.914958,0.837426,0.651842
0.300,0.17500,51,30183,54,0.916617,0.917269,0.840600,0.648384
0.300,0.17500,51,30140,55,0.918123,0.918142,0.846768,0.637719
0.300,0.17500,51,30101,56,0.913193,0.918381,0.837628,0.637459
0.300,0.17500,51,30257,57,0.912189,0.917556,0.831219,0.643975
0.300,0.17500,51,29695,58,0.920208,0.915706,0.842346,0.640942
0.300,0.17500,51,29834,59,0.918804,0.911742,0.834625,0.639579
0.300,0.17500,51,29798,60,0.917723,0.919882,0.841668,0.640188
0.300,0.17500,51,29981,61,0.916342,0.918597,0.844412,0.648088
0.300,0.17500,51,29615,62,0.918335,0.920297,0.841947,0.652921
0.300,0.17500,51,29873,63,0.920129,0.917224,0.843716,0.652927
0.300,0.17500,51,30036,64,0.924158,0.922258,0.849153,0.659616
0.300,0.18500,51,29972,1,0.917256,0.909994,0.837824,0.639816
0.300,0.18500,51,30266,2,0.916312,0.907662,0.831975,0.641519
0.300,0.18500,51,29962,3,0.915810,0.911836,0.837842,0.656669
0.300,0.18500,51,30017,4,0.912645,0.911443,0.827433,0.645344
0.300,0.18500,51,30266,5,0.910843,0.912684,0.832668,0.638845
0.300,0.18500,51,30106,6,0.911237,0.913020,0.831094,0.644770
0.300,0.18500,51,29807,7,0.916228,0.912640,0.834071,0.643773
0.300,0.18500,51,29982,8,0.910132,0.911219,0.832086,0.644259
0.300,0.18500,51,29896,9,0.920098,0.912355,0.837538,0.636120
0.300,0.18500,51,30003,10,0.912492,0.912084,0.827194,0.637768
0.300,0.18500,51,30160,11,0.912602,0.916302,0.835476,0.643297
0.300,0.18500,51,29917,12,0.913675,0.914451,0.838885,0.635135
0.300,0.18500,51,30114,13,0.914018,0.915802,0.836093,0.640176
0.300,0.18500,51,30156,14,0.918678,0.912488,0.839754,0.643831
0.300,0.18500,51,30154,15,0.912219,0.915657,0.832032,0.641287
0.300,0.18500,51,29891,16,0.912499,0.909352,0.833151,0.641037
0.300,0.18500,51,30228,17,0.913272,0.912390,0.834984,0.638109
0.300,0.18500,51,30082,18,0.912254,0.910987,0.832851,0.651521
0.300,0.18500,51,29713,19,0.915473,0.909794,0.837091,0.641510
0.300,0.18500,51,30194,20,0.912666,0.914381,0.835556,0.634809
0.300,0.18500,51,30387,21,0.913741,0.918619,0.837859,0.655953
0.300,0.18500,51,30085,22,0.915912,0.908315,0.836421,0.641533
0.300,0.18500,51,29779,23,0.913941,0.912344,0.839966,0.651375
0.300,0.18500,51,29792,24,0.913258,0.910567,0.826450,0.649598
0.300,0.18500,51,30172,25,0.913181,0.915412,0.838623,0.644972
0.300,0.18500,51,29823,26,0.913803,0.913566,0.838050,0.654788
0.300,0.18500,51,30066,27,0.915964,0.914852,0.839468,0.646089
0.300,0.18500,51,30014,28,0.916439,0.906100,0.831457,0.634044
0.300,0.18500,51,29808,29,0.914561,0.912390,0.833362,0.639780
0.300,0.18500,51,30009,30,0.911461,0.911475,0.830507,0.642469
0.300,0.18500,51,29891,31,0.910842,0.909125,0.826213,0.643307
0.300,0.18500,51,30309,32,0.914474,0.911254,0.832513,0.646441
0.300,0.18500,51,29858,33,0.915674,0.915669,0.842036,0.650474
0.300,0.18500,51,29782,34,0.910536,0.912760,0.834085,0.642430
0.300,0.18500,51,29937,35,0.918145,0.916918,0.843414,0.639359
0.300,0.18500,51,29766,36,0.914020,0.915700,0.835724,0.643562
0.300,0.18500,51,29827,37,0.912120,0.914905,0.832800,0.641694
0.300,0.18500,51,29985,38,0.913144,0.915054,0.839721,0.655494
0.300,0.18500,51,30230,39,0.912364,0.914068,0.834247,0.648983
0.300,0.18500,51,30043,40,0.915550,0.911933,0.836767,0.634871
0.300,0.18500,51,30059,41,0.910548,0.912843,0.830438,0.651942
0.300,0.18500,51,29883,42,0.912055,0.914789,0.837561,0.639834
0.300,0.18500,51,30058,43,0.916600,0.908934,0.833072,0.646585
0.300,0.18500,51,29539,44,0.915889,0.912923,0.835250,0.643237
0.300,0.18500,51,30338,45,0.910773,0.914752,0.828301,0.646144
0.300,0.18500,51,29852,46,0.913394,0.909823,0.838366,0.649323
0.300,0.18500,51,30046,47,0.916695,0.908982,0.834128,0.652610
0.300,0.18500,51,29842,48,0.915822,0.915128,0.841435,0.654587
0.300,0.18500,51,29908,49,0.914508,0.912547,0.834746,0.646126
0.300,0.18500,51,29844,50,0.915049,0.916052,0.839757,0.649879
0.300,0.18500,51,29961,51,0.916422,0.913586,0.829741,0.660540
0.300,0.18500,51,30131,52,0.917415,0.914669,0.838862,0.634341
0.300,0.18500,51,30362,53,0.913163,0.908784,0.830998,0.648798
0.300,0.18500,51,30183,54,0.913292,0.915985,0.832249,0.646396
0.300,0.18500,51,30140,55,0.914296,0.912693,0.835810,0.637859
0.300,0.18500,51,30101,56,0.912550,0.915628,0.834532,0.638434
0.300,0.18500,51,30257,57,0.914334,0.909735,0.838729,0.647537
0.300,0.18500,51,29695,58,0.915216,0.909934,0.831791,0.642541
0.300,0.18500,51,29834,59,0.909257,0.916552,0.828308,0.635204
0.300,0.18500,51,29798,60,0.911998,0.913082,0.831442,0.636968
0.300,0.18500,51,29981,61,0.912145,0.911009,0.827775,0.656745
0.300,0.18500,51,29615,62,0.910695,0.911761,0.827136,0.653013
0.300,0.18500,51,29873,63,0.912522,0.914823,0.832050,0.646376
0.300,0.18500,51,30036,64,0.915758,0.917254,0.837559,0.654217
0.300,0.19500,51,29972,1,0.912134,0.910264,0.829794,0.636971
0.300,0.19500,51,30266,2,0.911562,0.910102,0.826152,0.636629
0.300,0.19500,51,29962,3,0.911338,0.906221,0.826329,0.659871
0.300,0.19500,51,30017,4,0.911439,0.905430,0.827015,0.642974
0.300,0.19500,51,30266,5,0.907320,0.907805,0.815343,0.641681
0.300,0.19500,51,30106,6,0.906140,0.913284,0.830255,0.648007
0.300,0.19500,51,29807,7,0.908784,0.906045,0.831188,0.641339
0.300,0.19500,51,29982,8,0.909166,0.913420,0.824722,0.639523
0.300,0.19500,51,29896,9,0.903913,0.910179,0.826002,0.639015
0.300,0.19500,51,30003,10,0.913547,0.908311,0.830187,0.633853
0.300,0.19500,51,30160,11,0.908642,0.901507,0.820947,0.642275
0.300,0.19500,51,29917,12,0.906555,0.909586,0.820621,0.638481
0.300,0.19500,51,30114,13,0.912376,0.906415,0.831192,0.640241
0.300,0.19500,51,30156,14,0.911092,0.907261,0.829507,0.643224
0.300,0.19500,51,30154,15,0.907037,0.906414,0.818405,0.644783
0.300,0.19500,51,29891,16,0.904568,0.907793,0.819204,0.643119
0.300,0.19500,51,30228,17,0.910162,0.908615,0.824409,0.637370
0.300,0.19500,51,30082,18,0.906597,0.904954,0.816931,0.655251
0.300,0.19500,51,29713,19,0.909463,0.900926,0.819183,0.643326
0.300,0.19500,51,30194,20,0.909840,0.908586,0.828779,0.637073
0.300,0.19500,51,30387,21,0.906651,0.911516,0.827084,0.657865
0.300,0.19500,51,30085,22,0.908708,0.909016,0.830381,0.641352
0.300,0.19500,51,29779,23,0.907319,0.907871,0.819353,0.648513
0.300,0.19500,51,29792,24,0.910326,0.909140,0.821452,0.646597
0.300,0.19500,51,30172,25,0.913732,0.910936,0.831464,0.644168
0.300,0.19500,51,29823,26,0.906221,0.904147,0.813807,0.649334
0.300,0.19500,51,30066,27,0.909880,0.908365,0.829056,0.643704
0.300,0.19500,51,30014,28,0.908570,0.909659,0.830434,0.639654
0.300,0.19500,51,29808,29,0.908798,0.909384,0.827848,0.639362
0.300,0.19500,51,30009,30,0.909265,0.905702,0.826628,0.644079
0.300,0.19500,51,29891,31,0.910299,0.907947,0.826931,0.640745
0.300,0.19500,51,30309,32,0.903746,0.907264,0.811608,0.649197
0.300,0.19500,51,29858,33,0.905951,0.908123,0.824332,0.653446
0.300,0.19500,51,29782,34,0.909999,0.906365,0.828370,0.639130
0.300,0.19500,51,29937,35,0.910719,0.908774,0.828456,0.633471
0.300,0.19500,51,29766,36,0.909786,0.912819,0.830862,0.644692
0.300,0.19500,51,29827,37,0.905825,0.907255,0.822081,0.639184
0.300,0.19500,51,29985,38,0.914784,0.906944,0.828387,0.651410
0.300,0.19500,51,30230,39,0.904960,0.907311,0.819186,0.641681
0.300,0.19500,51,30043,40,0.915198,0.908808,0.836386,0.634902
0.300,0.19500,51,30059,41,0.913012,0.906241,0.827102,0.646726
0.300,0.19500,51,29883,42,0.910225,0.909053,0.830489,0.635647
0.300,0.19500,51,30058,43,0.909343,0.907118,0.824372,0.644269
0.300,0.19500,51,29539,44,0.909945,0.912798,0.829228,0.646176
0.300,0.19500,51,30338,45,0.906802,0.905561,0.821083,0.646744
0.300,0.19500,51,29852,46,0.908180,0.908620,0.826489,0.645248
0.300,0.19500,51,30046,47,0.905010,0.905905,0.815847,0.646163
0.300,0.19500,51,29842,48,0.908046,0.906492,0.826974,0.647717
0.300,0.19500,51,29908,49,0.907880,0.908250,0.822399,0.643957
0.300,0.19500,51,29844,50,0.908989,0.906284,0.822606,0.644591
0.300,0.19500,51,29961,51,0.906217,0.911221,0.827652,0.655023
0.300,0.19500,51,30131,52,0.910272,0.906007,0.828861,0.637904
0.300,0.19500,51,30362,53,0.907792,0.908397,0.823556,0.640612
0.300,0.19500,51,30183,54,0.909662,0.907948,0.830853,0.640538
0.300,0.19500,51,30140,55,0.907263,0.909588,0.825850,0.639297
0.300,0.19500,51,30101,56,0.906251,0.906560,0.823310,0.633705
0.300,0.19500,51,30257,57,0.909184,0.913502,0.830172,0.645340
0.300,0.19500,51,29695,58,0.909625,0.906140,0.823113,0.639096
0.300,0.19500,51,29834,59,0.909729,0.907416,0.819897,0.639196
0.300,0.19500,51,29798,60,0.912753,0.907809,0.833723,0.638932
0.300,0.19500,51,29981,61,0.904850,0.903880,0.816278,0.653344
0.300,0.19500,51,29615,62,0.900646,0.905990,0.818184,0.652778
0.300,0.19500,51,29873,63,0.909508,0.904064,0.824342,0.648096
0.300,0.19500,51,30036,64,0.904998,0.904386,0.820793,0.650158
0.300,0.20500,51,29972,1,0.906869,0.897970,0.812976,0.634234
0.300,0.20500,51,30266,2,0.906909,0.898793,0.813307,0.638299
0.300,0.20500,51,29962,3,0.900539,0.905684,0.816250,0.656761
0.300,0.20500,51,30017,4,0.905683,0.904121,0.817382,0.642836
0.300,0.20500,51,30266,5,0.905348,0.905847,0.821396,0.638803
0.300,0.20500,51,30106,6,0.904475,0.904831,0.819439,0.645517
0.300,0.20500,51,29807,7,0.905688,0.900681,0.816176,0.643218
0.300,0.20500,51,29982,8,0.902128,0.906076,0.813151,0.640594
0.300,0.20500,51,29896,9,0.907110,0.909346,0.819760,0.634947
0.300,0.20500,51,30003,10,0.904853,0.900302,0.815846,0.637141
0.300,0.20500,51,30160,11,0.905575,0.904730,0.816144,0.645063
0.300,0.20500,51,29917,12,0.900638,0.907063,0.810938,0.639833
0.300,0.20500,51,30114,13,0.908951,0.902852,0.824056,0.638782
0.300,0.20500,51,30156,14,0.907921,0.908961,0.826771,0.644349
0.300,0.20500,51,30154,15,0.903523,0.902642,0.818753,0.642663
0.300,0.20500,51,29891,16,0.906193,0.908712,0.826009,0.646551
0.300,0.20500,51,30228,17,0.907877,0.906337,0.827048,0.638793
0.300,0.20500,51,30082,18,0.907354,0.907404,0.821669,0.649674
0.300,0.20500,51,29713,19,0.903187,0.899147,0.814016,0.642382
0.300,0.20500,51,30194,20,0.904331,0.910473,0.821628,0.640734
0.300,0.20500,51,30387,21,0.909167,0.905868,0.823354,0.651592
0.300,0.20500,51,30085,22,0.903923,0.901253,0.818431,0.640184
0.300,0.20500,51,29779,23,0.902657,0.905944,0.816388,0.645043
0.300,0.20500,51,29792,24,0.899594,0.904945,0.815437,0.647400
0.300,0.20500,51,30172,25,0.903682,0.898022,0.807519,0.643644
0.300,0.20500,51,29823,26,0.903655,0.901453,0.816279,0.648453
0.300,0.20500,51,30066,27,0.905049,0.905162,0.817345,0.647633
0.300,0.20500,51,30014,28,0.901490,0.904043,0.818235,0.640209
0.300,0.20500,51,29808,29,0.905120,0.908351,0.817598,0.637619
0.300,0.20500,51,30009,30,0.900965,0.902881,0.814586,0.643594
0.300,0.20500,51,29891,31,0.905913,0.907933,0.823098,0.640524
0.300,0.20500,51,30309,32,0.902731,0.901414,0.806427,0.646015
0.300,0.20500,51,29858,33,0.911961,0.906763,0.826281,0.647840
0.300,0.20500,51,29782,34,0.908320,0.904496,0.823834,0.636109
0.300,0.20500,51,29937,35,0.900711,0.903021,0.813103,0.634351
0.300,0.20500,51,29766,36,0.899953,0.909658,0.815363,0.644534
0.300,0.20500,51,29827,37,0.908604,0.900895,0.818238,0.638975
0.300,0.20500,51,29985,38,0.904899,0.900996,0.813301,0.651873
0.300,0.20500,51,30230,39,0.902985,0.902278,0.814753,0.642910
0.300,0.20500,51,30043,40,0.900477,0.909028,0.821489,0.635585
0.300,0.20500,51,30059,41,0.908162,0.909615,0.828039,0.645201
0.300,0.20500,51,29883,42,0.903322,0.902199,0.815620,0.643491
0.300,0.20500,51,30058,43,0.904777,0.905468,0.820552,0.647110
0.300,0.20500,51,29539,44,0.900012,0.908543,0.816844,0.648769
0.300,0.20500,51,30338,45,0.906057,0.900400,0.820180,0.651453
0.300,0.20500,51,29852,46,0.908347,0.910273,0.830582,0.645218
0.300,0.20500,51,30046,47,0.904228,0.902740,0.818544,0.654841
0.300,0.20500,51,29842,48,0.905009,0.899034,0.815443,0.646532
0.300,0.20500,51,29908,49,0.905480,0.905365,0.817756,0.644815
0.300,0.20500,51,29844,50,0.905041,0.903822,0.820021,0.647817
0.300,0.20500,51,29961,51,0.904390,0.908174,0.818658,0.653010
0.300,0.20500,51,30131,52,0.908035,0.904462,0.822783,0.636784
0.300,0.20500,51,30362,53,0.904834,0.900582,0.813002,0.642275
0.300,0.20500,51,30183,54,0.912520,0.905438,0.825314,0.643950
0.300,0.20500,51,30140,55,0.906524,0.904957,0.824790,0.636425
0.300,0.20500,51,30101,56,0.904144,0.903753,0.818470,0.637653
0.300,0.20500,51,30257,57,0.906780,0.901060,0.812970,0.644393
0.300,0.20500,51,29695,58,0.898616,0.902517,0.805529,0.642629
0.300,0.20500,51,29834,59,0.906852,0.902177,0.817310,0.638089
0.300,0.20500,51,29798,60,0.908467,0.900094,0.821294,0.639705
0.300,0.20500,51,29981,61,0.905489,0.911244,0.825450,0.659602
0.300,0.20500,51,29615,62,0.904426,0.903986,0.822411,0.655680
0.300,0.20500,51,29873,63,0.899452,0.905056,0.812980,0.648691
0.300,0.20500,51,30036,64,0.900520,0.900980,0.806787,0.651173
0.300,0.21500,51,29972,1,0.898831,0.901000,0.806771,0.635193
