# generator=escape_time_Ndim.jl  N=100  N_DIS=32  MAX_STEPS=1000000  φ_escape=0.5  generated=2026-06-11T16:14:47.416
alpha,T,disorder,K,tau,escaped
0.600,0.07250,25,1,361,1
0.600,0.07500,25,1,408,1
0.600,0.07750,25,1,679,1
0.600,0.08000,25,1,576,1
0.580,0.04250,26,1,5437,1
0.580,0.04500,26,1,6574,1
0.580,0.04750,26,1,7941,1
0.580,0.05000,26,1,3784,1
0.580,0.05250,26,1,1880,1
0.580,0.05500,26,1,981,1
0.580,0.05750,26,1,1010,1
0.580,0.06000,26,1,665,1
0.580,0.06250,26,1,718,1
0.580,0.06500,26,1,773,1
0.580,0.06750,26,1,921,1
0.580,0.07000,26,1,509,1
0.580,0.07250,26,1,506,1
0.580,0.07500,26,1,564,1
0.580,0.07750,26,1,399,1
0.580,0.08000,26,1,331,1
0.580,0.08250,26,1,622,1
0.580,0.08500,26,1,410,1
0.580,0.08750,26,1,366,1
0.580,0.09000,26,1,447,1
0.580,0.09250,26,1,369,1
0.580,0.09500,26,1,472,1
0.580,0.09750,26,1,291,1
0.580,0.10000,26,1,241,1
0.500,0.14500,3,1,230176,1
0.500,0.15000,3,1,12020,1
0.500,0.15500,3,1,22477,1
0.500,0.16000,3,1,1096,1
0.500,0.16500,3,1,2086,1
0.500,0.17000,3,1,658,1
0.500,0.17500,3,1,1478,1
0.500,0.18000,3,1,401,1
0.500,0.18500,3,1,661,1
0.500,0.19000,3,1,1143,1
0.500,0.19500,3,1,466,1
0.500,0.20000,3,1,1104,1
0.500,0.10500,15,1,1000000,0
0.550,0.06500,30,1,1000000,0
0.500,0.10500,20,1,1000000,0
0.500,0.13000,9,1,1000000,0
0.500,0.10500,26,1,1000000,0
0.550,0.06500,3,1,1000000,0
0.500,0.11000,15,1,1000000,0
0.550,0.07000,30,1,1000000,0
0.550,0.07500,30,1,39907,1
0.550,0.08000,30,1,25859,1
0.550,0.08500,30,1,2228,1
0.550,0.09000,30,1,2571,1
0.550,0.09500,30,1,1431,1
0.550,0.10000,30,1,1217,1
0.550,0.10500,30,1,893,1
0.550,0.11000,30,1,431,1
0.550,0.11500,30,1,470,1
0.550,0.12000,30,1,398,1
0.550,0.12500,30,1,302,1
0.550,0.13000,30,1,433,1
0.550,0.13500,30,1,266,1
0.550,0.14000,30,1,180,1
0.550,0.14500,30,1,387,1
0.550,0.15000,30,1,225,1
0.620,0.02250,30,1,1530,1
0.620,0.02500,30,1,1338,1
0.620,0.02750,30,1,1312,1
0.620,0.03000,30,1,1235,1
0.620,0.03250,30,1,858,1
0.620,0.03500,30,1,1274,1
0.620,0.03750,30,1,897,1
0.620,0.04000,30,1,847,1
0.620,0.04250,30,1,1143,1
0.620,0.04500,30,1,937,1
0.620,0.04750,30,1,544,1
0.620,0.05000,30,1,673,1
0.620,0.05250,30,1,533,1
0.620,0.05500,30,1,599,1
0.620,0.05750,30,1,600,1
0.620,0.06000,30,1,398,1
0.600,0.03750,30,1,838,1
0.600,0.04000,30,1,969,1
0.600,0.04250,30,1,790,1
0.600,0.04500,30,1,764,1
0.600,0.04750,30,1,665,1
0.600,0.05000,30,1,723,1
0.600,0.05250,30,1,545,1
0.600,0.05500,30,1,538,1
0.600,0.05750,30,1,464,1
0.600,0.06000,30,1,570,1
0.600,0.06250,30,1,556,1
0.600,0.06500,30,1,445,1
0.600,0.06750,30,1,517,1
0.600,0.07000,30,1,503,1
0.600,0.07250,30,1,569,1
0.600,0.07500,30,1,452,1
0.600,0.07750,30,1,479,1
0.600,0.08000,30,1,535,1
0.500,0.11000,20,1,1000000,0
0.580,0.04250,31,1,21829,1
0.580,0.04500,31,1,6035,1
0.580,0.04750,31,1,2066,1
0.580,0.05000,31,1,1569,1
0.580,0.05250,31,1,1492,1
0.580,0.05500,31,1,1216,1
0.580,0.05750,31,1,823,1
0.580,0.06000,31,1,667,1
0.580,0.06250,31,1,847,1
0.580,0.06500,31,1,680,1
0.580,0.06750,31,1,613,1
0.580,0.07000,31,1,747,1
0.580,0.07250,31,1,486,1
0.580,0.07500,31,1,561,1
0.580,0.07750,31,1,455,1
0.580,0.08000,31,1,499,1
0.580,0.08250,31,1,695,1
0.580,0.08500,31,1,432,1
0.580,0.08750,31,1,332,1
0.580,0.09000,31,1,550,1
0.580,0.09250,31,1,301,1
0.580,0.09500,31,1,300,1
0.580,0.09750,31,1,270,1
0.580,0.10000,31,1,398,1
0.500,0.13500,9,1,1000000,0
0.500,0.11000,26,1,1000000,0
0.500,0.14000,9,1,144795,1
0.550,0.07000,3,1,1000000,0
0.500,0.11500,15,1,1000000,0
0.500,0.14500,9,1,182461,1
0.500,0.15000,9,1,65456,1
0.500,0.15500,9,1,4660,1
0.500,0.16000,9,1,36213,1
0.500,0.16500,9,1,8270,1
0.500,0.17000,9,1,6029,1
0.500,0.17500,9,1,417,1
0.500,0.18000,9,1,1977,1
0.500,0.18500,9,1,2100,1
0.500,0.19000,9,1,435,1
0.500,0.19500,9,1,317,1
0.500,0.20000,9,1,332,1
0.500,0.11500,20,1,1000000,0
0.500,0.10500,31,1,1000000,0
0.550,0.07500,3,1,454374,1
0.550,0.08000,3,1,57357,1
0.550,0.08500,3,1,20688,1
0.550,0.09000,3,1,3336,1
0.550,0.09500,3,1,1584,1
0.550,0.10000,3,1,1965,1
0.550,0.10500,3,1,1156,1
0.550,0.11000,3,1,475,1
0.550,0.11500,3,1,395,1
0.550,0.12000,3,1,260,1
0.550,0.12500,3,1,361,1
0.550,0.13000,3,1,341,1
0.550,0.13500,3,1,270,1
0.550,0.14000,3,1,248,1
0.550,0.14500,3,1,230,1
0.550,0.15000,3,1,246,1
0.620,0.02250,3,1,1553,1
0.620,0.02500,3,1,979,1
0.620,0.02750,3,1,1148,1
0.620,0.03000,3,1,1233,1
0.620,0.03250,3,1,1016,1
0.620,0.03500,3,1,1294,1
0.620,0.03750,3,1,1133,1
0.620,0.04000,3,1,1090,1
0.620,0.04250,3,1,759,1
0.620,0.04500,3,1,769,1
0.620,0.04750,3,1,707,1
0.620,0.05000,3,1,675,1
0.620,0.05250,3,1,704,1
0.620,0.05500,3,1,461,1
0.620,0.05750,3,1,586,1
0.620,0.06000,3,1,486,1
0.600,0.03750,3,1,1207,1
0.600,0.04000,3,1,1139,1
0.600,0.04250,3,1,825,1
0.600,0.04500,3,1,767,1
0.600,0.04750,3,1,673,1
0.600,0.05000,3,1,770,1
0.600,0.05250,3,1,440,1
0.600,0.05500,3,1,782,1
0.600,0.05750,3,1,558,1
0.600,0.06000,3,1,555,1
0.600,0.06250,3,1,432,1
0.600,0.06500,3,1,456,1
0.600,0.06750,3,1,566,1
0.600,0.07000,3,1,423,1
0.600,0.07250,3,1,558,1
0.600,0.07500,3,1,533,1
0.600,0.07750,3,1,458,1
0.600,0.08000,3,1,316,1
0.580,0.04250,4,1,12457,1
0.580,0.04500,4,1,5926,1
0.580,0.04750,4,1,1271,1
0.580,0.05000,4,1,1101,1
0.580,0.05250,4,1,1345,1
0.580,0.05500,4,1,972,1
0.580,0.05750,4,1,1110,1
0.580,0.06000,4,1,657,1
0.580,0.06250,4,1,669,1
0.580,0.06500,4,1,558,1
0.580,0.06750,4,1,604,1
0.580,0.07000,4,1,540,1
0.580,0.07250,4,1,710,1
0.580,0.07500,4,1,602,1
0.580,0.07750,4,1,639,1
0.580,0.08000,4,1,377,1
0.580,0.08250,4,1,417,1
0.580,0.08500,4,1,449,1
0.580,0.08750,4,1,412,1
0.580,0.09000,4,1,546,1
0.580,0.09250,4,1,411,1
0.580,0.09500,4,1,392,1
0.580,0.09750,4,1,331,1
0.580,0.10000,4,1,291,1
0.500,0.11500,26,1,1000000,0
0.500,0.12000,15,1,1000000,0
0.550,0.06500,9,1,1000000,0
0.500,0.12000,20,1,1000000,0
0.500,0.11000,31,1,1000000,0
0.500,0.10500,4,1,1000000,0
0.500,0.12000,26,1,1000000,0
0.500,0.12500,15,1,1000000,0
0.550,0.07000,9,1,1000000,0
0.500,0.12500,20,1,1000000,0
0.500,0.11500,31,1,1000000,0
0.550,0.07500,9,1,251930,1
0.550,0.08000,9,1,27224,1
0.550,0.08500,9,1,3136,1
0.550,0.09000,9,1,4005,1
0.550,0.09500,9,1,2398,1
0.550,0.10000,9,1,454,1
0.550,0.10500,9,1,601,1
0.550,0.11000,9,1,352,1
0.550,0.11500,9,1,474,1
0.550,0.12000,9,1,454,1
0.550,0.12500,9,1,488,1
0.550,0.13000,9,1,388,1
0.550,0.13500,9,1,425,1
0.550,0.14000,9,1,219,1
0.550,0.14500,9,1,250,1
0.550,0.15000,9,1,195,1
0.620,0.02250,9,1,1685,1
0.620,0.02500,9,1,1624,1
0.620,0.02750,9,1,1136,1
0.620,0.03000,9,1,1006,1
0.620,0.03250,9,1,1167,1
0.620,0.03500,9,1,772,1
0.620,0.03750,9,1,647,1
0.620,0.04000,9,1,799,1
0.620,0.04250,9,1,657,1
0.620,0.04500,9,1,704,1
0.620,0.04750,9,1,662,1
0.620,0.05000,9,1,600,1
0.620,0.05250,9,1,715,1
0.620,0.05500,9,1,625,1
0.620,0.05750,9,1,561,1
0.620,0.06000,9,1,462,1
0.600,0.03750,9,1,1025,1
0.600,0.04000,9,1,996,1
0.600,0.04250,9,1,935,1
0.600,0.04500,9,1,951,1
0.600,0.04750,9,1,718,1
0.600,0.05000,9,1,679,1
0.600,0.05250,9,1,973,1
0.600,0.05500,9,1,731,1
0.600,0.05750,9,1,504,1
0.600,0.06000,9,1,539,1
0.600,0.06250,9,1,463,1
0.600,0.06500,9,1,415,1
0.600,0.06750,9,1,365,1
0.600,0.07000,9,1,477,1
0.600,0.07250,9,1,387,1
0.600,0.07500,9,1,608,1
0.600,0.07750,9,1,466,1
0.600,0.08000,9,1,368,1
0.580,0.04250,10,1,6866,1
0.580,0.04500,10,1,4109,1
0.580,0.04750,10,1,2598,1
0.580,0.05000,10,1,1268,1
0.580,0.05250,10,1,875,1
0.580,0.05500,10,1,1166,1
0.580,0.05750,10,1,1513,1
0.580,0.06000,10,1,1168,1
0.580,0.06250,10,1,520,1
0.580,0.06500,10,1,737,1
0.580,0.06750,10,1,712,1
0.580,0.07000,10,1,640,1
0.580,0.07250,10,1,798,1
0.580,0.07500,10,1,442,1
0.580,0.07750,10,1,452,1
0.580,0.08000,10,1,442,1
0.580,0.08250,10,1,459,1
0.580,0.08500,10,1,381,1
0.580,0.08750,10,1,457,1
0.580,0.09000,10,1,352,1
0.580,0.09250,10,1,348,1
0.580,0.09500,10,1,414,1
0.580,0.09750,10,1,422,1
0.580,0.10000,10,1,333,1
0.500,0.11000,4,1,1000000,0
0.500,0.12500,26,1,1000000,0
0.500,0.13000,15,1,1000000,0
0.500,0.13000,20,1,1000000,0
0.500,0.12000,31,1,1000000,0
0.500,0.13500,15,1,378525,1
0.500,0.10500,10,1,1000000,0
0.500,0.11500,4,1,1000000,0
0.500,0.13500,20,1,401207,1
0.500,0.13000,26,1,1000000,0
0.500,0.13500,26,1,16308,1
0.500,0.14000,26,1,15108,1
0.500,0.14500,26,1,68286,1
0.500,0.15000,26,1,15573,1
0.500,0.15500,26,1,19500,1
0.500,0.16000,26,1,4979,1
0.500,0.14000,15,1,535969,1
0.500,0.16500,26,1,3490,1
0.500,0.17000,26,1,7256,1
0.500,0.17500,26,1,822,1
0.500,0.18000,26,1,851,1
0.500,0.18500,26,1,244,1
0.500,0.19000,26,1,1534,1
0.500,0.19500,26,1,343,1
0.500,0.20000,26,1,203,1
0.500,0.14500,15,1,69260,1
0.500,0.15000,15,1,16578,1
0.500,0.15500,15,1,15104,1
0.500,0.16000,15,1,2699,1
0.500,0.16500,15,1,4897,1
0.500,0.17000,15,1,3412,1
0.500,0.17500,15,1,1692,1
0.500,0.18000,15,1,347,1
0.500,0.18500,15,1,501,1
0.500,0.19000,15,1,1245,1
0.500,0.19500,15,1,376,1
0.500,0.20000,15,1,337,1
0.500,0.14000,20,1,556590,1
0.500,0.12500,31,1,1000000,0
0.500,0.11000,10,1,1000000,0
0.500,0.12000,4,1,1000000,0
0.500,0.14500,20,1,372167,1
0.500,0.15000,20,1,42119,1
0.500,0.15500,20,1,4089,1
0.500,0.16000,20,1,15995,1
0.500,0.16500,20,1,1174,1
0.500,0.17000,20,1,12181,1
0.500,0.17500,20,1,307,1
0.500,0.18000,20,1,284,1
0.500,0.18500,20,1,429,1
0.500,0.19000,20,1,1013,1
0.500,0.19500,20,1,305,1
0.500,0.20000,20,1,458,1
0.500,0.13000,31,1,534315,1
0.550,0.06500,26,1,1000000,0
0.550,0.06500,15,1,1000000,0
0.500,0.11500,10,1,1000000,0
0.500,0.12500,4,1,1000000,0
0.550,0.06500,20,1,1000000,0
0.500,0.13500,31,1,1000000,0
0.500,0.14000,31,1,830,1
0.500,0.14500,31,1,66416,1
0.550,0.07000,26,1,1000000,0
0.500,0.15000,31,1,10761,1
0.500,0.15500,31,1,41097,1
0.500,0.16000,31,1,1184,1
0.500,0.16500,31,1,19771,1
0.500,0.17000,31,1,851,1
0.500,0.17500,31,1,1634,1
0.500,0.18000,31,1,1016,1
0.500,0.18500,31,1,1602,1
0.500,0.19000,31,1,303,1
0.500,0.19500,31,1,999,1
0.500,0.20000,31,1,389,1
0.550,0.07500,26,1,82910,1
0.550,0.08000,26,1,5600,1
0.550,0.08500,26,1,2803,1
0.550,0.09000,26,1,615,1
0.550,0.09500,26,1,1798,1
0.550,0.07000,15,1,1000000,0
0.550,0.10000,26,1,1812,1
0.550,0.10500,26,1,1788,1
0.550,0.11000,26,1,835,1
0.550,0.11500,26,1,568,1
0.550,0.12000,26,1,510,1
0.550,0.12500,26,1,322,1
0.550,0.13000,26,1,259,1
0.550,0.13500,26,1,275,1
0.550,0.14000,26,1,368,1
0.550,0.14500,26,1,228,1
0.550,0.15000,26,1,236,1
0.620,0.02250,26,1,1990,1
0.620,0.02500,26,1,1701,1
0.620,0.02750,26,1,1328,1
0.620,0.03000,26,1,845,1
0.620,0.03250,26,1,1389,1
0.620,0.03500,26,1,1126,1
0.620,0.03750,26,1,894,1
0.620,0.04000,26,1,871,1
0.620,0.04250,26,1,792,1
0.620,0.04500,26,1,644,1
0.620,0.04750,26,1,711,1
0.620,0.05000,26,1,563,1
0.620,0.05250,26,1,441,1
0.620,0.05500,26,1,634,1
0.620,0.05750,26,1,457,1
0.620,0.06000,26,1,530,1
0.600,0.03750,26,1,869,1
0.600,0.04000,26,1,1040,1
0.600,0.04250,26,1,784,1
0.600,0.04500,26,1,1006,1
0.600,0.04750,26,1,660,1
0.600,0.05000,26,1,836,1
0.600,0.05250,26,1,584,1
0.600,0.05500,26,1,760,1
0.600,0.05750,26,1,478,1
0.600,0.06000,26,1,492,1
0.600,0.06250,26,1,526,1
0.600,0.06500,26,1,521,1
0.600,0.06750,26,1,522,1
0.600,0.07000,26,1,517,1
0.600,0.07250,26,1,369,1
0.600,0.07500,26,1,497,1
0.600,0.07750,26,1,480,1
0.600,0.08000,26,1,304,1
0.580,0.04250,27,1,13360,1
0.580,0.04500,27,1,4275,1
0.580,0.04750,27,1,1585,1
0.580,0.05000,27,1,2251,1
0.580,0.05250,27,1,1280,1
0.580,0.05500,27,1,1323,1
0.580,0.05750,27,1,720,1
0.580,0.06000,27,1,1593,1
0.580,0.06250,27,1,621,1
0.580,0.06500,27,1,968,1
0.580,0.06750,27,1,595,1
0.580,0.07000,27,1,574,1
0.580,0.07250,27,1,466,1
0.580,0.07500,27,1,582,1
0.580,0.07750,27,1,599,1
0.580,0.08000,27,1,449,1
0.580,0.08250,27,1,397,1
0.580,0.08500,27,1,459,1
0.580,0.08750,27,1,269,1
0.580,0.09000,27,1,325,1
0.580,0.09250,27,1,416,1
0.580,0.09500,27,1,448,1
0.580,0.09750,27,1,341,1
0.580,0.10000,27,1,436,1
0.500,0.12000,10,1,1000000,0
0.500,0.13000,4,1,1000000,0
0.500,0.13500,4,1,67743,1
0.500,0.14000,4,1,35510,1
0.550,0.07500,15,1,594692,1
0.500,0.14500,4,1,30898,1
0.550,0.08000,15,1,38332,1
0.550,0.08500,15,1,5733,1
0.550,0.09000,15,1,1871,1
0.550,0.09500,15,1,1210,1
0.550,0.10000,15,1,1344,1
0.550,0.10500,15,1,664,1
0.550,0.11000,15,1,744,1
0.550,0.11500,15,1,372,1
0.550,0.12000,15,1,272,1
0.550,0.12500,15,1,291,1
0.550,0.13000,15,1,290,1
0.550,0.13500,15,1,299,1
0.550,0.14000,15,1,256,1
0.550,0.14500,15,1,219,1
0.550,0.15000,15,1,266,1
0.620,0.02250,15,1,1068,1
0.620,0.02500,15,1,1041,1
0.620,0.02750,15,1,1414,1
0.620,0.03000,15,1,984,1
0.620,0.03250,15,1,913,1
0.620,0.03500,15,1,876,1
0.620,0.03750,15,1,947,1
0.620,0.04000,15,1,1087,1
0.620,0.04250,15,1,931,1
0.620,0.04500,15,1,699,1
0.620,0.04750,15,1,618,1
0.620,0.05000,15,1,723,1
0.620,0.05250,15,1,688,1
0.620,0.05500,15,1,878,1
0.620,0.05750,15,1,547,1
0.620,0.06000,15,1,685,1
0.600,0.03750,15,1,1065,1
0.600,0.04000,15,1,1199,1
0.600,0.04250,15,1,730,1
0.600,0.04500,15,1,698,1
0.600,0.04750,15,1,730,1
0.600,0.05000,15,1,949,1
0.600,0.05250,15,1,684,1
0.600,0.05500,15,1,626,1
0.600,0.05750,15,1,571,1
0.600,0.06000,15,1,771,1
0.600,0.06250,15,1,353,1
0.600,0.06500,15,1,705,1
0.600,0.06750,15,1,413,1
0.600,0.07000,15,1,488,1
0.500,0.15000,4,1,50518,1
0.600,0.07250,15,1,433,1
0.600,0.07500,15,1,441,1
0.600,0.07750,15,1,369,1
0.600,0.08000,15,1,379,1
0.500,0.15500,4,1,14418,1
0.500,0.16000,4,1,2734,1
0.550,0.07000,20,1,1000000,0
0.500,0.16500,4,1,1198,1
0.500,0.17000,4,1,3193,1
0.500,0.17500,4,1,627,1
0.500,0.18000,4,1,1661,1
0.500,0.18500,4,1,1646,1
0.500,0.19000,4,1,679,1
0.500,0.19500,4,1,256,1
0.500,0.20000,4,1,889,1
0.580,0.04250,16,1,39028,1
0.580,0.04500,16,1,4668,1
0.580,0.04750,16,1,1067,1
0.580,0.05000,16,1,1329,1
0.580,0.05250,16,1,1710,1
0.580,0.05500,16,1,1263,1
0.580,0.05750,16,1,852,1
0.580,0.06000,16,1,664,1
0.580,0.06250,16,1,978,1
0.580,0.06500,16,1,533,1
0.580,0.06750,16,1,610,1
0.580,0.07000,16,1,511,1
0.580,0.07250,16,1,550,1
0.580,0.07500,16,1,460,1
0.580,0.07750,16,1,687,1
0.580,0.08000,16,1,542,1
0.580,0.08250,16,1,429,1
0.580,0.08500,16,1,394,1
0.580,0.08750,16,1,400,1
0.580,0.09000,16,1,304,1
0.580,0.09250,16,1,332,1
0.580,0.09500,16,1,292,1
0.580,0.09750,16,1,346,1
0.580,0.10000,16,1,351,1
0.550,0.07500,20,1,293524,1
0.550,0.06500,31,1,1000000,0
0.500,0.10500,27,1,1000000,0
0.550,0.08000,20,1,120958,1
0.550,0.08500,20,1,16870,1
0.550,0.09000,20,1,12106,1
0.550,0.09500,20,1,1299,1
0.550,0.10000,20,1,773,1
0.550,0.10500,20,1,885,1
0.550,0.11000,20,1,458,1
0.550,0.11500,20,1,645,1
0.550,0.12000,20,1,382,1
0.550,0.12500,20,1,294,1
0.550,0.13000,20,1,418,1
0.550,0.13500,20,1,230,1
0.550,0.14000,20,1,277,1
0.550,0.14500,20,1,218,1
0.550,0.15000,20,1,167,1
0.620,0.02250,20,1,1607,1
0.620,0.02500,20,1,1106,1
0.620,0.02750,20,1,1422,1
0.620,0.03000,20,1,1383,1
0.620,0.03250,20,1,1419,1
0.620,0.03500,20,1,912,1
0.620,0.03750,20,1,1012,1
0.620,0.04000,20,1,818,1
0.620,0.04250,20,1,628,1
0.620,0.04500,20,1,511,1
0.620,0.04750,20,1,731,1
0.620,0.05000,20,1,729,1
0.620,0.05250,20,1,701,1
0.620,0.05500,20,1,583,1
0.620,0.05750,20,1,432,1
0.620,0.06000,20,1,482,1
0.600,0.03750,20,1,962,1
0.600,0.04000,20,1,890,1
0.600,0.04250,20,1,1097,1
0.600,0.04500,20,1,868,1
0.600,0.04750,20,1,725,1
0.600,0.05000,20,1,1084,1
0.600,0.05250,20,1,818,1
0.600,0.05500,20,1,749,1
0.600,0.05750,20,1,623,1
0.600,0.06000,20,1,553,1
0.600,0.06250,20,1,436,1
0.600,0.06500,20,1,455,1
0.600,0.06750,20,1,650,1
0.600,0.07000,20,1,386,1
0.600,0.07250,20,1,461,1
0.600,0.07500,20,1,439,1
0.600,0.07750,20,1,535,1
0.600,0.08000,20,1,343,1
0.580,0.04250,21,1,38486,1
0.580,0.04500,21,1,6895,1
0.580,0.04750,21,1,1709,1
0.580,0.05000,21,1,870,1
0.580,0.05250,21,1,3151,1
0.580,0.05500,21,1,1240,1
0.580,0.05750,21,1,1638,1
0.580,0.06000,21,1,1144,1
0.580,0.06250,21,1,788,1
0.580,0.06500,21,1,794,1
0.580,0.06750,21,1,657,1
0.580,0.07000,21,1,644,1
0.580,0.07250,21,1,584,1
0.580,0.07500,21,1,515,1
0.580,0.07750,21,1,596,1
0.580,0.08000,21,1,522,1
0.580,0.08250,21,1,385,1
0.580,0.08500,21,1,411,1
0.580,0.08750,21,1,335,1
0.580,0.09000,21,1,370,1
0.580,0.09250,21,1,364,1
0.580,0.09500,21,1,384,1
0.580,0.09750,21,1,415,1
0.580,0.10000,21,1,306,1
0.500,0.12500,10,1,1000000,0
0.550,0.06500,4,1,1000000,0
0.500,0.10500,16,1,1000000,0
0.550,0.07000,31,1,1000000,0
0.500,0.11000,27,1,1000000,0
0.550,0.07500,31,1,164125,1
0.550,0.08000,31,1,26323,1
0.550,0.08500,31,1,10176,1
0.550,0.09000,31,1,3381,1
0.550,0.09500,31,1,2292,1
0.550,0.10000,31,1,1321,1
0.550,0.10500,31,1,1228,1
0.550,0.11000,31,1,527,1
0.550,0.11500,31,1,526,1
0.550,0.12000,31,1,723,1
0.550,0.12500,31,1,316,1
0.550,0.13000,31,1,250,1
0.550,0.13500,31,1,208,1
0.550,0.14000,31,1,254,1
0.550,0.14500,31,1,253,1
0.550,0.15000,31,1,208,1
0.620,0.02250,31,1,1910,1
0.620,0.02500,31,1,1258,1
0.620,0.02750,31,1,1101,1
0.620,0.03000,31,1,1322,1
0.620,0.03250,31,1,1130,1
0.620,0.03500,31,1,1066,1
0.620,0.03750,31,1,777,1
0.620,0.04000,31,1,1040,1
0.620,0.04250,31,1,935,1
0.620,0.04500,31,1,942,1
0.620,0.04750,31,1,797,1
0.620,0.05000,31,1,635,1
0.620,0.05250,31,1,502,1
0.620,0.05500,31,1,582,1
0.620,0.05750,31,1,564,1
0.620,0.06000,31,1,420,1
0.600,0.03750,31,1,1086,1
0.600,0.04000,31,1,789,1
0.600,0.04250,31,1,925,1
0.600,0.04500,31,1,847,1
0.600,0.04750,31,1,633,1
0.600,0.05000,31,1,638,1
0.600,0.05250,31,1,642,1
0.600,0.05500,31,1,608,1
0.600,0.05750,31,1,632,1
0.600,0.06000,31,1,495,1
0.600,0.06250,31,1,360,1
0.600,0.06500,31,1,550,1
0.600,0.06750,31,1,507,1
0.600,0.07000,31,1,472,1
0.600,0.07250,31,1,471,1
0.600,0.07500,31,1,443,1
0.600,0.07750,31,1,348,1
0.600,0.08000,31,1,430,1
0.500,0.10500,21,1,1000000,0
0.550,0.07000,4,1,582144,1
0.580,0.04250,32,1,105129,1
0.580,0.04500,32,1,3911,1
0.580,0.04750,32,1,3641,1
0.580,0.05000,32,1,1598,1
0.580,0.05250,32,1,1019,1
0.580,0.05500,32,1,695,1
0.580,0.05750,32,1,1190,1
0.580,0.06000,32,1,598,1
0.580,0.06250,32,1,1051,1
0.580,0.06500,32,1,597,1
0.580,0.06750,32,1,529,1
0.550,0.07500,4,1,60561,1
0.580,0.07000,32,1,520,1
0.580,0.07250,32,1,675,1
0.580,0.07500,32,1,540,1
0.580,0.07750,32,1,566,1
0.580,0.08000,32,1,385,1
0.580,0.08250,32,1,443,1
0.580,0.08500,32,1,429,1
0.580,0.08750,32,1,450,1
0.580,0.09000,32,1,354,1
0.580,0.09250,32,1,273,1
0.580,0.09500,32,1,388,1
0.580,0.09750,32,1,488,1
0.580,0.10000,32,1,340,1
0.550,0.08000,4,1,54405,1
0.550,0.08500,4,1,5814,1
0.550,0.09000,4,1,12003,1
0.550,0.09500,4,1,3943,1
0.550,0.10000,4,1,1116,1
0.550,0.10500,4,1,396,1
0.550,0.11000,4,1,526,1
0.550,0.11500,4,1,395,1
0.550,0.12000,4,1,406,1
0.550,0.12500,4,1,310,1
0.550,0.13000,4,1,269,1
0.550,0.13500,4,1,280,1
0.550,0.14000,4,1,292,1
0.550,0.14500,4,1,259,1
0.550,0.15000,4,1,195,1
0.620,0.02250,4,1,1653,1
0.620,0.02500,4,1,1507,1
0.620,0.02750,4,1,1154,1
0.620,0.03000,4,1,1297,1
0.620,0.03250,4,1,1111,1
0.620,0.03500,4,1,773,1
0.620,0.03750,4,1,803,1
0.620,0.04000,4,1,854,1
0.620,0.04250,4,1,773,1
0.620,0.04500,4,1,877,1
0.620,0.04750,4,1,790,1
0.620,0.05000,4,1,606,1
0.620,0.05250,4,1,767,1
0.620,0.05500,4,1,634,1
0.500,0.13000,10,1,1000000,0
0.620,0.05750,4,1,692,1
0.620,0.06000,4,1,663,1
0.600,0.03750,4,1,930,1
0.600,0.04000,4,1,1067,1
0.600,0.04250,4,1,861,1
0.600,0.04500,4,1,892,1
0.600,0.04750,4,1,604,1
0.600,0.05000,4,1,526,1
0.600,0.05250,4,1,582,1
0.600,0.05500,4,1,607,1
0.600,0.05750,4,1,733,1
0.600,0.06000,4,1,534,1
0.600,0.06250,4,1,537,1
0.600,0.06500,4,1,850,1
0.600,0.06750,4,1,566,1
0.600,0.07000,4,1,577,1
0.600,0.07250,4,1,367,1
0.600,0.07500,4,1,763,1
0.600,0.07750,4,1,431,1
0.600,0.08000,4,1,385,1
0.580,0.04250,5,1,67847,1
0.580,0.04500,5,1,12165,1
0.580,0.04750,5,1,5421,1
0.580,0.05000,5,1,1183,1
0.580,0.05250,5,1,1269,1
0.580,0.05500,5,1,1718,1
0.580,0.05750,5,1,1149,1
0.580,0.06000,5,1,690,1
0.580,0.06250,5,1,506,1
0.580,0.06500,5,1,686,1
0.580,0.06750,5,1,623,1
0.580,0.07000,5,1,594,1
0.580,0.07250,5,1,559,1
0.580,0.07500,5,1,578,1
0.580,0.07750,5,1,440,1
0.580,0.08000,5,1,398,1
0.580,0.08250,5,1,410,1
0.580,0.08500,5,1,542,1
0.580,0.08750,5,1,308,1
0.580,0.09000,5,1,347,1
0.580,0.09250,5,1,341,1
0.580,0.09500,5,1,372,1
0.580,0.09750,5,1,358,1
0.580,0.10000,5,1,371,1
0.500,0.11000,16,1,1000000,0
0.500,0.11500,27,1,1000000,0
0.500,0.11000,21,1,1000000,0
0.500,0.10500,32,1,1000000,0
0.500,0.13500,10,1,1000000,0
0.500,0.10500,5,1,1000000,0
0.500,0.11500,16,1,1000000,0
0.500,0.12000,27,1,1000000,0
0.500,0.11500,21,1,1000000,0
0.500,0.14000,10,1,870497,1
0.500,0.11000,32,1,1000000,0
0.500,0.14500,10,1,165123,1
0.500,0.11000,5,1,1000000,0
0.500,0.15000,10,1,85359,1
0.500,0.15500,10,1,30758,1
0.500,0.16000,10,1,17515,1
0.500,0.16500,10,1,11959,1
0.500,0.17000,10,1,5523,1
0.500,0.17500,10,1,568,1
0.500,0.18000,10,1,1115,1
0.500,0.18500,10,1,1114,1
0.500,0.19000,10,1,1545,1
0.500,0.19500,10,1,370,1
